id,rfcd_l0_s_count,rfcd_l0_s_rate,rfcd_l1_s_count,rfcd_l1_s_rate,rfcd_l2_s_count,rfcd_l2_s_rate,seo_l0_s_count,seo_l0_s_rate,seo_l1_s_count,seo_l1_s_rate,seo_l2_s_count,seo_l2_s_rate,Dept.No._s_count_x,Dept.No._s_rate_x,Dept.No._s_count_y,Dept.No._s_rate_y,sponsor_s_count,sponsor_s_rate,grant_category_s_count,grant_category_s_rate
5688,2,0.3333333333333333,2,0.4,2,0.4,2,0.3333333333333333,1,0.25,1,1.0,2,0.3333333333333333,2,0.3333333333333333,1,0.3333333333333333,0,0.0
5689,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5690,4,0.5714285714285714,3,0.5,2,0.4,4,0.5714285714285714,3,0.6,3,0.6,4,0.5,4,0.5,1,0.2,1,0.3333333333333333
5691,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5692,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
5693,1,0.25,0,,0,,1,0.25,1,0.3333333333333333,1,0.5,1,0.25,1,0.25,0,,1,0.3333333333333333
5694,2,1.0,2,1.0,2,1.0,4,1.0,4,1.0,2,1.0,5,1.0,5,1.0,0,,0,
5695,1,0.25,1,0.5,1,0.5,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.25,1,0.25,0,,0,
5696,3,0.3,2,0.2222222222222222,2,1.0,1,0.16666666666666666,1,0.2,1,0.25,9,0.5294117647058824,9,0.5294117647058824,0,0.0,1,0.14285714285714285
5697,1,1.0,1,1.0,0,,0,0.0,0,,0,,1,0.3333333333333333,1,0.3333333333333333,1,1.0,1,1.0
5698,1,1.0,1,1.0,0,,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
5699,2,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222,2,0.2,2,0.2,1,1.0,1,0.5
5700,12,0.41379310344827586,12,0.4444444444444444,0,,12,0.41379310344827586,12,0.41379310344827586,0,,12,0.4,12,0.4,0,0.0,3,0.23076923076923078
5701,19,0.6333333333333333,15,0.5769230769230769,1,0.5,21,0.5833333333333334,15,0.5769230769230769,2,1.0,29,0.6444444444444445,29,0.6444444444444445,8,0.7272727272727273,7,0.6363636363636364
5702,4,0.23529411764705882,4,0.3076923076923077,4,0.4444444444444444,4,0.23529411764705882,4,0.2857142857142857,4,0.4,4,0.2222222222222222,4,0.2222222222222222,1,0.16666666666666666,1,0.09090909090909091
5703,7,0.5,6,0.46153846153846156,3,0.3333333333333333,7,0.5,7,0.5384615384615384,3,0.3333333333333333,7,0.5,7,0.5,0,,0,
5704,6,0.6,6,0.6,4,0.5714285714285714,6,0.6,6,0.6,1,1.0,6,0.6,6,0.6,0,,0,0.0
5705,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5706,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
5707,0,0.0,0,0.0,0,0.0,0,,0,,0,,1,0.14285714285714285,1,0.14285714285714285,1,1.0,1,0.5
5708,2,0.4,2,0.4,2,0.4,2,0.4,2,0.4,2,0.4,2,0.3333333333333333,2,0.3333333333333333,0,,1,1.0
5709,4,0.6666666666666666,2,0.5,0,,4,0.6666666666666666,3,0.6,1,1.0,4,0.6666666666666666,4,0.6666666666666666,2,1.0,2,1.0
5710,2,0.6666666666666666,2,1.0,1,1.0,1,0.5,1,1.0,1,1.0,2,0.6666666666666666,2,0.6666666666666666,0,,0,
5711,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5712,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
5713,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
5714,5,0.5,5,0.5,0,,5,0.5555555555555556,1,0.5,1,0.5,5,0.5,5,0.5,3,0.5,1,0.5
5715,0,,0,,0,,0,,0,,0,,6,0.8571428571428571,6,0.8571428571428571,0,,0,
5716,0,,0,,0,,0,,0,,0,,2,0.2857142857142857,2,0.2857142857142857,1,0.5,1,0.5
5717,0,,0,,0,,0,,0,,0,,1,1.0,1,1.0,0,,0,
5718,2,1.0,2,1.0,2,1.0,3,1.0,3,1.0,0,,3,1.0,3,1.0,0,,1,1.0
5719,8,0.5,8,0.5,6,0.46153846153846156,9,0.5294117647058824,9,0.5294117647058824,9,0.5294117647058824,10,0.5555555555555556,10,0.5555555555555556,0,,2,0.5
5720,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5721,8,0.8,7,0.875,5,0.8333333333333334,8,0.8,8,0.8,5,0.7142857142857143,8,0.8,8,0.8,0,,0,
5722,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5723,0,,0,,0,,0,,0,,0,,4,0.8,4,0.8,1,1.0,1,1.0
5724,0,,0,,0,,0,,0,,0,,4,0.5714285714285714,4,0.5714285714285714,0,,0,
5725,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5726,9,0.6428571428571429,9,0.6923076923076923,2,1.0,11,0.6875,7,0.6363636363636364,3,0.6,17,0.68,17,0.68,0,0.0,7,0.7777777777777778
5727,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,7,0.6363636363636364,7,0.6363636363636364,1,0.5,1,0.5
5728,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5729,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
5730,6,0.75,0,,0,,6,0.75,6,0.75,1,0.5,8,0.8,8,0.8,0,,0,0.0
5731,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0,0,0.0,0,,0,
5732,2,0.4,2,0.5,2,0.5,5,0.5555555555555556,5,0.5555555555555556,5,0.5555555555555556,5,0.45454545454545453,5,0.45454545454545453,0,,0,0.0
5733,1,0.5,1,0.5,1,0.5,3,0.75,3,0.75,1,0.5,3,0.75,3,0.75,0,,0,
5734,4,0.5,0,0.0,0,0.0,5,0.5,5,0.5,5,0.5555555555555556,5,0.5,5,0.5,4,1.0,0,
5735,3,0.3333333333333333,2,0.25,2,0.25,3,0.3333333333333333,3,0.3333333333333333,2,0.25,3,0.3,3,0.3,0,,0,0.0
5736,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,,0,0.0
5737,3,0.25,3,0.25,3,0.2727272727272727,9,0.4090909090909091,9,0.4090909090909091,1,0.14285714285714285,10,0.43478260869565216,10,0.43478260869565216,0,,7,0.7
5738,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5739,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5740,0,,0,,0,,0,0.0,0,0.0,0,0.0,7,0.5833333333333334,7,0.5833333333333334,7,1.0,7,1.0
5741,10,0.45454545454545453,5,0.4166666666666667,1,1.0,10,0.45454545454545453,3,0.6,3,0.6,10,0.43478260869565216,10,0.43478260869565216,0,,0,0.0
5742,3,0.75,3,0.75,1,0.5,3,0.75,3,0.75,3,0.75,3,0.75,3,0.75,2,1.0,2,1.0
5743,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.75,6,0.75,0,,0,
5744,3,0.5,3,0.5,1,0.3333333333333333,3,0.5,3,0.5,3,0.6,3,0.3333333333333333,3,0.3333333333333333,2,1.0,2,0.4
5745,9,0.5294117647058824,7,0.5,5,0.5555555555555556,9,0.5294117647058824,7,0.4666666666666667,4,0.4444444444444444,9,0.5294117647058824,9,0.5294117647058824,0,0.0,0,0.0
5746,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,0,,0,,0,,2,0.6666666666666666,2,0.6666666666666666,2,1.0,2,1.0
5747,1,1.0,1,1.0,1,1.0,0,,0,,0,,1,1.0,1,1.0,0,,1,1.0
5748,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
5749,0,,0,,0,,0,,0,,0,,1,1.0,1,1.0,0,,0,
5750,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,1,1.0,1,1.0
5751,1,0.5,1,0.5,1,0.5,0,,0,,0,,1,0.5,1,0.5,1,1.0,1,1.0
5752,12,0.46153846153846156,12,0.5,8,0.47058823529411764,12,0.46153846153846156,12,0.46153846153846156,12,0.46153846153846156,12,0.4444444444444444,12,0.4444444444444444,0,0.0,3,0.2727272727272727
5753,12,0.46153846153846156,12,0.5,8,0.47058823529411764,12,0.46153846153846156,12,0.46153846153846156,12,0.5217391304347826,12,0.4444444444444444,12,0.4444444444444444,0,,1,1.0
5754,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,1,0.5
5755,12,0.46153846153846156,12,0.5,8,0.47058823529411764,12,0.46153846153846156,12,0.46153846153846156,12,0.46153846153846156,12,0.4444444444444444,12,0.4444444444444444,0,0.0,3,0.2727272727272727
5756,1,0.5,0,,0,,0,,0,,0,,1,0.25,1,0.25,0,,0,
5757,5,0.7142857142857143,5,0.7142857142857143,4,0.6666666666666666,0,,0,,0,,6,0.6666666666666666,6,0.6666666666666666,1,0.5,1,0.5
5758,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,0,,0,,0,,2,0.6666666666666666,2,0.6666666666666666,2,1.0,2,1.0
5759,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,11,0.7857142857142857,11,0.7857142857142857,1,1.0,1,1.0
5760,4,0.5,2,0.4,0,0.0,8,0.5333333333333333,8,0.5333333333333333,8,0.5714285714285714,8,0.5,8,0.5,0,0.0,3,0.6
5761,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,7,0.875,7,0.875,2,1.0,2,1.0
5762,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,14,0.7777777777777778,14,0.7777777777777778,0,,0,
5763,4,1.0,4,1.0,3,1.0,4,1.0,3,1.0,3,1.0,4,0.8,4,0.8,0,,0,
5764,2,0.18181818181818182,2,0.18181818181818182,0,0.0,2,0.18181818181818182,2,0.18181818181818182,1,0.125,2,0.18181818181818182,2,0.18181818181818182,0,,0,
5765,16,0.5,15,0.5172413793103449,13,0.5,15,0.46875,15,0.46875,15,0.5357142857142857,16,0.48484848484848486,16,0.48484848484848486,0,,6,0.46153846153846156
5766,19,0.5135135135135135,16,0.5714285714285714,12,0.5454545454545454,19,0.5,19,0.5,16,0.47058823529411764,24,0.5581395348837209,24,0.5581395348837209,0,0.0,0,0.0
5767,1,0.14285714285714285,1,0.14285714285714285,0,0.0,12,0.4,11,0.3793103448275862,4,0.4444444444444444,12,0.36363636363636365,12,0.36363636363636365,0,0.0,0,0.0
5768,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5769,8,0.5714285714285714,6,0.6,5,0.5555555555555556,8,0.5333333333333333,8,0.5333333333333333,8,0.5333333333333333,8,0.5333333333333333,8,0.5333333333333333,0,,1,1.0
5770,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0
5771,1,0.1,1,0.3333333333333333,1,0.3333333333333333,1,0.1111111111111111,0,0.0,0,,1,0.08333333333333333,1,0.08333333333333333,0,0.0,0,0.0
5772,9,0.6,8,0.6153846153846154,3,0.75,11,0.6470588235294118,7,0.6363636363636364,5,0.625,18,0.6428571428571429,18,0.6428571428571429,0,,5,0.8333333333333334
5773,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,0,0.0,1,0.16666666666666666,1,0.16666666666666666,0,,0,0.0
5774,12,0.631578947368421,11,0.6470588235294118,3,0.75,14,0.6363636363636364,9,0.6428571428571429,5,0.625,21,0.6176470588235294,21,0.6176470588235294,0,,8,0.8
5775,8,0.5714285714285714,8,0.6666666666666666,7,0.7,8,0.5714285714285714,8,0.6666666666666666,8,0.6666666666666666,8,0.5714285714285714,8,0.5714285714285714,0,,0,0.0
5776,3,0.1875,3,0.1875,0,0.0,3,0.1875,3,0.23076923076923078,0,0.0,4,0.23529411764705882,4,0.23529411764705882,0,,0,
5777,12,0.3870967741935484,6,0.2727272727272727,1,0.14285714285714285,12,0.41379310344827586,12,0.41379310344827586,6,0.2857142857142857,13,0.38235294117647056,13,0.38235294117647056,0,,0,0.0
5778,0,,0,,0,,0,,0,,0,,1,0.5,1,0.5,0,,0,
5779,7,0.4375,7,0.4375,5,0.35714285714285715,7,0.4375,5,0.38461538461538464,5,0.45454545454545453,7,0.4117647058823529,7,0.4117647058823529,0,,0,
5780,7,0.5,7,0.5,5,0.4166666666666667,7,0.4375,7,0.4375,2,0.6666666666666666,7,0.4375,7,0.4375,0,,0,0.0
5781,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,9,0.6923076923076923,9,0.6923076923076923,0,0.0,0,0.0
5782,5,0.3125,5,0.3333333333333333,4,0.3076923076923077,5,0.3125,4,0.3076923076923077,4,0.3076923076923077,5,0.3125,5,0.3125,2,0.3333333333333333,2,0.3333333333333333
5783,7,0.4117647058823529,6,0.4,3,0.3,5,0.7142857142857143,3,0.75,3,0.75,7,0.4117647058823529,7,0.4117647058823529,5,0.45454545454545453,5,0.45454545454545453
5784,2,0.2,2,0.2,1,0.5,2,0.2,2,0.2,2,0.3333333333333333,2,0.2,2,0.2,0,0.0,0,0.0
5785,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0
5786,12,0.75,8,0.8,7,0.7777777777777778,7,0.7,7,0.7,7,0.7,28,0.5,28,0.5,10,0.8333333333333334,16,0.6956521739130435
5787,36,0.6428571428571429,32,0.64,18,0.6428571428571429,14,0.6086956521739131,14,0.6086956521739131,13,0.6190476190476191,39,0.5909090909090909,39,0.5909090909090909,18,0.5294117647058824,19,0.48717948717948717
5788,12,0.5217391304347826,9,0.5625,8,0.5333333333333333,12,0.5217391304347826,12,0.5217391304347826,9,0.5,14,0.5384615384615384,14,0.5384615384615384,11,0.5238095238095238,11,0.5238095238095238
5789,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
5790,5,0.625,3,0.6,3,0.75,10,0.625,10,0.7142857142857143,6,0.75,13,0.48148148148148145,13,0.48148148148148145,1,0.16666666666666666,2,0.2
5791,8,0.8,6,0.75,5,0.7142857142857143,8,0.8,8,0.8,6,0.75,8,0.8,8,0.8,2,0.5,2,0.5
5792,20,0.5882352941176471,13,0.5652173913043478,5,0.5,26,0.6341463414634146,15,0.6818181818181818,6,0.75,35,0.6363636363636364,35,0.6363636363636364,9,0.75,18,0.6923076923076923
5793,2,0.6666666666666666,2,0.6666666666666666,1,0.5,1,0.5,1,1.0,1,1.0,2,0.5,2,0.5,2,1.0,2,1.0
5794,4,0.8,4,0.8,4,0.8,4,0.8,4,0.8,4,0.8,4,0.8,4,0.8,1,1.0,1,1.0
5795,1,0.5,1,0.5,0,0.0,1,0.5,1,0.5,0,0.0,1,0.5,1,0.5,1,0.5,1,0.5
5796,2,0.5,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.5,2,0.5,1,0.3333333333333333,1,0.3333333333333333
5797,3,0.6,3,0.6,1,0.5,0,,0,,0,,3,0.6,3,0.6,3,0.6,3,0.6
5798,4,0.26666666666666666,3,0.2727272727272727,1,0.2,4,0.26666666666666666,3,0.3,1,0.25,4,0.26666666666666666,4,0.26666666666666666,0,0.0,3,0.23076923076923078
5799,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5800,4,0.4444444444444444,4,0.4444444444444444,3,0.42857142857142855,4,0.4444444444444444,4,0.4444444444444444,4,0.4444444444444444,4,0.4444444444444444,4,0.4444444444444444,2,0.4,2,0.3333333333333333
5801,2,1.0,0,,0,,1,1.0,0,,0,,2,1.0,2,1.0,0,,0,
5802,6,0.75,6,0.75,1,0.3333333333333333,7,0.7777777777777778,6,0.75,3,0.6,8,0.7272727272727273,8,0.7272727272727273,1,0.3333333333333333,6,0.6666666666666666
5803,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0
5804,22,0.6470588235294118,15,0.7142857142857143,10,0.8333333333333334,9,0.5625,5,0.5555555555555556,1,0.3333333333333333,26,0.6842105263157895,26,0.6842105263157895,1,1.0,9,0.6
5805,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.25,1,0.3333333333333333,1,0.3333333333333333,4,0.5714285714285714,4,0.5714285714285714,4,0.5714285714285714,4,0.5714285714285714
5806,10,0.24390243902439024,2,0.16666666666666666,0,0.0,9,0.25,8,0.32,0,0.0,10,0.24390243902439024,10,0.24390243902439024,0,0.0,1,0.1
5807,3,0.6,3,0.6,3,0.6,3,0.75,3,0.75,1,1.0,3,0.6,3,0.6,1,0.3333333333333333,1,0.3333333333333333
5808,5,0.5,5,0.5,5,0.5,6,0.5454545454545454,5,0.5,4,0.4444444444444444,6,0.5454545454545454,6,0.5454545454545454,2,0.4,2,0.4
5809,35,0.4861111111111111,33,0.5076923076923077,10,0.5263157894736842,32,0.47058823529411764,32,0.47058823529411764,11,0.5238095238095238,36,0.45569620253164556,36,0.45569620253164556,6,0.5,17,0.5
5810,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0
5811,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5812,7,0.4666666666666667,7,0.5384615384615384,4,0.4444444444444444,8,0.5,7,0.5,2,0.5,9,0.47368421052631576,9,0.47368421052631576,1,0.25,6,0.6
5813,3,0.5,3,0.5,3,0.5,3,0.5,1,0.25,1,0.5,3,0.5,3,0.5,1,1.0,1,1.0
5814,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5815,5,0.3333333333333333,2,0.5,2,0.6666666666666666,5,0.38461538461538464,5,0.38461538461538464,4,0.5714285714285714,5,0.3333333333333333,5,0.3333333333333333,0,0.0,0,0.0
5816,31,0.5081967213114754,16,0.6956521739130435,1,0.5,6,0.4,2,1.0,1,1.0,34,0.5074626865671642,34,0.5074626865671642,19,0.48717948717948717,19,0.4523809523809524
5817,4,0.3076923076923077,4,0.3076923076923077,4,0.3333333333333333,4,0.25,4,0.25,2,0.2857142857142857,4,0.25,4,0.25,0,,4,0.5
5818,1,0.2,1,0.25,1,0.25,1,0.2,1,0.2,1,0.2,1,0.2,1,0.2,0,0.0,0,0.0
5819,1,1.0,1,1.0,1,1.0,0,,0,,0,,1,1.0,1,1.0,0,,0,
5820,6,0.8571428571428571,5,0.8333333333333334,1,1.0,5,0.8333333333333334,2,0.6666666666666666,2,0.6666666666666666,8,0.8888888888888888,8,0.8888888888888888,3,1.0,3,1.0
5821,1,0.5,0,0.0,0,0.0,0,,0,,0,,2,0.6666666666666666,2,0.6666666666666666,0,0.0,1,0.5
5822,24,0.8,18,0.782608695652174,16,0.7619047619047619,24,0.8,21,0.7777777777777778,18,0.75,27,0.8181818181818182,27,0.8181818181818182,13,0.8125,13,0.8125
5823,5,0.7142857142857143,5,0.7142857142857143,5,0.8333333333333334,5,0.7142857142857143,5,0.7142857142857143,5,0.7142857142857143,5,0.7142857142857143,5,0.7142857142857143,3,0.75,3,0.75
5824,2,0.5,1,0.3333333333333333,0,0.0,1,0.5,0,0.0,0,0.0,15,0.8823529411764706,15,0.8823529411764706,2,0.6666666666666666,2,0.5
5825,4,0.6666666666666666,3,0.6,2,0.6666666666666666,4,0.6666666666666666,4,0.8,3,0.75,4,0.5,4,0.5,0,,0,
5826,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,0,,1,0.3333333333333333
5827,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0
5828,1,1.0,1,1.0,1,1.0,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
5829,7,0.7777777777777778,6,0.75,4,0.8,7,0.7777777777777778,6,0.75,4,0.8,9,0.8181818181818182,9,0.8181818181818182,0,,0,
5830,10,0.38461538461538464,7,0.4666666666666667,3,0.375,11,0.39285714285714285,11,0.39285714285714285,4,0.4444444444444444,11,0.3793103448275862,11,0.3793103448275862,0,0.0,0,0.0
5831,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
5832,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5833,2,0.3333333333333333,2,0.5,2,0.5,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,3,0.42857142857142855,3,0.42857142857142855,0,0.0,3,0.6
5834,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5835,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
5836,1,1.0,1,1.0,0,,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
5837,2,1.0,2,1.0,0,,3,0.75,3,0.75,2,1.0,3,0.75,3,0.75,1,1.0,1,1.0
5838,3,0.42857142857142855,3,0.42857142857142855,3,0.42857142857142855,3,0.6,3,0.6,3,0.6,4,0.5,4,0.5,1,0.5,1,0.5
5839,6,0.5,6,0.6666666666666666,6,0.6666666666666666,6,0.46153846153846156,6,0.46153846153846156,4,0.4,6,0.42857142857142855,6,0.42857142857142855,5,0.625,3,0.42857142857142855
5840,1,0.1111111111111111,1,0.125,0,0.0,1,0.1,1,0.1111111111111111,0,0.0,1,0.1,1,0.1,1,0.25,1,0.25
5841,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5842,1,0.14285714285714285,1,0.25,1,0.25,1,0.14285714285714285,1,0.16666666666666666,1,0.16666666666666666,1,0.14285714285714285,1,0.14285714285714285,1,0.2,1,0.2
5843,7,0.5384615384615384,4,0.4444444444444444,4,0.4444444444444444,7,0.5384615384615384,7,0.5384615384615384,7,0.5833333333333334,7,0.5,7,0.5,2,0.5,2,0.3333333333333333
5844,2,0.3333333333333333,0,0.0,0,,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,0,,0,
5845,1,0.14285714285714285,1,0.14285714285714285,1,0.5,1,0.14285714285714285,1,0.14285714285714285,0,0.0,1,0.125,1,0.125,1,0.5,1,0.3333333333333333
5846,4,0.6666666666666666,4,0.8,4,0.8,4,0.6666666666666666,4,0.6666666666666666,4,0.6666666666666666,4,0.6666666666666666,4,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333
5847,1,0.5,1,0.5,0,0.0,0,,0,,0,,1,0.5,1,0.5,1,1.0,1,1.0
5848,5,0.625,5,0.7142857142857143,5,0.7142857142857143,5,0.625,5,0.625,5,0.625,5,0.625,5,0.625,1,0.25,1,0.25
5849,2,0.5,2,0.5,0,0.0,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,1.0,0,
5850,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
5851,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5852,0,,0,,0,,1,0.07692307692307693,1,0.09090909090909091,1,0.14285714285714285,1,0.07692307692307693,1,0.07692307692307693,0,0.0,0,0.0
5853,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,0,,0,
5854,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5855,1,0.5,1,1.0,1,1.0,1,0.5,1,0.5,1,0.5,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0
5856,3,1.0,0,,0,,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,2,1.0,2,1.0
5857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
5858,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
5859,5,0.7142857142857143,4,0.8,0,,5,0.7142857142857143,4,0.8,4,0.8,5,0.7142857142857143,5,0.7142857142857143,0,0.0,0,0.0
5860,4,0.5,4,0.5,4,0.5,4,0.5,4,0.5,4,0.5,4,0.4444444444444444,4,0.4444444444444444,1,0.5,1,0.5
5861,3,0.75,2,0.6666666666666666,2,0.6666666666666666,4,0.8,4,0.8,3,0.75,4,0.6666666666666666,4,0.6666666666666666,1,1.0,2,0.5
5862,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
5863,3,0.75,3,0.75,0,,4,0.8,4,0.8,3,0.75,4,0.8,4,0.8,1,0.5,1,0.5
5864,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5865,6,0.6666666666666666,4,0.5714285714285714,2,0.6666666666666666,6,0.6,4,0.6666666666666666,2,0.6666666666666666,6,0.6,6,0.6,4,0.8,4,0.8
5866,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0
5867,3,0.75,3,0.75,0,,3,0.75,3,0.75,3,0.75,3,0.6,3,0.6,0,,1,1.0
5868,3,0.5,0,,0,,4,0.5714285714285714,4,0.5714285714285714,4,0.5714285714285714,4,0.5714285714285714,4,0.5714285714285714,2,1.0,2,0.6666666666666666
5869,1,1.0,0,,0,,1,1.0,1,1.0,0,,1,1.0,1,1.0,0,,0,
5870,2,0.4,2,0.4,1,0.25,2,0.4,1,0.25,1,0.25,2,0.4,2,0.4,1,0.25,2,0.4
5871,1,0.25,0,,0,,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,0,0.0,0,0.0
5872,2,0.18181818181818182,2,0.25,2,0.2857142857142857,2,0.18181818181818182,0,0.0,0,0.0,2,0.15384615384615385,2,0.15384615384615385,0,0.0,0,0.0
5873,1,0.3333333333333333,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0
5874,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5875,4,0.2857142857142857,3,0.2727272727272727,3,0.2727272727272727,5,0.3125,5,0.3125,5,0.3125,5,0.29411764705882354,5,0.29411764705882354,0,0.0,2,0.25
5876,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5877,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,0.5,1,0.5,0,,0,
5878,1,0.5,0,,0,,5,0.625,5,0.625,4,0.5714285714285714,5,0.625,5,0.625,0,,1,0.5
5879,2,0.2857142857142857,2,0.4,2,0.5,2,0.2857142857142857,2,0.4,2,0.4,2,0.2857142857142857,2,0.2857142857142857,0,,0,
5880,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5881,7,0.3888888888888889,7,0.3888888888888889,3,0.25,27,0.5625,23,0.6388888888888888,19,0.6551724137931034,36,0.6101694915254238,36,0.6101694915254238,10,0.9090909090909091,10,0.9090909090909091
5882,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
5883,2,0.6666666666666666,2,0.6666666666666666,0,,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,1.0,2,0.6666666666666666
