id,granted,sponsor,grant_category,grant_value,date
5059,1,21A,50A,5000.0,2007-07-30
5060,1,21A,50A,5000.0,2007-07-30
5061,0,21A,50A,5000.0,2007-07-30
5062,1,21A,50A,5000.0,2007-07-30
5063,1,21A,50A,5000.0,2007-07-30
5064,0,21A,50A,5000.0,2007-07-30
5065,0,21A,50A,5000.0,2007-07-30
5066,1,21A,50A,5000.0,2007-07-30
5067,1,21A,50A,5000.0,2007-07-30
5068,1,21A,50A,5000.0,2007-07-30
5069,1,21A,50A,5000.0,2007-07-30
5070,1,21A,50A,5000.0,2007-07-30
5071,1,21A,50A,5000.0,2007-07-30
5072,0,21A,50A,5000.0,2007-07-30
5073,1,21A,50A,5000.0,2007-07-30
5074,0,21A,50A,5000.0,2007-07-30
5075,0,21A,50A,5000.0,2007-07-30
5076,0,21A,50A,5000.0,2007-07-30
5077,0,21A,50A,5000.0,2007-07-30
5078,0,21A,50A,5000.0,2007-07-30
5079,1,21A,50A,5000.0,2007-07-30
5080,0,21A,50A,5000.0,2007-07-30
5081,1,21A,50A,5000.0,2007-07-30
5082,0,21A,50A,5000.0,2007-07-30
5083,1,21A,50A,5000.0,2007-07-30
5084,1,21A,50A,5000.0,2007-07-30
5085,1,21A,50A,5000.0,2007-07-30
5086,0,21A,50A,5000.0,2007-07-30
5087,1,21A,50A,5000.0,2007-07-30
5088,1,21A,50A,5000.0,2007-07-30
5089,1,21A,50A,5000.0,2007-07-30
5090,1,21A,50A,5000.0,2007-07-30
5091,1,21A,50A,5000.0,2007-07-30
5092,1,21A,50A,5000.0,2007-07-30
5093,1,21A,50A,5000.0,2007-07-30
5094,1,21A,50A,5000.0,2007-07-30
5095,0,21A,50A,5000.0,2007-07-30
5096,0,21A,50A,5000.0,2007-07-30
5097,1,21A,50A,5000.0,2007-07-30
5098,0,21A,50A,5000.0,2007-07-30
5099,1,21A,50A,5000.0,2007-07-30
5100,1,21A,50A,5000.0,2007-07-30
5101,0,21A,50A,5000.0,2007-07-30
5102,1,21A,50A,5000.0,2007-07-30
5103,1,21A,50A,5000.0,2007-07-30
5104,1,21A,50A,5000.0,2007-07-30
5105,1,21A,50A,5000.0,2007-07-30
5106,0,21A,50A,5000.0,2007-07-30
5107,1,21A,50A,5000.0,2007-07-30
5108,1,21A,50A,5000.0,2007-07-30
5109,1,21A,50A,5000.0,2007-07-30
5110,1,21A,50A,5000.0,2007-07-30
5111,0,21A,50A,5000.0,2007-07-30
5112,1,21A,50A,5000.0,2007-07-30
5113,0,21A,50A,5000.0,2007-07-30
5114,1,21A,50A,5000.0,2007-07-30
5115,1,21A,50A,5000.0,2007-07-30
5116,1,21A,50A,5000.0,2007-07-30
5117,1,21A,50A,5000.0,2007-07-30
5118,1,21A,50A,5000.0,2007-07-30
5119,1,21A,50A,5000.0,2007-07-30
5120,1,21A,50A,5000.0,2007-07-30
5121,0,21A,50A,5000.0,2007-07-30
5122,0,21A,50A,5000.0,2007-07-30
5123,1,21A,50A,5000.0,2007-07-30
5124,1,21A,50A,5000.0,2007-07-30
5125,0,21A,50A,5000.0,2007-07-30
5126,0,21A,50A,5000.0,2007-07-30
5127,1,21A,50A,5000.0,2007-07-30
5128,1,21A,50A,5000.0,2007-07-30
5129,0,21A,50A,5000.0,2007-07-31
5130,1,62B,10B,10000.0,2007-07-31
5131,1,21A,50A,5000.0,2007-07-31
5132,1,21A,50A,5000.0,2007-07-31
5133,0,21A,50A,5000.0,2007-07-31
5134,1,21A,50A,5000.0,2007-07-31
5135,0,21A,50A,5000.0,2007-07-31
5136,1,21A,50A,5000.0,2007-07-31
5137,0,6B,30B,5000.0,2007-07-31
5138,0,21A,50A,5000.0,2007-07-31
5139,1,21A,50A,5000.0,2007-07-31
5140,0,21A,50A,5000.0,2007-07-31
5141,1,21A,50A,5000.0,2007-07-31
5142,1,21A,50A,5000.0,2007-07-31
5143,0,21A,50A,5000.0,2007-07-31
5144,1,21A,50A,5000.0,2007-07-31
5145,0,6B,30B,,2007-07-31
5146,0,20D,30B,100000.0,2007-07-31
5147,0,21A,50A,5000.0,2007-07-31
5148,1,21A,50A,5000.0,2007-07-31
5149,0,21A,50A,5000.0,2007-07-31
5150,1,21A,50A,5000.0,2007-07-31
5151,1,21A,50A,5000.0,2007-07-31
5152,0,21A,50A,5000.0,2007-07-31
5153,0,21A,50A,5000.0,2007-07-31
5154,0,21A,50A,5000.0,2007-07-31
5155,1,21A,50A,5000.0,2007-07-31
5156,0,137A,20C,,2007-07-31
5157,0,21A,50A,5000.0,2007-07-31
5158,0,21A,50A,5000.0,2007-07-31
5159,1,253A,10A,20000.0,2007-07-31
5160,0,21A,50A,5000.0,2007-07-31
5161,1,21A,50A,5000.0,2007-07-31
5162,1,21A,50A,5000.0,2007-07-31
5163,1,21A,50A,5000.0,2007-07-31
5164,1,21A,50A,5000.0,2007-07-31
5165,1,21A,50A,5000.0,2007-07-31
5166,1,21A,50A,5000.0,2007-07-31
5167,0,21A,50A,5000.0,2007-07-31
5168,1,21A,50A,5000.0,2007-07-31
5169,0,62B,10B,5000.0,2007-07-31
5170,1,21A,50A,5000.0,2007-07-31
5171,1,62B,10A,5000.0,2007-07-31
5172,1,21A,50A,5000.0,2007-07-31
5173,1,21A,50A,5000.0,2007-07-31
5174,0,62B,10B,10000.0,2007-07-31
5175,1,21A,50A,5000.0,2007-07-31
5176,0,21A,50A,5000.0,2007-07-31
5177,1,21A,50A,5000.0,2007-07-31
5178,1,21A,50A,5000.0,2007-07-31
5179,1,21A,50A,5000.0,2007-07-31
5180,1,21A,50A,5000.0,2007-07-31
5181,0,87C,30G,20000.0,2007-07-31
5182,1,6B,30B,5000.0,2007-07-31
5183,1,21A,50A,5000.0,2007-07-31
5184,1,163C,10A,5000.0,2007-01-08
5185,1,,,10000.0,2007-01-08
5186,1,81A,30B,5000.0,2007-01-08
5187,0,6B,30B,5000.0,2007-01-08
5188,0,6B,30B,5000.0,2007-01-08
5189,0,101A,30G,10000.0,2007-01-08
5190,0,62B,10B,10000.0,2007-01-08
5191,0,6B,30B,5000.0,2007-01-08
5192,0,298B,20C,200000.0,2007-01-08
5193,1,2B,10A,5000.0,2007-01-08
5194,0,6B,30B,5000.0,2007-01-08
5195,0,6B,30B,5000.0,2007-01-08
5196,0,298B,20C,200000.0,2007-01-08
5197,0,78B,30C,5000.0,2007-01-08
5198,1,,,100000.0,2007-01-08
5199,0,62B,10A,5000.0,2007-01-08
5200,1,229A,30B,5000.0,2007-01-08
5201,0,62B,10B,5000.0,2007-01-08
5202,0,95C,30B,5000.0,2007-01-08
5203,0,161A,30B,10000.0,2007-02-08
5204,0,40D,30B,10000.0,2007-03-08
5205,0,20D,30B,100000.0,2007-03-08
5206,1,21A,50A,5000.0,2007-06-08
5207,0,21A,50A,5000.0,2007-06-08
5208,0,435C,30D,,2007-06-08
5209,0,6B,30B,5000.0,2007-06-08
5210,1,21A,50A,5000.0,2007-06-08
5211,0,21A,50A,5000.0,2007-06-08
5212,0,21A,50A,5000.0,2007-06-08
5213,1,5A,30B,5000.0,2007-08-08
5214,1,40D,30B,5000.0,2007-09-08
5215,0,78B,30C,10000.0,2007-09-08
5216,0,6B,30B,5000.0,2007-09-08
5217,0,40D,30B,5000.0,2007-09-08
5218,0,2B,10A,,2007-09-08
5219,0,78B,30C,10000.0,2007-09-08
5220,1,21A,50A,5000.0,2007-09-08
5221,0,2B,10A,,2007-09-08
5222,0,62B,10A,10000.0,2007-09-08
5223,1,2B,10A,10000.0,2007-09-08
5224,0,84D,30B,5000.0,2007-09-08
5225,1,2B,10A,30000.0,2007-10-08
5226,0,2B,10A,,2007-10-08
5227,0,2B,10A,,2007-10-08
5228,0,2B,10A,,2007-10-08
5229,1,2B,10A,30000.0,2007-10-08
5230,0,2B,10A,,2007-10-08
5231,0,2B,10A,,2007-10-08
5232,1,2B,10A,,2007-10-08
5233,1,2B,10A,50000.0,2007-10-08
5234,0,2B,10A,,2007-10-08
5235,1,2B,10A,20000.0,2007-10-08
5236,0,2B,10A,,2007-10-08
5237,0,2B,10A,,2007-10-08
5238,1,2B,10A,30000.0,2007-10-08
5239,0,2B,10A,,2007-10-08
5240,1,2B,10A,30000.0,2007-10-08
5241,0,2B,10A,,2007-10-08
5242,0,2B,10A,,2007-10-08
5243,0,2B,10A,,2007-10-08
5244,1,2B,10A,30000.0,2007-10-08
5245,0,2B,10A,,2007-10-08
5246,0,2B,10A,,2007-10-08
5247,1,2B,10A,40000.0,2007-10-08
5248,0,2B,10A,,2007-10-08
5249,0,2B,10A,,2007-10-08
5250,0,2B,10A,,2007-10-08
5251,0,2B,10A,,2007-10-08
5252,0,2B,10A,,2007-10-08
5253,0,2B,10A,,2007-10-08
5254,1,2B,10A,,2007-10-08
5255,0,2B,10A,,2007-10-08
5256,1,2B,10A,40000.0,2007-10-08
5257,0,2B,10A,,2007-10-08
5258,0,2B,10A,,2007-10-08
5259,0,2B,10A,,2007-10-08
5260,0,2B,10A,,2007-10-08
5261,0,2B,10A,,2007-10-08
5262,0,2B,10A,,2007-10-08
5263,0,2B,10A,,2007-10-08
5264,0,2B,10A,,2007-10-08
5265,0,2B,10A,,2007-10-08
5266,0,2B,10A,,2007-10-08
5267,0,2B,10A,,2007-10-08
5268,1,2B,10A,40000.0,2007-10-08
5269,0,2B,10A,,2007-10-08
5270,0,2B,10A,,2007-10-08
5271,0,2B,10A,,2007-10-08
5272,0,2B,10A,,2007-10-08
5273,1,2B,10A,20000.0,2007-10-08
5274,0,2B,10A,,2007-10-08
5275,0,2B,10A,,2007-10-08
5276,1,2B,10A,30000.0,2007-10-08
5277,0,2B,10A,,2007-10-08
5278,1,2B,10A,30000.0,2007-10-08
5279,0,2B,10A,,2007-10-08
5280,0,2B,10A,,2007-10-08
5281,0,2B,10A,,2007-10-08
5282,0,2B,10A,,2007-10-08
5283,1,2B,10A,30000.0,2007-10-08
5284,1,2B,10A,40000.0,2007-10-08
5285,0,2B,10A,,2007-10-08
5286,0,2B,10A,,2007-10-08
5287,0,2B,10A,,2007-10-08
5288,0,2B,10A,,2007-10-08
5289,1,2B,10A,50000.0,2007-10-08
5290,0,2B,10A,,2007-10-08
5291,0,2B,10A,,2007-10-08
5292,0,2B,10A,,2007-10-08
5293,1,2B,10A,20000.0,2007-10-08
5294,1,2B,10A,20000.0,2007-10-08
5295,0,2B,10A,,2007-10-08
5296,1,2B,10A,40000.0,2007-10-08
5297,0,2B,10A,,2007-10-08
5298,0,2B,10A,,2007-10-08
5299,0,2B,10A,,2007-10-08
5300,0,2B,10A,,2007-10-08
5301,1,2B,10A,100000.0,2007-10-08
5302,0,2B,10A,,2007-10-08
5303,0,2B,10A,,2007-10-08
5304,0,2B,10A,,2007-10-08
5305,0,2B,10A,,2007-10-08
5306,0,2B,10A,,2007-10-08
5307,1,2B,10A,30000.0,2007-10-08
5308,0,2B,10A,,2007-10-08
5309,1,2B,10A,30000.0,2007-10-08
5310,0,2B,10A,,2007-10-08
5311,0,2B,10A,,2007-10-08
5312,0,2B,10A,,2007-10-08
5313,1,2B,10A,50000.0,2007-10-08
5314,0,2B,10A,,2007-10-08
5315,0,2B,10A,,2007-10-08
5316,0,2B,10A,,2007-10-08
5317,0,2B,10A,,2007-10-08
5318,0,2B,10A,,2007-10-08
5319,1,2B,10A,30000.0,2007-10-08
5320,0,2B,10A,,2007-10-08
5321,0,2B,10A,,2007-10-08
5322,0,2B,10A,,2007-10-08
5323,1,2B,10A,30000.0,2007-10-08
5324,0,2B,10A,,2007-10-08
5325,0,2B,10A,,2007-10-08
5326,0,2B,10A,,2007-10-08
5327,0,2B,10A,,2007-10-08
5328,1,2B,10A,10000.0,2007-10-08
5329,0,2B,10A,,2007-10-08
5330,0,2B,10A,,2007-10-08
5331,0,2B,10A,,2007-10-08
5332,0,2B,10A,,2007-10-08
5333,1,2B,10A,30000.0,2007-10-08
5334,1,2B,10A,100000.0,2007-10-08
5335,0,2B,10A,,2007-10-08
5336,0,2B,10A,,2007-10-08
5337,0,2B,10A,,2007-10-08
5338,0,2B,10A,,2007-10-08
5339,0,2B,10A,,2007-10-08
5340,0,2B,10A,,2007-10-08
5341,0,2B,10A,,2007-10-08
5342,1,2B,10A,20000.0,2007-10-08
5343,0,2B,10A,,2007-10-08
5344,0,2B,10A,,2007-10-08
5345,1,2B,10A,100000.0,2007-10-08
5346,1,2B,10A,30000.0,2007-10-08
5347,0,2B,10A,,2007-10-08
5348,0,2B,10A,,2007-10-08
5349,1,2B,10A,30000.0,2007-10-08
5350,1,2B,10A,30000.0,2007-10-08
5351,0,2B,10A,,2007-10-08
5352,0,2B,10A,,2007-10-08
5353,0,2B,10A,,2007-10-08
5354,0,2B,10A,,2007-10-08
5355,1,2B,10A,40000.0,2007-10-08
5356,1,2B,10A,30000.0,2007-10-08
5357,0,2B,10A,,2007-10-08
5358,0,2B,10A,,2007-10-08
5359,0,2B,10A,,2007-10-08
5360,0,2B,10A,,2007-10-08
5361,0,2B,10A,,2007-10-08
5362,1,2B,10A,40000.0,2007-10-08
5363,0,2B,10A,,2007-10-08
5364,0,2B,10A,,2007-10-08
5365,1,2B,10A,20000.0,2007-10-08
5366,0,2B,10A,,2007-10-08
5367,0,2B,10A,,2007-10-08
5368,0,2B,10A,,2007-10-08
5369,0,2B,10A,,2007-10-08
5370,1,2B,10A,40000.0,2007-10-08
5371,1,2B,10A,30000.0,2007-10-08
5372,0,2B,10A,,2007-10-08
5373,1,2B,10A,20000.0,2007-10-08
5374,0,2B,10A,,2007-10-08
5375,0,2B,10A,,2007-10-08
5376,0,2B,10A,,2007-10-08
5377,0,2B,10A,,2007-10-08
5378,0,2B,10A,,2007-10-08
5379,1,2B,10A,30000.0,2007-10-08
5380,1,2B,10A,50000.0,2007-10-08
5381,0,2B,10A,,2007-10-08
5382,0,2B,10A,,2007-10-08
5383,0,2B,10A,,2007-10-08
5384,0,2B,10A,,2007-10-08
5385,1,2B,10A,40000.0,2007-10-08
5386,0,2B,10A,,2007-10-08
5387,0,2B,10A,,2007-10-08
5388,0,2B,10A,,2007-10-08
5389,0,2B,10A,,2007-10-08
5390,0,2B,10A,,2007-10-08
5391,0,2B,10A,,2007-10-08
5392,0,2B,10A,,2007-10-08
5393,1,2B,10A,100000.0,2007-10-08
5394,0,2B,10A,,2007-10-08
5395,0,2B,10A,,2007-10-08
5396,0,2B,10A,,2007-10-08
5397,1,2B,10A,40000.0,2007-10-08
5398,0,2B,10A,,2007-10-08
5399,0,2B,10A,,2007-10-08
5400,0,2B,10A,,2007-10-08
5401,0,2B,10A,,2007-10-08
5402,1,2B,10A,50000.0,2007-10-08
5403,0,2B,10A,,2007-10-08
5404,0,2B,10A,,2007-10-08
5405,0,2B,10A,,2007-10-08
5406,1,2B,10A,40000.0,2007-10-08
5407,0,2B,10A,,2007-10-08
5408,0,2B,10A,,2007-10-08
5409,1,2B,10A,100000.0,2007-10-08
5410,1,2B,10A,40000.0,2007-10-08
5411,0,2B,10A,,2007-10-08
5412,0,2B,10A,,2007-10-08
5413,0,2B,10A,,2007-10-08
5414,0,2B,10A,,2007-10-08
5415,1,2B,10A,100000.0,2007-10-08
5416,0,2B,10A,,2007-10-08
5417,0,2B,10A,,2007-10-08
5418,1,2B,10A,40000.0,2007-10-08
5419,0,2B,10A,,2007-10-08
5420,0,2B,10A,,2007-10-08
5421,1,2B,10A,40000.0,2007-10-08
5422,0,2B,10A,,2007-10-08
5423,0,2B,10A,,2007-10-08
5424,0,2B,10A,,2007-10-08
5425,0,2B,10A,,2007-10-08
5426,1,2B,10A,40000.0,2007-10-08
5427,1,2B,10A,50000.0,2007-10-08
5428,1,2B,10A,40000.0,2007-10-08
5429,0,2B,10A,,2007-10-08
5430,0,2B,10A,,2007-10-08
5431,1,2B,10A,40000.0,2007-10-08
5432,0,2B,10A,,2007-10-08
5433,0,2B,10A,,2007-10-08
5434,0,2B,10A,,2007-10-08
5435,0,2B,10A,,2007-10-08
5436,0,2B,10A,,2007-10-08
5437,0,2B,10A,,2007-10-08
5438,1,2B,10A,100000.0,2007-10-08
5439,0,2B,10A,,2007-10-08
5440,0,2B,10A,,2007-10-08
5441,0,2B,10A,,2007-10-08
5442,0,2B,10A,,2007-10-08
5443,0,2B,10A,,2007-10-08
5444,0,2B,10A,,2007-10-08
5445,0,2B,10A,,2007-10-08
5446,0,2B,10A,,2007-10-08
5447,0,2B,10A,,2007-10-08
5448,0,2B,10A,,2007-10-08
5449,1,2B,10A,30000.0,2007-10-08
5450,0,2B,10A,,2007-10-08
5451,0,2B,10A,,2007-10-08
5452,0,2B,10A,,2007-10-08
5453,0,2B,10A,,2007-10-08
5454,0,2B,10A,,2007-10-08
5455,0,2B,10A,,2007-10-08
5456,1,2B,10A,200000.0,2007-10-08
5457,1,2B,10A,100000.0,2007-10-08
5458,0,2B,10A,,2007-10-08
5459,0,2B,10A,,2007-10-08
5460,0,2B,10A,,2007-10-08
5461,0,2B,10A,,2007-10-08
5462,0,2B,10A,,2007-10-08
5463,0,2B,10A,,2007-10-08
5464,0,2B,10A,,2007-10-08
5465,1,2B,10A,30000.0,2007-10-08
5466,0,2B,10A,,2007-10-08
5467,1,2B,10A,20000.0,2007-10-08
5468,1,2B,10A,20000.0,2007-10-08
5469,0,2B,10A,,2007-10-08
5470,0,2B,10A,,2007-10-08
5471,0,2B,10A,,2007-10-08
5472,0,2B,10A,,2007-10-08
5473,0,2B,10A,,2007-10-08
5474,0,2B,10A,,2007-10-08
5475,0,2B,10A,,2007-10-08
5476,0,2B,10A,,2007-10-08
5477,0,2B,10A,,2007-10-08
5478,0,2B,10A,,2007-10-08
5479,0,2B,10A,,2007-10-08
5480,0,2B,10A,,2007-10-08
5481,1,2B,10A,10000.0,2007-10-08
5482,1,2B,10A,30000.0,2007-10-08
5483,0,2B,10A,,2007-10-08
5484,0,2B,10A,,2007-10-08
5485,1,2B,10A,20000.0,2007-10-08
5486,0,2B,10A,,2007-10-08
5487,1,2B,10A,40000.0,2007-10-08
5488,0,2B,10A,,2007-10-08
5489,0,2B,10A,,2007-10-08
5490,0,2B,10A,,2007-10-08
5491,1,2B,10A,40000.0,2007-10-08
5492,0,2B,10A,,2007-10-08
5493,0,2B,10A,,2007-10-08
5494,1,2B,10A,40000.0,2007-10-08
5495,1,2B,10A,100000.0,2007-10-08
5496,0,2B,10A,,2007-10-08
5497,1,2B,10A,40000.0,2007-10-08
5498,1,2B,10A,40000.0,2007-10-08
5499,0,2B,10A,,2007-10-08
5500,1,2B,10A,30000.0,2007-10-08
5501,0,2B,10A,,2007-10-08
5502,0,2B,10A,,2007-10-08
5503,0,2B,10A,,2007-10-08
5504,0,2B,10A,,2007-10-08
5505,1,2B,10A,100000.0,2007-10-08
5506,0,2B,10A,,2007-10-08
5507,1,2B,10A,40000.0,2007-10-08
5508,0,2B,10A,,2007-10-08
5509,1,2B,10A,10000.0,2007-10-08
5510,1,2B,10A,30000.0,2007-10-08
5511,1,2B,10A,50000.0,2007-10-08
5512,0,2B,10A,,2007-10-08
5513,0,2B,10A,,2007-10-08
5514,1,2B,10A,30000.0,2007-10-08
5515,0,2B,10A,,2007-10-08
5516,1,2B,10A,20000.0,2007-10-08
5517,0,2B,10A,,2007-10-08
5518,0,2B,10A,,2007-10-08
5519,1,2B,10A,30000.0,2007-10-08
5520,0,2B,10A,,2007-10-08
5521,0,2B,10A,,2007-10-08
5522,1,2B,10A,50000.0,2007-10-08
5523,0,2B,10A,,2007-10-08
5524,0,2B,10A,,2007-10-08
5525,1,2B,10A,100000.0,2007-10-08
5526,1,2B,10A,30000.0,2007-10-08
5527,0,2B,10A,,2007-10-08
5528,0,2B,10A,,2007-10-08
5529,0,2B,10A,,2007-10-08
5530,0,2B,10A,,2007-10-08
5531,0,2B,10A,,2007-10-08
5532,0,2B,10A,,2007-10-08
5533,1,2B,10A,50000.0,2007-10-08
5534,0,2B,10A,,2007-10-08
5535,0,2B,10A,,2007-10-08
5536,0,2B,10A,,2007-10-08
5537,0,2B,10A,,2007-10-08
5538,0,2B,10A,,2007-10-08
5539,0,2B,10A,,2007-10-08
5540,0,2B,10A,,2007-10-08
5541,0,2B,10A,,2007-10-08
5542,0,2B,10A,,2007-10-08
5543,0,2B,10A,,2007-10-08
5544,0,2B,10A,,2007-10-08
5545,0,2B,10A,,2007-10-08
5546,0,2B,10A,,2007-10-08
5547,0,2B,10A,,2007-10-08
5548,1,2B,10A,40000.0,2007-10-08
5549,1,2B,10A,30000.0,2007-10-08
5550,1,2B,10A,,2007-10-08
5551,0,2B,10A,,2007-10-08
5552,0,2B,10A,,2007-10-08
5553,1,2B,10A,20000.0,2007-10-08
5554,0,2B,10A,,2007-10-08
5555,0,2B,10A,,2007-10-08
5556,0,2B,10A,,2007-10-08
5557,0,2B,10A,,2007-10-08
5558,1,2B,10A,100000.0,2007-10-08
5559,0,2B,10A,,2007-10-08
5560,0,2B,10A,,2007-10-08
5561,0,2B,10A,,2007-10-08
5562,1,2B,10A,50000.0,2007-10-08
5563,1,2B,10A,30000.0,2007-10-08
5564,0,2B,10A,,2007-10-08
5565,0,2B,10A,,2007-10-08
5566,0,2B,10A,,2007-10-08
5567,0,2B,10A,,2007-10-08
5568,0,2B,10A,,2007-10-08
5569,0,2B,10A,,2007-10-08
5570,1,2B,10A,30000.0,2007-10-08
5571,1,2B,10A,20000.0,2007-10-08
5572,1,2B,10A,50000.0,2007-10-08
5573,0,2B,10A,,2007-10-08
5574,0,2B,10A,,2007-10-08
5575,0,2B,10A,,2007-10-08
5576,0,2B,10A,,2007-10-08
5577,0,2B,10A,,2007-10-08
5578,1,2B,10A,100000.0,2007-10-08
5579,1,2B,10A,40000.0,2007-10-08
5580,1,2B,10A,10000.0,2007-10-08
5581,1,2B,10A,40000.0,2007-10-08
5582,0,2B,10A,,2007-10-08
5583,0,2B,10A,,2007-10-08
5584,0,2B,10A,,2007-10-08
5585,0,2B,10A,,2007-10-08
5586,0,2B,10A,,2007-10-08
5587,0,2B,10A,,2007-10-08
5588,1,2B,10A,100000.0,2007-10-08
5589,0,2B,10A,,2007-10-08
5590,0,2B,10A,,2007-10-08
5591,0,2B,10A,,2007-10-08
5592,0,2B,10A,,2007-10-08
5593,0,2B,10A,,2007-10-08
5594,0,2B,10A,,2007-10-08
5595,0,2B,10A,,2007-10-08
5596,1,2B,10A,20000.0,2007-10-08
5597,0,2B,10A,,2007-10-08
5598,0,2B,10A,,2007-10-08
5599,1,2B,10A,5000.0,2007-10-08
5600,0,2B,10A,,2007-10-08
5601,1,2B,10A,30000.0,2007-10-08
5602,0,2B,10A,,2007-10-08
5603,0,2B,10A,,2007-10-08
5604,0,2B,10A,,2007-10-08
5605,0,2B,10A,,2007-10-08
5606,1,2B,10A,30000.0,2007-10-08
5607,1,2B,10A,20000.0,2007-10-08
5608,0,2B,10A,,2007-10-08
5609,1,2B,10A,,2007-10-08
5610,0,2B,10A,,2007-10-08
5611,0,2B,10A,,2007-10-08
5612,0,2B,10A,,2007-10-08
5613,0,2B,10A,,2007-10-08
5614,1,2B,10A,30000.0,2007-10-08
5615,0,2B,10A,,2007-10-08
5616,1,2B,10A,30000.0,2007-10-08
5617,0,2B,10A,,2007-10-08
5618,0,2B,10A,,2007-10-08
5619,0,2B,10A,,2007-10-08
5620,1,2B,10A,30000.0,2007-10-08
5621,1,2B,10A,40000.0,2007-10-08
5622,1,2B,10A,20000.0,2007-10-08
5623,0,2B,10A,,2007-10-08
5624,1,2B,10A,30000.0,2007-10-08
5625,0,2B,10A,,2007-10-08
5626,0,2B,10A,,2007-10-08
5627,0,2B,10A,,2007-10-08
5628,0,2B,10A,,2007-10-08
5629,0,2B,10A,,2007-10-08
5630,1,2B,10A,40000.0,2007-10-08
5631,0,2B,10A,,2007-10-08
5632,0,2B,10A,,2007-10-08
5633,0,2B,10A,,2007-10-08
5634,0,2B,10A,,2007-10-08
5635,0,2B,10A,,2007-10-08
5636,1,2B,10A,40000.0,2007-10-08
5637,0,2B,10A,,2007-10-08
5638,0,2B,10A,,2007-10-08
5639,1,2B,10A,30000.0,2007-10-08
5640,1,2B,10A,30000.0,2007-10-08
5641,0,2B,10A,,2007-10-08
5642,0,21A,50A,5000.0,2007-08-13
5643,0,285A,30D,20000.0,2007-08-13
5644,1,97A,30B,5000.0,2007-08-13
5645,0,34B,30C,5000.0,2007-08-13
5646,0,21A,50A,5000.0,2007-08-13
5647,0,78B,30C,10000.0,2007-08-13
5648,1,95C,30B,5000.0,2007-08-13
5649,0,21A,50A,5000.0,2007-08-13
5650,0,40D,30B,5000.0,2007-08-14
5651,0,6B,30B,10000.0,2007-08-14
5652,0,6B,30B,10000.0,2007-08-14
5653,1,6B,30B,5000.0,2007-08-14
5654,0,6B,30B,100000.0,2007-08-14
5655,0,40D,30B,10000.0,2007-08-14
5656,0,6B,30B,30000.0,2007-08-14
5657,0,6B,30B,10000.0,2007-08-14
5658,0,6B,30B,5000.0,2007-08-14
5659,0,6B,30B,10000.0,2007-08-14
5660,0,2B,10A,,2007-08-15
5661,1,2B,10A,5000.0,2007-08-15
5662,0,2B,10A,,2007-08-15
5663,1,2B,10A,,2007-08-15
5664,1,21A,50A,5000.0,2007-08-15
5665,1,2B,10A,,2007-08-15
5666,1,67C,20C,5000.0,2007-08-15
5667,0,2B,10A,,2007-08-15
5668,0,2B,10A,,2007-08-15
5669,1,2B,10A,,2007-08-15
5670,0,2B,10A,,2007-08-15
5671,1,2B,10A,,2007-08-15
5672,1,2B,10A,10000.0,2007-08-15
5673,1,2B,10A,,2007-08-15
5674,0,2B,10A,,2007-08-15
5675,0,21A,50A,5000.0,2007-08-15
5676,0,183C,10A,40000.0,2007-08-15
5677,0,6B,30B,5000.0,2007-08-15
5678,0,6B,30B,5000.0,2007-08-16
5679,1,69A,30B,5000.0,2007-08-16
5680,1,69A,30B,5000.0,2007-08-16
5681,0,66B,30B,30000.0,2007-08-16
5682,0,6B,30B,5000.0,2007-08-16
5683,1,4D,10A,,2007-08-17
5684,1,229A,30B,5000.0,2007-08-17
5685,0,2B,10A,,2007-08-17
5686,0,77A,30B,5000.0,2007-08-17
5687,0,183C,10A,200000.0,2007-08-17
5688,0,4D,10A,400000.0,2007-08-20
5689,0,4D,10A,400000.0,2007-08-20
5690,0,4D,10A,400000.0,2007-08-20
5691,0,4D,10A,400000.0,2007-08-20
5692,1,5A,30B,5000.0,2007-08-21
5693,0,6B,30B,20000.0,2007-08-21
5694,1,51C,20C,5000.0,2007-08-22
5695,0,339C,20C,,2007-08-22
5696,1,105A,10A,30000.0,2007-08-22
5697,1,21A,50A,5000.0,2007-08-24
5698,1,,,5000.0,2007-08-28
5699,1,288D,30B,5000.0,2007-08-29
5700,0,172D,30B,10000.0,2007-08-29
5701,0,4D,10A,400000.0,2007-08-29
5702,0,28D,30B,5000.0,2007-08-29
5703,0,294B,30D,20000.0,2007-08-29
5704,0,172D,30B,5000.0,2007-08-29
5705,1,4D,10A,10000.0,2007-08-30
5706,0,227C,30D,20000.0,2007-08-30
5707,1,223C,20C,20000.0,2007-08-31
5708,1,226B,30B,5000.0,2007-08-31
5709,1,,,20000.0,2007-08-31
5710,1,,,20000.0,2007-01-09
5711,1,,,5000.0,2007-01-09
5712,1,2B,10A,10000.0,2007-01-09
5713,1,,,5000.0,2007-01-09
5714,1,133A,30D,5000.0,2007-01-09
5715,0,21A,50A,5000.0,2007-03-09
5716,0,21A,50A,5000.0,2007-03-09
5717,1,21A,50A,5000.0,2007-03-09
5718,0,24D,30B,10000.0,2007-03-09
5719,0,325A,30B,10000.0,2007-03-09
5720,0,183C,10A,20000.0,2007-03-09
5721,0,24D,30B,10000.0,2007-03-09
5722,1,21A,50A,5000.0,2007-03-09
