id,granted,sponsor,grant_category,grant_value,date,RFCD_21,RFCD_23,RFCD_24,RFCD_25,RFCD_26,RFCD_27,RFCD_28,RFCD_29,RFCD_30,RFCD_31,RFCD_32,RFCD_33,RFCD_34,RFCD_35,RFCD_36,RFCD_37,RFCD_38,RFCD_39,RFCD_40,RFCD_41,RFCD_42,RFCD_43,RFCD_44,RFCD_99,RFCD_OTHER,SEO_61,SEO_62,SEO_63,SEO_64,SEO_65,SEO_66,SEO_67,SEO_68,SEO_69,SEO_70,SEO_71,SEO_72,SEO_73,SEO_74,SEO_75,SEO_76,SEO_77,SEO_78,SEO_99,SEO_OTHER,EXTERNAL_ADVISOR,EXT_CHIEF_INVESTIGATOR,STUDRES,STUD_CHIEF_INVESTIGATOR,mean_year_of_birth,max_year_of_birth,n_internals,Dept.No.,Faculty.No.,With.PHD,mean_years_in_uni,max_years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C,month,rfcd_l0_s_count,rfcd_l0_s_rate,rfcd_l1_s_count,rfcd_l1_s_rate,rfcd_l2_s_count,rfcd_l2_s_rate,seo_l0_s_count,seo_l0_s_rate,seo_l1_s_count,seo_l1_s_rate,seo_l2_s_count,seo_l2_s_rate,Dept.No._s_count,Dept.No._s_rate,Faculty.No._s_count,Faculty.No._s_rate,sponsor_s_count,sponsor_s_rate,grant_category_s_count,grant_category_s_rate
7927,0,other,30B,10000.0,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1955.0,1955.0,1,2728.0,25.0,1.0,4.0,4.0,8.0,9.0,7.0,10.0,10.0,2.0,9,10,0.6666666666666666,9,0.6428571428571429,9,0.6923076923076923,2,0.4,2,0.4,1,0.3333333333333333,11,0.6470588235294118,11,0.6470588235294118,0,,3,0.75
7928,0,21A,50A,5000.0,1360,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,2.0,,,1962.5,1970.0,2,3048.0,31.0,2.0,2.0,3.0,5.0,7.0,14.0,15.0,26.0,13.0,9,8,0.6666666666666666,4,0.5714285714285714,4,0.5714285714285714,4,0.5,4,0.5,4,0.5714285714285714,8,0.5,8,0.5,1,1.0,1,1.0
7929,0,183C,10A,40000.0,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1950.0,1955.0,2,2533.0,25.0,2.0,2.5,4.0,1.0,2.0,6.0,6.0,25.0,26.0,9,3,0.3333333333333333,3,0.375,1,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.42857142857142855,3,0.3333333333333333,3,0.3333333333333333,0,,2,0.25
7930,0,83C,30B,5000.0,1360,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,,1.0,,,1975.0,1975.0,1,2603.0,25.0,1.0,1.0,1.0,3.0,3.0,8.0,2.0,1.0,0.0,9,3,0.6,2,0.5,1,0.5,3,0.6,2,0.5,2,0.5,3,0.6,3,0.6,0,,0,
7931,0,24D,30B,10000.0,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1955.0,1955.0,1,2728.0,25.0,1.0,4.0,4.0,8.0,9.0,7.0,10.0,10.0,2.0,9,10,0.6666666666666666,9,0.6428571428571429,0,0.0,2,0.4,2,0.4,0,,11,0.6470588235294118,11,0.6470588235294118,0,,3,0.75
7936,1,83C,30B,5000.0,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1972.5,1975.0,2,2578.0,25.0,2.0,1.0,1.0,4.0,8.0,3.0,3.0,7.0,0.0,9,5,0.4545454545454545,5,0.4545454545454545,0,,5,0.4545454545454545,5,0.4545454545454545,5,0.5,5,0.4166666666666667,5,0.4166666666666667,0,,2,1.0
7937,0,24D,30B,10000.0,1360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,,1967.5,1975.0,2,2523.0,25.0,2.0,1.5,2.0,4.0,11.0,11.0,7.0,19.0,10.0,9,8,0.4,8,0.6153846153846154,0,0.0,8,0.3809523809523809,8,0.42105263157894735,3,0.6,8,0.3636363636363637,8,0.3636363636363637,0,,0,0.0
7938,0,222B,30C,5000.0,1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,1965.0,1965.0,1,1258.0,34.0,1.0,1.0,1.0,1.0,10.0,2.0,7.0,4.0,2.0,9,0,,0,,0,,0,,0,,0,,3,0.21428571428571427,3,0.21428571428571427,0,,0,
7939,0,42B,20A,5000.0,1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1957.5,1960.0,2,2568.0,25.0,1.0,1.5,2.0,2.0,1.0,23.0,26.0,12.0,16.0,9,6,0.4615384615384616,5,0.4166666666666667,2,0.2857142857142857,6,0.4615384615384616,5,0.4166666666666667,0,0.0,6,0.35294117647058826,6,0.35294117647058826,2,0.25,2,0.25
7940,1,4D,10A,5000.0,1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,1940.0,1940.0,1,2178.0,19.0,,1.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,9,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,4,0.8,4,0.8,3,1.0,3,1.0
7941,0,24D,30B,10000.0,1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,1.0,,,,,1,,,,,,,,,,,,9,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7942,0,183C,10A,20000.0,1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1961.6666666666667,1975.0,3,2853.0,25.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,14.0,12.0,9,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7943,0,5A,30B,5000.0,1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1970.0,1970.0,1,2578.0,25.0,1.0,2.0,2.0,2.0,3.0,6.0,4.0,3.0,2.0,9,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,0,,0,0.0
7945,0,34B,30C,5000.0,1361,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,1.0,1960.0,1960.0,1,,,,,,0.0,0.0,2.0,6.0,8.0,2.0,9,9,0.8181818181818182,7,0.7777777777777778,0,0.0,7,0.7777777777777778,7,0.7777777777777778,0,,9,0.6923076923076923,9,0.6923076923076923,6,0.8571428571428571,6,0.8571428571428571
7946,0,24D,30B,10000.0,1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1960.0,1960.0,1,2678.0,25.0,1.0,3.0,3.0,7.0,23.0,0.0,13.0,12.0,0.0,9,30,0.38461538461538464,30,0.3896103896103896,11,0.3333333333333333,29,0.3670886075949367,28,0.3783783783783784,21,0.42,31,0.382716049382716,31,0.382716049382716,0,0.0,14,0.3684210526315789
7947,0,97A,30B,5000.0,1361,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1960.0,1960.0,2,2668.0,25.0,2.0,1.0,1.0,4.0,8.0,15.0,6.0,4.0,2.0,9,1,0.2,0,,0,,6,0.4615384615384616,6,0.4615384615384616,2,0.6666666666666666,7,0.4117647058823529,7,0.4117647058823529,0,0.0,0,0.0
7949,0,62B,30B,30000.0,1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1975.0,1975.0,1,2813.0,25.0,,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,9,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,
7950,1,2B,10B,5000.0,1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,1940.0,1940.0,1,2178.0,19.0,,1.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,9,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,4,0.8,4,0.8,3,1.0,3,1.0
7952,1,51C,20C,5000.0,1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1980.0,1980.0,1,2053.0,19.0,1.0,2.0,2.0,9.0,2.0,10.0,6.0,5.0,0.0,9,9,0.8181818181818182,8,0.8,4,0.8,3,0.75,3,0.75,3,0.75,11,0.8461538461538461,11,0.8461538461538461,5,1.0,5,1.0
7954,0,183C,10A,50000.0,1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1960.0,1970.0,2,4418.0,25.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7955,1,21A,50A,5000.0,1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1970.0,1970.0,1,2878.0,25.0,1.0,1.0,1.0,2.0,1.0,99.0,24.0,66.0,25.0,9,5,0.7142857142857143,4,0.6666666666666666,4,0.6666666666666666,5,0.7142857142857143,5,0.7142857142857143,5,0.7142857142857143,5,0.7142857142857143,5,0.7142857142857143,0,0.0,0,0.0
7956,0,24D,30B,10000.0,1362,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,1950.0,1950.0,1,3198.0,31.0,,1.0,1.0,0.0,2.0,8.0,16.0,0.0,0.0,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7958,0,other,20A,5000.0,1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,1955.0,1955.0,1,653.0,7.0,,4.0,4.0,5.0,7.0,0.0,1.0,0.0,4.0,9,4,0.5714285714285714,4,0.5714285714285714,0,,6,0.4,6,0.4,1,0.5,6,0.4,6,0.4,0,,0,
7959,0,24D,30B,5000.0,1363,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1975.0,1975.0,1,2538.0,25.0,1.0,1.0,1.0,2.0,8.0,3.0,2.0,1.0,2.0,9,3,0.3,3,0.3,0,0.0,3,0.3,3,0.3,2,0.3333333333333333,3,0.3,3,0.3,0,0.0,1,0.3333333333333333
7960,1,other,30B,5000.0,1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1940.0,1940.0,1,2558.0,25.0,1.0,4.0,4.0,2.0,1.0,0.0,4.0,7.0,3.0,9,1,0.5,1,0.5,1,0.5,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,0,,0,
7961,0,other,30C,5000.0,1364,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,,,,,1967.5,1970.0,2,653.0,7.0,2.0,2.0,3.0,2.0,5.0,0.0,0.0,4.0,1.0,9,2,0.3333333333333333,2,0.3333333333333333,1,0.25,2,0.3333333333333333,2,0.3333333333333333,2,0.4,2,0.3333333333333333,2,0.3333333333333333,0,,0,
7962,0,24D,30B,10000.0,1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1980.0,2,2728.0,25.0,1.0,1.5,2.0,10.0,21.0,0.0,5.0,21.0,7.0,9,11,0.28205128205128205,11,0.2972972972972973,1,0.14285714285714285,11,0.28205128205128205,11,0.28205128205128205,6,0.25,11,0.275,11,0.275,0,0.0,3,0.2
7963,0,21A,50A,5000.0,1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,1965.0,1965.0,1,1623.0,13.0,1.0,2.0,2.0,0.0,2.0,4.0,8.0,10.0,3.0,9,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0
7966,0,24D,30B,5000.0,1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1972.5,1975.0,2,2578.0,25.0,2.0,1.0,1.0,4.0,9.0,3.0,3.0,7.0,0.0,9,6,0.5,6,0.5,1,1.0,6,0.5,6,0.5,6,0.5454545454545454,6,0.4615384615384616,6,0.4615384615384616,0,,3,1.0
7967,1,34B,30C,5000.0,1366,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1955.0,1960.0,2,2653.0,25.0,2.0,3.0,3.0,5.0,8.0,10.0,16.0,16.0,5.0,9,8,0.5,8,0.5,7,0.5384615384615384,8,0.5,8,0.5,8,0.5,8,0.4705882352941176,8,0.4705882352941176,2,0.6666666666666666,2,0.6666666666666666
7968,0,other,30C,10000.0,1367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,75.0,0.0,0.0,,,,,1955.0,1955.0,1,2883.0,25.0,,3.0,3.0,0.0,2.0,9.0,7.0,15.0,4.0,9,1,0.3333333333333333,1,0.3333333333333333,1,1.0,0,,0,,0,,1,0.3333333333333333,1,0.3333333333333333,0,,0,
7969,1,34B,30C,5000.0,1367,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1971.6666666666667,1975.0,3,2603.0,25.0,2.0,1.5,2.0,4.0,13.0,14.0,12.0,7.0,2.0,9,6,0.42857142857142855,4,0.4,2,0.2857142857142857,10,0.4166666666666667,10,0.4166666666666667,10,0.43478260869565216,11,0.4074074074074074,11,0.4074074074074074,0,,0,
7973,0,24D,30B,10000.0,1368,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,1.0,1965.0,1965.0,1,3268.0,31.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,2.0,9,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0
7974,1,34B,30C,5000.0,1368,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1975.0,1975.0,1,2538.0,25.0,,,,3.0,1.0,2.0,3.0,0.0,0.0,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7976,1,36D,10A,40000.0,1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1955.0,1955.0,1,998.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7977,1,other,30G,5000.0,1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1967.5,1980.0,2,2053.0,19.0,1.0,1.0,2.0,10.0,3.0,51.0,22.0,17.0,4.0,1,9,0.9,7,0.875,2,1.0,3,0.75,3,0.75,2,0.6666666666666666,12,0.9230769230769232,12,0.9230769230769232,0,,0,
7978,0,281A,20C,20000.0,1104,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,2.0,,,1960.0,1960.0,1,3198.0,31.0,,0.0,0.0,0.0,3.0,4.0,14.0,7.0,2.0,1,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,0,,0,
7980,1,21A,50A,5000.0,1104,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,1955.0,1955.0,1,653.0,7.0,,4.0,4.0,5.0,7.0,0.0,1.0,0.0,4.0,1,3,0.2727272727272727,3,0.2727272727272727,3,0.2727272727272727,3,0.2727272727272727,3,0.2727272727272727,3,0.2727272727272727,3,0.2727272727272727,3,0.2727272727272727,1,0.5,1,0.5
7983,1,other,30B,5000.0,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1965.0,1970.0,2,3508.0,4.0,1.0,1.5,2.0,2.0,1.0,1.0,5.0,6.0,5.0,2,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,1.0,2,0.5,2,0.5,0,,2,0.6666666666666666
7984,0,other,10B,10000.0,1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1972.5,1975.0,2,1098.0,1.0,1.0,1.0,1.0,2.0,9.0,2.0,24.0,2.0,5.0,3,2,0.2,2,0.2,2,0.2,2,0.25,2,0.25,1,0.14285714285714285,2,0.16666666666666666,2,0.16666666666666666,1,1.0,1,1.0
