id,granted,sponsor,grant_category,grant_value,date
4987,0,other,30B,5000.0,9/07/07
4988,1,4D,10A,5000.0,9/07/07
4989,1,other,30B,20000.0,9/07/07
4990,1,2B,10A,200000.0,10/07/07
4991,1,83C,30B,5000.0,10/07/07
4992,0,21A,50A,5000.0,11/07/07
4993,0,2B,10A,200000.0,11/07/07
4994,1,163C,10A,5000.0,11/07/07
4995,1,2B,10A,200000.0,11/07/07
4996,0,2B,10A,200000.0,11/07/07
4997,0,205A,30B,5000.0,11/07/07
4998,1,2B,10A,200000.0,11/07/07
4999,0,4D,10A,20000.0,11/07/07
5000,0,other,30B,20000.0,11/07/07
5001,0,2B,10A,300000.0,11/07/07
5002,0,2B,10A,200000.0,11/07/07
5003,1,other,30C,5000.0,12/07/07
5004,1,34B,30C,5000.0,12/07/07
5005,0,105A,10A,5000.0,12/07/07
5006,0,34B,30C,5000.0,12/07/07
5007,0,205A,30B,5000.0,12/07/07
5008,0,105A,10A,5000.0,12/07/07
5009,1,66B,30B,30000.0,13/07/07
5010,1,196D,20C,20000.0,13/07/07
5011,1,4D,10A,10000.0,13/07/07
5012,1,4D,10A,10000.0,13/07/07
5013,1,51C,20C,5000.0,15/07/07
5014,1,2B,10A,10000.0,15/07/07
5015,0,205A,30B,5000.0,16/07/07
5016,1,208D,30B,5000.0,16/07/07
5017,0,21A,10B,5000.0,16/07/07
5018,0,208D,30B,5000.0,16/07/07
5019,1,other,10A,10000.0,16/07/07
5020,0,77A,30B,5000.0,16/07/07
5021,1,4D,10A,5000.0,16/07/07
5022,0,6B,30B,5000.0,16/07/07
5023,0,205A,30B,5000.0,16/07/07
5024,1,24D,50A,10000.0,16/07/07
5025,0,34B,30C,5000.0,16/07/07
5026,0,205A,30B,5000.0,16/07/07
5027,1,other,30B,5000.0,18/07/07
5028,1,163C,10A,5000.0,19/07/07
5029,0,other,20C,5000.0,19/07/07
5030,1,9A,10A,5000.0,19/07/07
5031,1,other,30C,5000.0,20/07/07
5032,0,other,30B,5000.0,23/07/07
5033,0,other,30B,5000.0,23/07/07
5034,0,77A,30B,500000.0,24/07/07
5035,0,103C,30B,10000.0,24/07/07
5036,0,77A,30B,5000.0,24/07/07
5037,0,112D,30C,5000.0,24/07/07
5038,0,77A,30B,5000.0,24/07/07
5039,0,62B,10B,20000.0,24/07/07
5040,1,other,10A,100000.0,24/07/07
5041,1,77A,30B,5000.0,24/07/07
5042,0,77A,30B,10000.0,24/07/07
5043,0,3C,20A,30000.0,26/07/07
5044,0,62B,10B,10000.0,26/07/07
5045,0,1A,10B,30000.0,27/07/07
5046,1,62B,10B,10000.0,27/07/07
5047,1,21A,50A,5000.0,27/07/07
5048,1,21A,50A,5000.0,27/07/07
5049,1,21A,50A,5000.0,27/07/07
5050,1,21A,50A,5000.0,27/07/07
5051,0,21A,50A,5000.0,27/07/07
5052,1,21A,50A,5000.0,27/07/07
5053,1,21A,50A,5000.0,27/07/07
5054,1,21A,50A,5000.0,27/07/07
5055,1,21A,50A,5000.0,27/07/07
5056,1,21A,50A,5000.0,27/07/07
5057,0,21A,50A,5000.0,30/07/07
5058,1,32D,30B,5000.0,30/07/07
5059,1,21A,50A,5000.0,30/07/07
5060,1,21A,50A,5000.0,30/07/07
5061,0,21A,50A,5000.0,30/07/07
5062,1,21A,50A,5000.0,30/07/07
5063,1,21A,50A,5000.0,30/07/07
5064,0,21A,50A,5000.0,30/07/07
5065,0,21A,50A,5000.0,30/07/07
5066,1,21A,50A,5000.0,30/07/07
5067,1,21A,50A,5000.0,30/07/07
5068,1,21A,50A,5000.0,30/07/07
5069,1,21A,50A,5000.0,30/07/07
5070,1,21A,50A,5000.0,30/07/07
5071,1,21A,50A,5000.0,30/07/07
5072,0,21A,50A,5000.0,30/07/07
5073,1,21A,50A,5000.0,30/07/07
5074,0,21A,50A,5000.0,30/07/07
5075,0,21A,50A,5000.0,30/07/07
5076,0,21A,50A,5000.0,30/07/07
5077,0,21A,50A,5000.0,30/07/07
5078,0,21A,50A,5000.0,30/07/07
5079,1,21A,50A,5000.0,30/07/07
5080,0,21A,50A,5000.0,30/07/07
5081,1,21A,50A,5000.0,30/07/07
5082,0,21A,50A,5000.0,30/07/07
5083,1,21A,50A,5000.0,30/07/07
5084,1,21A,50A,5000.0,30/07/07
5085,1,21A,50A,5000.0,30/07/07
5086,0,21A,50A,5000.0,30/07/07
5087,1,21A,50A,5000.0,30/07/07
5088,1,21A,50A,5000.0,30/07/07
5089,1,21A,50A,5000.0,30/07/07
5090,1,21A,50A,5000.0,30/07/07
5091,1,21A,50A,5000.0,30/07/07
5092,1,21A,50A,5000.0,30/07/07
5093,1,21A,50A,5000.0,30/07/07
5094,1,21A,50A,5000.0,30/07/07
5095,0,21A,50A,5000.0,30/07/07
5096,0,21A,50A,5000.0,30/07/07
5097,1,21A,50A,5000.0,30/07/07
5098,0,21A,50A,5000.0,30/07/07
5099,1,21A,50A,5000.0,30/07/07
5100,1,21A,50A,5000.0,30/07/07
5101,0,21A,50A,5000.0,30/07/07
5102,1,21A,50A,5000.0,30/07/07
5103,1,21A,50A,5000.0,30/07/07
5104,1,21A,50A,5000.0,30/07/07
5105,1,21A,50A,5000.0,30/07/07
5106,0,21A,50A,5000.0,30/07/07
5107,1,21A,50A,5000.0,30/07/07
5108,1,21A,50A,5000.0,30/07/07
5109,1,21A,50A,5000.0,30/07/07
5110,1,21A,50A,5000.0,30/07/07
5111,0,21A,50A,5000.0,30/07/07
5112,1,21A,50A,5000.0,30/07/07
5113,0,21A,50A,5000.0,30/07/07
5114,1,21A,50A,5000.0,30/07/07
5115,1,21A,50A,5000.0,30/07/07
5116,1,21A,50A,5000.0,30/07/07
5117,1,21A,50A,5000.0,30/07/07
5118,1,21A,50A,5000.0,30/07/07
5119,1,21A,50A,5000.0,30/07/07
5120,1,21A,50A,5000.0,30/07/07
5121,0,21A,50A,5000.0,30/07/07
5122,0,21A,50A,5000.0,30/07/07
5123,1,21A,50A,5000.0,30/07/07
5124,1,21A,50A,5000.0,30/07/07
5125,0,21A,50A,5000.0,30/07/07
5126,0,21A,50A,5000.0,30/07/07
5127,1,21A,50A,5000.0,30/07/07
5128,1,21A,50A,5000.0,30/07/07
5129,0,21A,50A,5000.0,31/07/07
5130,1,62B,10B,10000.0,31/07/07
5131,1,21A,50A,5000.0,31/07/07
5132,1,21A,50A,5000.0,31/07/07
5133,0,21A,50A,5000.0,31/07/07
5134,1,21A,50A,5000.0,31/07/07
5135,0,21A,50A,5000.0,31/07/07
5136,1,21A,50A,5000.0,31/07/07
5137,0,6B,30B,5000.0,31/07/07
5138,0,21A,50A,5000.0,31/07/07
5139,1,21A,50A,5000.0,31/07/07
5140,0,21A,50A,5000.0,31/07/07
5141,1,21A,50A,5000.0,31/07/07
5142,1,21A,50A,5000.0,31/07/07
5143,0,21A,50A,5000.0,31/07/07
5144,1,21A,50A,5000.0,31/07/07
5145,0,6B,30B,5000.0,31/07/07
5146,0,20D,30B,100000.0,31/07/07
5147,0,21A,50A,5000.0,31/07/07
5148,1,21A,50A,5000.0,31/07/07
5149,0,21A,50A,5000.0,31/07/07
5150,1,21A,50A,5000.0,31/07/07
5151,1,21A,50A,5000.0,31/07/07
5152,0,21A,50A,5000.0,31/07/07
5153,0,21A,50A,5000.0,31/07/07
5154,0,21A,50A,5000.0,31/07/07
5155,1,21A,50A,5000.0,31/07/07
5156,0,137A,20C,5000.0,31/07/07
5157,0,21A,50A,5000.0,31/07/07
5158,0,21A,50A,5000.0,31/07/07
5159,1,other,10A,20000.0,31/07/07
5160,0,21A,50A,5000.0,31/07/07
5161,1,21A,50A,5000.0,31/07/07
5162,1,21A,50A,5000.0,31/07/07
5163,1,21A,50A,5000.0,31/07/07
5164,1,21A,50A,5000.0,31/07/07
5165,1,21A,50A,5000.0,31/07/07
5166,1,21A,50A,5000.0,31/07/07
5167,0,21A,50A,5000.0,31/07/07
5168,1,21A,50A,5000.0,31/07/07
5169,0,62B,10B,5000.0,31/07/07
5170,1,21A,50A,5000.0,31/07/07
5171,1,62B,10A,5000.0,31/07/07
5172,1,21A,50A,5000.0,31/07/07
5173,1,21A,50A,5000.0,31/07/07
5174,0,62B,10B,10000.0,31/07/07
5175,1,21A,50A,5000.0,31/07/07
5176,0,21A,50A,5000.0,31/07/07
5177,1,21A,50A,5000.0,31/07/07
5178,1,21A,50A,5000.0,31/07/07
5179,1,21A,50A,5000.0,31/07/07
5180,1,21A,50A,5000.0,31/07/07
5181,0,87C,30G,20000.0,31/07/07
5182,1,6B,30B,5000.0,31/07/07
5183,1,21A,50A,5000.0,31/07/07
5184,1,163C,10A,5000.0,1/08/07
5185,1,75C,20C,10000.0,1/08/07
5186,1,other,30B,5000.0,1/08/07
5187,0,6B,30B,5000.0,1/08/07
5188,0,6B,30B,5000.0,1/08/07
5189,0,101A,30G,10000.0,1/08/07
5190,0,62B,10B,10000.0,1/08/07
5191,0,6B,30B,5000.0,1/08/07
5192,0,other,20C,200000.0,1/08/07
5193,1,2B,10A,5000.0,1/08/07
5194,0,6B,30B,5000.0,1/08/07
5195,0,6B,30B,5000.0,1/08/07
5196,0,other,20C,200000.0,1/08/07
5197,0,other,30C,5000.0,1/08/07
5198,1,21A,10B,100000.0,1/08/07
5199,0,62B,10A,5000.0,1/08/07
5200,1,other,30B,5000.0,1/08/07
5201,0,62B,10B,5000.0,1/08/07
5202,0,95C,30B,5000.0,1/08/07
5203,0,other,30B,10000.0,2/08/07
5204,0,40D,30B,10000.0,3/08/07
5205,0,20D,30B,100000.0,3/08/07
5206,1,21A,50A,5000.0,6/08/07
5207,0,21A,50A,5000.0,6/08/07
5208,0,other,30D,10000.0,6/08/07
5209,0,6B,30B,5000.0,6/08/07
5210,1,21A,50A,5000.0,6/08/07
5211,0,21A,50A,5000.0,6/08/07
5212,0,21A,50A,5000.0,6/08/07
5213,1,5A,30B,5000.0,8/08/07
5214,1,40D,30B,5000.0,9/08/07
5215,0,other,30C,10000.0,9/08/07
5216,0,6B,30B,5000.0,9/08/07
5217,0,40D,30B,5000.0,9/08/07
5218,0,2B,10A,5000.0,9/08/07
5219,0,other,30C,10000.0,9/08/07
5220,1,21A,50A,5000.0,9/08/07
5221,0,2B,10A,5000.0,9/08/07
5222,0,62B,10A,10000.0,9/08/07
5223,1,2B,10A,10000.0,9/08/07
5224,0,84D,30B,5000.0,9/08/07
5225,1,2B,10A,30000.0,10/08/07
5226,0,2B,10A,10000.0,10/08/07
5227,0,2B,10A,5000.0,10/08/07
5228,0,2B,10A,5000.0,10/08/07
5229,1,2B,10A,30000.0,10/08/07
5230,0,2B,10A,5000.0,10/08/07
5231,0,2B,10A,20000.0,10/08/07
5232,1,2B,10A,20000.0,10/08/07
5233,1,2B,10A,50000.0,10/08/07
5234,0,2B,10A,20000.0,10/08/07
5235,1,2B,10A,20000.0,10/08/07
5236,0,2B,10A,10000.0,10/08/07
5237,0,2B,10A,5000.0,10/08/07
5238,1,2B,10A,30000.0,10/08/07
5239,0,2B,10A,20000.0,10/08/07
5240,1,2B,10A,30000.0,10/08/07
5241,0,2B,10A,200000.0,10/08/07
5242,0,2B,10A,5000.0,10/08/07
5243,0,2B,10A,50000.0,10/08/07
5244,1,2B,10A,30000.0,10/08/07
5245,0,2B,10A,10000.0,10/08/07
5246,0,2B,10A,5000.0,10/08/07
5247,1,2B,10A,40000.0,10/08/07
5248,0,2B,10A,20000.0,10/08/07
5249,0,2B,10A,40000.0,10/08/07
5250,0,2B,10A,40000.0,10/08/07
5251,0,2B,10A,5000.0,10/08/07
5252,0,2B,10A,5000.0,10/08/07
5253,0,2B,10A,200000.0,10/08/07
5254,1,2B,10A,5000.0,10/08/07
5255,0,2B,10A,10000.0,10/08/07
5256,1,2B,10A,40000.0,10/08/07
5257,0,2B,10A,10000.0,10/08/07
5258,0,2B,10A,5000.0,10/08/07
5259,0,2B,10A,50000.0,10/08/07
5260,0,2B,10A,5000.0,10/08/07
5261,0,2B,10A,20000.0,10/08/07
5262,0,2B,10A,200000.0,10/08/07
5263,0,2B,10A,5000.0,10/08/07
5264,0,2B,10A,5000.0,10/08/07
5265,0,2B,10A,10000.0,10/08/07
5266,0,2B,10A,5000.0,10/08/07
5267,0,2B,10A,5000.0,10/08/07
5268,1,2B,10A,40000.0,10/08/07
5269,0,2B,10A,5000.0,10/08/07
5270,0,2B,10A,5000.0,10/08/07
5271,0,2B,10A,5000.0,10/08/07
5272,0,2B,10A,5000.0,10/08/07
5273,1,2B,10A,20000.0,10/08/07
5274,0,2B,10A,30000.0,10/08/07
5275,0,2B,10A,5000.0,10/08/07
5276,1,2B,10A,30000.0,10/08/07
5277,0,2B,10A,10000.0,10/08/07
5278,1,2B,10A,30000.0,10/08/07
5279,0,2B,10A,5000.0,10/08/07
5280,0,2B,10A,5000.0,10/08/07
5281,0,2B,10A,30000.0,10/08/07
5282,0,2B,10A,5000.0,10/08/07
5283,1,2B,10A,30000.0,10/08/07
5284,1,2B,10A,40000.0,10/08/07
5285,0,2B,10A,10000.0,10/08/07
5286,0,2B,10A,5000.0,10/08/07
5287,0,2B,10A,30000.0,10/08/07
5288,0,2B,10A,5000.0,10/08/07
5289,1,2B,10A,50000.0,10/08/07
5290,0,2B,10A,100000.0,10/08/07
5291,0,2B,10A,10000.0,10/08/07
5292,0,2B,10A,5000.0,10/08/07
5293,1,2B,10A,20000.0,10/08/07
5294,1,2B,10A,20000.0,10/08/07
5295,0,2B,10A,5000.0,10/08/07
5296,1,2B,10A,40000.0,10/08/07
5297,0,2B,10A,5000.0,10/08/07
5298,0,2B,10A,5000.0,10/08/07
5299,0,2B,10A,10000.0,10/08/07
5300,0,2B,10A,20000.0,10/08/07
5301,1,2B,10A,100000.0,10/08/07
5302,0,2B,10A,5000.0,10/08/07
5303,0,2B,10A,30000.0,10/08/07
5304,0,2B,10A,5000.0,10/08/07
5305,0,2B,10A,5000.0,10/08/07
5306,0,2B,10A,10000.0,10/08/07
5307,1,2B,10A,30000.0,10/08/07
5308,0,2B,10A,5000.0,10/08/07
5309,1,2B,10A,30000.0,10/08/07
5310,0,2B,10A,20000.0,10/08/07
5311,0,2B,10A,10000.0,10/08/07
5312,0,2B,10A,5000.0,10/08/07
5313,1,2B,10A,50000.0,10/08/07
5314,0,2B,10A,10000.0,10/08/07
5315,0,2B,10A,5000.0,10/08/07
5316,0,2B,10A,5000.0,10/08/07
5317,0,2B,10A,5000.0,10/08/07
5318,0,2B,10A,100000.0,10/08/07
5319,1,2B,10A,30000.0,10/08/07
5320,0,2B,10A,5000.0,10/08/07
5321,0,2B,10A,20000.0,10/08/07
5322,0,2B,10A,5000.0,10/08/07
5323,1,2B,10A,30000.0,10/08/07
5324,0,2B,10A,10000.0,10/08/07
5325,0,2B,10A,5000.0,10/08/07
5326,0,2B,10A,5000.0,10/08/07
5327,0,2B,10A,50000.0,10/08/07
5328,1,2B,10A,10000.0,10/08/07
5329,0,2B,10A,5000.0,10/08/07
5330,0,2B,10A,5000.0,10/08/07
5331,0,2B,10A,30000.0,10/08/07
5332,0,2B,10A,5000.0,10/08/07
5333,1,2B,10A,30000.0,10/08/07
5334,1,2B,10A,100000.0,10/08/07
5335,0,2B,10A,5000.0,10/08/07
5336,0,2B,10A,20000.0,10/08/07
5337,0,2B,10A,5000.0,10/08/07
5338,0,2B,10A,5000.0,10/08/07
5339,0,2B,10A,5000.0,10/08/07
5340,0,2B,10A,5000.0,10/08/07
5341,0,2B,10A,5000.0,10/08/07
5342,1,2B,10A,20000.0,10/08/07
5343,0,2B,10A,5000.0,10/08/07
5344,0,2B,10A,5000.0,10/08/07
5345,1,2B,10A,100000.0,10/08/07
5346,1,2B,10A,30000.0,10/08/07
5347,0,2B,10A,10000.0,10/08/07
5348,0,2B,10A,30000.0,10/08/07
5349,1,2B,10A,30000.0,10/08/07
5350,1,2B,10A,30000.0,10/08/07
5351,0,2B,10A,5000.0,10/08/07
5352,0,2B,10A,5000.0,10/08/07
5353,0,2B,10A,40000.0,10/08/07
5354,0,2B,10A,5000.0,10/08/07
5355,1,2B,10A,40000.0,10/08/07
5356,1,2B,10A,30000.0,10/08/07
5357,0,2B,10A,5000.0,10/08/07
5358,0,2B,10A,20000.0,10/08/07
5359,0,2B,10A,5000.0,10/08/07
5360,0,2B,10A,5000.0,10/08/07
5361,0,2B,10A,50000.0,10/08/07
5362,1,2B,10A,40000.0,10/08/07
5363,0,2B,10A,50000.0,10/08/07
5364,0,2B,10A,50000.0,10/08/07
5365,1,2B,10A,20000.0,10/08/07
5366,0,2B,10A,10000.0,10/08/07
5367,0,2B,10A,100000.0,10/08/07
5368,0,2B,10A,5000.0,10/08/07
5369,0,2B,10A,100000.0,10/08/07
5370,1,2B,10A,40000.0,10/08/07
5371,1,2B,10A,30000.0,10/08/07
5372,0,2B,10A,40000.0,10/08/07
5373,1,2B,10A,20000.0,10/08/07
5374,0,2B,10A,30000.0,10/08/07
5375,0,2B,10A,5000.0,10/08/07
5376,0,2B,10A,20000.0,10/08/07
5377,0,2B,10A,5000.0,10/08/07
5378,0,2B,10A,5000.0,10/08/07
5379,1,2B,10A,30000.0,10/08/07
5380,1,2B,10A,50000.0,10/08/07
5381,0,2B,10A,5000.0,10/08/07
5382,0,2B,10A,30000.0,10/08/07
5383,0,2B,10A,30000.0,10/08/07
5384,0,2B,10A,5000.0,10/08/07
5385,1,2B,10A,40000.0,10/08/07
5386,0,2B,10A,10000.0,10/08/07
5387,0,2B,10A,10000.0,10/08/07
5388,0,2B,10A,40000.0,10/08/07
5389,0,2B,10A,5000.0,10/08/07
5390,0,2B,10A,5000.0,10/08/07
5391,0,2B,10A,20000.0,10/08/07
5392,0,2B,10A,5000.0,10/08/07
5393,1,2B,10A,100000.0,10/08/07
5394,0,2B,10A,50000.0,10/08/07
5395,0,2B,10A,10000.0,10/08/07
5396,0,2B,10A,5000.0,10/08/07
5397,1,2B,10A,40000.0,10/08/07
5398,0,2B,10A,5000.0,10/08/07
5399,0,2B,10A,30000.0,10/08/07
5400,0,2B,10A,5000.0,10/08/07
5401,0,2B,10A,5000.0,10/08/07
5402,1,2B,10A,50000.0,10/08/07
5403,0,2B,10A,30000.0,10/08/07
5404,0,2B,10A,5000.0,10/08/07
5405,0,2B,10A,10000.0,10/08/07
5406,1,2B,10A,40000.0,10/08/07
5407,0,2B,10A,400000.0,10/08/07
5408,0,2B,10A,5000.0,10/08/07
5409,1,2B,10A,100000.0,10/08/07
5410,1,2B,10A,40000.0,10/08/07
5411,0,2B,10A,200000.0,10/08/07
5412,0,2B,10A,30000.0,10/08/07
5413,0,2B,10A,50000.0,10/08/07
5414,0,2B,10A,5000.0,10/08/07
5415,1,2B,10A,100000.0,10/08/07
5416,0,2B,10A,5000.0,10/08/07
5417,0,2B,10A,20000.0,10/08/07
5418,1,2B,10A,40000.0,10/08/07
5419,0,2B,10A,5000.0,10/08/07
5420,0,2B,10A,5000.0,10/08/07
5421,1,2B,10A,40000.0,10/08/07
5422,0,2B,10A,10000.0,10/08/07
5423,0,2B,10A,5000.0,10/08/07
5424,0,2B,10A,50000.0,10/08/07
5425,0,2B,10A,20000.0,10/08/07
5426,1,2B,10A,40000.0,10/08/07
5427,1,2B,10A,50000.0,10/08/07
5428,1,2B,10A,40000.0,10/08/07
5429,0,2B,10A,20000.0,10/08/07
5430,0,2B,10A,5000.0,10/08/07
5431,1,2B,10A,40000.0,10/08/07
5432,0,2B,10A,30000.0,10/08/07
5433,0,2B,10A,5000.0,10/08/07
5434,0,2B,10A,5000.0,10/08/07
5435,0,2B,10A,5000.0,10/08/07
5436,0,2B,10A,30000.0,10/08/07
5437,0,2B,10A,10000.0,10/08/07
5438,1,2B,10A,100000.0,10/08/07
5439,0,2B,10A,40000.0,10/08/07
5440,0,2B,10A,5000.0,10/08/07
5441,0,2B,10A,400000.0,10/08/07
5442,0,2B,10A,30000.0,10/08/07
5443,0,2B,10A,5000.0,10/08/07
5444,0,2B,10A,200000.0,10/08/07
5445,0,2B,10A,100000.0,10/08/07
5446,0,2B,10A,10000.0,10/08/07
5447,0,2B,10A,5000.0,10/08/07
5448,0,2B,10A,5000.0,10/08/07
5449,1,2B,10A,30000.0,10/08/07
5450,0,2B,10A,50000.0,10/08/07
5451,0,2B,10A,5000.0,10/08/07
5452,0,2B,10A,10000.0,10/08/07
5453,0,2B,10A,5000.0,10/08/07
5454,0,2B,10A,40000.0,10/08/07
5455,0,2B,10A,200000.0,10/08/07
5456,1,2B,10A,200000.0,10/08/07
5457,1,2B,10A,100000.0,10/08/07
5458,0,2B,10A,5000.0,10/08/07
5459,0,2B,10A,10000.0,10/08/07
5460,0,2B,10A,5000.0,10/08/07
5461,0,2B,10A,30000.0,10/08/07
5462,0,2B,10A,5000.0,10/08/07
5463,0,2B,10A,100000.0,10/08/07
5464,0,2B,10A,20000.0,10/08/07
5465,1,2B,10A,30000.0,10/08/07
5466,0,2B,10A,5000.0,10/08/07
5467,1,2B,10A,20000.0,10/08/07
5468,1,2B,10A,20000.0,10/08/07
5469,0,2B,10A,5000.0,10/08/07
5470,0,2B,10A,5000.0,10/08/07
5471,0,2B,10A,10000.0,10/08/07
5472,0,2B,10A,5000.0,10/08/07
5473,0,2B,10A,10000.0,10/08/07
5474,0,2B,10A,5000.0,10/08/07
5475,0,2B,10A,5000.0,10/08/07
5476,0,2B,10A,5000.0,10/08/07
5477,0,2B,10A,5000.0,10/08/07
5478,0,2B,10A,20000.0,10/08/07
5479,0,2B,10A,5000.0,10/08/07
5480,0,2B,10A,5000.0,10/08/07
5481,1,2B,10A,10000.0,10/08/07
5482,1,2B,10A,30000.0,10/08/07
5483,0,2B,10A,5000.0,10/08/07
5484,0,2B,10A,5000.0,10/08/07
5485,1,2B,10A,20000.0,10/08/07
5486,0,2B,10A,5000.0,10/08/07
5487,1,2B,10A,40000.0,10/08/07
5488,0,2B,10A,5000.0,10/08/07
5489,0,2B,10A,5000.0,10/08/07
5490,0,2B,10A,5000.0,10/08/07
5491,1,2B,10A,40000.0,10/08/07
5492,0,2B,10A,100000.0,10/08/07
5493,0,2B,10A,10000.0,10/08/07
5494,1,2B,10A,40000.0,10/08/07
5495,1,2B,10A,100000.0,10/08/07
5496,0,2B,10A,5000.0,10/08/07
5497,1,2B,10A,40000.0,10/08/07
5498,1,2B,10A,40000.0,10/08/07
5499,0,2B,10A,10000.0,10/08/07
5500,1,2B,10A,30000.0,10/08/07
5501,0,2B,10A,50000.0,10/08/07
5502,0,2B,10A,30000.0,10/08/07
5503,0,2B,10A,40000.0,10/08/07
5504,0,2B,10A,5000.0,10/08/07
5505,1,2B,10A,100000.0,10/08/07
5506,0,2B,10A,400000.0,10/08/07
5507,1,2B,10A,40000.0,10/08/07
5508,0,2B,10A,10000.0,10/08/07
5509,1,2B,10A,10000.0,10/08/07
5510,1,2B,10A,30000.0,10/08/07
5511,1,2B,10A,50000.0,10/08/07
5512,0,2B,10A,5000.0,10/08/07
5513,0,2B,10A,5000.0,10/08/07
5514,1,2B,10A,30000.0,10/08/07
5515,0,2B,10A,5000.0,10/08/07
5516,1,2B,10A,20000.0,10/08/07
5517,0,2B,10A,5000.0,10/08/07
5518,0,2B,10A,20000.0,10/08/07
5519,1,2B,10A,30000.0,10/08/07
5520,0,2B,10A,50000.0,10/08/07
5521,0,2B,10A,5000.0,10/08/07
5522,1,2B,10A,50000.0,10/08/07
5523,0,2B,10A,50000.0,10/08/07
5524,0,2B,10A,5000.0,10/08/07
5525,1,2B,10A,100000.0,10/08/07
5526,1,2B,10A,30000.0,10/08/07
5527,0,2B,10A,5000.0,10/08/07
5528,0,2B,10A,50000.0,10/08/07
5529,0,2B,10A,200000.0,10/08/07
5530,0,2B,10A,20000.0,10/08/07
5531,0,2B,10A,5000.0,10/08/07
5532,0,2B,10A,10000.0,10/08/07
5533,1,2B,10A,50000.0,10/08/07
5534,0,2B,10A,20000.0,10/08/07
5535,0,2B,10A,100000.0,10/08/07
5536,0,2B,10A,100000.0,10/08/07
5537,0,2B,10A,5000.0,10/08/07
5538,0,2B,10A,5000.0,10/08/07
5539,0,2B,10A,5000.0,10/08/07
5540,0,2B,10A,200000.0,10/08/07
5541,0,2B,10A,20000.0,10/08/07
5542,0,2B,10A,5000.0,10/08/07
5543,0,2B,10A,5000.0,10/08/07
5544,0,2B,10A,5000.0,10/08/07
5545,0,2B,10A,5000.0,10/08/07
5546,0,2B,10A,30000.0,10/08/07
5547,0,2B,10A,5000.0,10/08/07
5548,1,2B,10A,40000.0,10/08/07
5549,1,2B,10A,30000.0,10/08/07
5550,1,2B,10A,50000.0,10/08/07
5551,0,2B,10A,400000.0,10/08/07
5552,0,2B,10A,5000.0,10/08/07
5553,1,2B,10A,20000.0,10/08/07
5554,0,2B,10A,5000.0,10/08/07
5555,0,2B,10A,50000.0,10/08/07
5556,0,2B,10A,10000.0,10/08/07
5557,0,2B,10A,50000.0,10/08/07
5558,1,2B,10A,100000.0,10/08/07
5559,0,2B,10A,5000.0,10/08/07
5560,0,2B,10A,5000.0,10/08/07
5561,0,2B,10A,5000.0,10/08/07
5562,1,2B,10A,50000.0,10/08/07
5563,1,2B,10A,30000.0,10/08/07
5564,0,2B,10A,10000.0,10/08/07
5565,0,2B,10A,20000.0,10/08/07
5566,0,2B,10A,50000.0,10/08/07
5567,0,2B,10A,5000.0,10/08/07
5568,0,2B,10A,20000.0,10/08/07
5569,0,2B,10A,5000.0,10/08/07
5570,1,2B,10A,30000.0,10/08/07
5571,1,2B,10A,20000.0,10/08/07
5572,1,2B,10A,50000.0,10/08/07
5573,0,2B,10A,50000.0,10/08/07
5574,0,2B,10A,5000.0,10/08/07
5575,0,2B,10A,5000.0,10/08/07
5576,0,2B,10A,5000.0,10/08/07
5577,0,2B,10A,5000.0,10/08/07
5578,1,2B,10A,100000.0,10/08/07
5579,1,2B,10A,40000.0,10/08/07
5580,1,2B,10A,10000.0,10/08/07
5581,1,2B,10A,40000.0,10/08/07
5582,0,2B,10A,40000.0,10/08/07
5583,0,2B,10A,5000.0,10/08/07
5584,0,2B,10A,50000.0,10/08/07
5585,0,2B,10A,5000.0,10/08/07
5586,0,2B,10A,5000.0,10/08/07
5587,0,2B,10A,5000.0,10/08/07
5588,1,2B,10A,100000.0,10/08/07
5589,0,2B,10A,5000.0,10/08/07
5590,0,2B,10A,5000.0,10/08/07
5591,0,2B,10A,5000.0,10/08/07
5592,0,2B,10A,5000.0,10/08/07
5593,0,2B,10A,30000.0,10/08/07
5594,0,2B,10A,5000.0,10/08/07
5595,0,2B,10A,5000.0,10/08/07
5596,1,2B,10A,20000.0,10/08/07
5597,0,2B,10A,5000.0,10/08/07
5598,0,2B,10A,20000.0,10/08/07
5599,1,2B,10A,5000.0,10/08/07
5600,0,2B,10A,5000.0,10/08/07
5601,1,2B,10A,30000.0,10/08/07
5602,0,2B,10A,5000.0,10/08/07
5603,0,2B,10A,5000.0,10/08/07
5604,0,2B,10A,30000.0,10/08/07
5605,0,2B,10A,100000.0,10/08/07
5606,1,2B,10A,30000.0,10/08/07
5607,1,2B,10A,20000.0,10/08/07
5608,0,2B,10A,10000.0,10/08/07
5609,1,2B,10A,5000.0,10/08/07
5610,0,2B,10A,5000.0,10/08/07
5611,0,2B,10A,50000.0,10/08/07
5612,0,2B,10A,50000.0,10/08/07
5613,0,2B,10A,20000.0,10/08/07
5614,1,2B,10A,30000.0,10/08/07
5615,0,2B,10A,5000.0,10/08/07
5616,1,2B,10A,30000.0,10/08/07
5617,0,2B,10A,5000.0,10/08/07
5618,0,2B,10A,5000.0,10/08/07
5619,0,2B,10A,30000.0,10/08/07
5620,1,2B,10A,30000.0,10/08/07
5621,1,2B,10A,40000.0,10/08/07
5622,1,2B,10A,20000.0,10/08/07
