id,Person.ID,Roles
6530,46132,
6531,67842,
6532,14267,
6533,5737,
6534,46132,
6535,46132,
6536,8047,
6537,5737,
6538,63437,
6539,657727,
6540,700027,
6541,69152,
6542,846267,
6543,297392,
6544,34447,
6545,297392,
6546,78327,
6547,64237,
6548,297392,
6549,123092,
6550,82512,
6551,16757,
6552,64352,
6553,74372,
6554,10592,
6555,86672,
6556,74142,
6557,17342,
6558,77582,
6559,63757,
6560,27372,
6561,76007,
6563,69337,
6565,66717,
6566,67297,
6567,17877,
6568,720017,
6569,64352,
6570,168282,
6572,945297,
6573,67842,
6574,31707,
6575,117462,
6577,67842,
6580,78342,
6584,2477,
6585,81117,
6586,79217,
6587,860357,
6588,945297,
6589,712437,
6590,48017,
6591,69337,
6592,7862,
6593,10867,
6594,574367,
6595,85007,
6596,7252,
6597,735967,
6598,73017,
6599,1617,
6600,24227,
6601,639457,
6602,39407,
6603,10577,
6604,73422,
6605,636867,
6606,31322,
6607,77112,
6608,63462,
6609,80377,
6610,87917,
6611,77112,
6612,939972,
6613,92362,
6614,20497,
6616,408232,
6617,497302,
6618,7252,
6619,67282,
6620,497302,
6621,93072,
6622,28797,
6623,22292,
6624,65302,
6625,28797,
6626,69392,
6627,939962,
6628,93802,
6629,93802,
6630,71982,
6631,73017,
6632,116727,
6633,74512,
3,27307,
4,55337,
7,82602,
8,70212,
9,80197,
11,80037,
14,132247,
15,8067,
19,66672,
23,65807,
24,127447,
25,82567,
30,51027,
32,64842,
33,28502,
43,86672,
47,80212,
48,119372,
55,727732,
57,65227,
63,10662,
68,41202,
71,649042,
76,44697,
81,27307,
82,67842,
95,44697,
96,53202,
98,6242,
103,66957,
105,5302,
106,85862,
109,130967,
111,70272,
115,78342,
116,23697,
119,72222,
124,64782,
125,147722,
128,19287,
130,77162,
133,723252,
137,82547,
140,5232,
146,19922,
156,46237,
157,66322,
161,2022,
164,98222,
169,79977,
171,43352,
179,107262,
183,28442,
185,113942,
187,127112,
195,25342,
199,36252,
207,141572,
211,70947,
218,17877,
220,32907,
222,57272,
226,46132,
229,134907,
230,21732,
231,74047,
232,44697,
235,86302,
242,10592,
243,39212,
244,134907,
248,28607,
250,8377,
251,14612,
252,70827,
254,141012,
258,67647,
270,78612,
280,68587,
286,78342,
287,80687,
291,63507,
292,19517,
295,67852,
302,76432,
303,147827,
305,17857,
307,81792,
308,74692,
309,24627,
310,73422,
311,78132,
328,734322,
333,35562,
341,17342,
344,76682,
350,36252,
351,726602,
353,74827,
355,74527,
356,68622,
359,752,
363,35137,
380,140292,
389,82502,
391,5287,
392,2022,
393,116582,
394,79057,
395,13612,
396,67282,
403,9417,
406,79022,
407,17367,
409,63507,
414,73387,
415,10352,
421,63167,
427,14842,
431,46132,
438,752,
439,6977,
447,82502,
448,95892,
449,8462,
456,74692,
464,66657,
472,80277,
479,70212,
481,11102,
483,74432,
489,27707,
498,71867,
501,26107,
506,28607,
510,10592,
511,65942,
515,12527,
518,75142,
519,37302,
521,79742,
523,68902,
525,18377,
537,22812,
555,16642,
556,70212,
557,80702,
561,117462,
562,67467,
564,74917,
565,51027,
567,87917,
569,500417,
570,43882,
571,670332,
572,82557,
577,615302,
578,17707,
579,24017,
581,143452,
582,80137,
588,6742,
592,8377,
595,491312,
598,647,
603,119932,
607,64957,
616,77337,
619,9502,
626,79972,
632,14532,
643,12177,
651,39202,
654,70647,
657,77907,
658,64927,
661,24627,
662,29562,
669,133772,
671,68817,
675,73502,
679,76007,
682,53587,
688,79142,
691,19287,
704,8462,
706,80137,
707,378492,
713,65227,
714,103747,
724,77182,
732,64677,
734,48017,
737,4832,
739,7597,
741,419827,
744,76297,
745,119312,
747,39457,
748,27317,
763,67037,
765,13392,
769,6712,
771,78827,
775,1217,
779,63547,
781,64237,
782,103747,
783,6807,
789,500192,
808,493297,
817,708537,
823,82487,
824,492057,
825,75457,
829,6232,
843,12177,
844,14417,
847,28362,
849,74492,
856,10602,
857,19362,
866,295532,
868,64207,
870,79712,
873,130967,
874,66077,
886,80702,
889,46132,
890,80502,
893,67842,
898,132222,
900,79742,
905,70647,
909,130967,
912,27757,
922,723252,
924,4502,
925,73547,
927,73422,
931,140307,
932,72037,
934,70212,
941,73652,
944,80692,
945,4797,
947,146992,
949,17617,
951,22297,
957,47057,
965,4717,
969,602087,
980,77652,
994,22812,
995,74487,
1006,27757,
1011,12887,
1012,487992,
1013,147827,
1026,2477,
1028,70212,
1030,28572,
1038,72037,
1050,796792,
1052,64272,
1055,39812,
1059,13712,
1060,33802,
1079,36177,
1081,46132,
1086,34652,
1134,19952,
1168,120047,
1172,12542,
1189,68517,
1192,11507,
1227,66732,
1228,282422,
1229,54922,
1231,5427,
1235,297202,
1285,80232,
1291,14777,
1296,69222,
1297,70647,
1299,119312,
1301,44697,
1302,74432,
1306,22752,
1308,29562,
1311,537,
1312,39812,
1314,69712,
1315,734322,
1316,147722,
1318,612292,
1323,67647,
1332,67842,
1338,19287,
1340,54922,
1342,28607,
1344,112337,
1345,73402,
1360,19287,
1361,683352,
1362,98187,
1364,48017,
1368,55337,
1369,8067,
1371,74047,
1372,5232,
1380,73352,
1384,44697,
1385,21732,
1386,67852,
1387,727732,
1389,67842,
1392,46682,
1398,7597,
1399,796792,
1401,73917,
1405,74492,
1407,2022,
1414,112337,
1418,73402,
1420,53202,
1421,19517,
1423,82567,
1425,18377,
1427,8377,
1431,72267,
1434,70647,
1435,71867,
1437,112337,
1444,67842,
1447,78342,
1449,64237,
1451,73352,
1452,44697,
1465,27757,
1466,8377,
1471,5702,
1484,701397,
1485,10352,
1490,73757,
1491,39562,
1510,115867,
1518,9107,
1520,43352,
1522,98187,
1525,73917,
1526,78827,
1528,1052,
1530,67282,
1531,46237,
1533,39212,
1539,80687,
1543,64522,
1548,28607,
1555,37302,
1572,105337,
1578,22857,
1580,78962,
1581,132232,
1582,54922,
1583,78992,
1585,107862,
1586,79192,
1587,107862,
1589,132232,
1613,146987,
1623,8867,
1624,78562,
1625,41032,
1626,132927,
1627,132927,
1628,73387,
1631,78562,
1634,80502,
1636,106357,
1644,28797,
1652,67842,
1658,2022,
1659,70212,
1660,2262,
1661,492157,
1664,13522,
1665,85642,
1677,85642,
1678,53587,
1680,20202,
1681,67037,
1682,25947,
1687,1642,
1692,84627,
1695,69222,
1707,75377,
1717,2022,
1725,500137,
1730,78822,
1737,64702,
1740,5222,
1741,608447,
1748,56097,
1758,74492,
1759,61672,
1762,9497,
1763,659757,
1764,500137,
1766,70272,
1768,686402,
1770,98222,
1772,66782,
1773,734322,
1778,734322,
1779,592662,
1790,79562,
1791,5117,
1792,111787,
1793,68692,
1794,7342,
1796,24572,
1798,79562,
1799,159607,
1800,27372,
1801,66157,
1806,119372,
1807,64677,
1809,28797,
1810,29462,
1812,61672,
1813,76757,
1832,112337,
1837,805262,
1857,112337,
1868,79742,
1870,716572,
1876,23872,
1885,500417,
1889,488762,
1890,726602,
1898,56097,
1902,115217,
1908,80722,
1913,663197,
1927,11507,
1929,129782,
1930,18362,
1931,18362,
1933,18362,
1934,75377,
1937,79632,
1939,75377,
1940,79022,
1943,71867,
1944,36252,
1945,1697,
1948,72222,
1949,63562,
1950,66077,
1951,38997,
1952,36047,
1955,64237,
1956,80762,
1964,61672,
1965,74407,
1966,79192,
1967,64162,
1968,64842,
1971,500257,
1973,30457,
1974,85642,
1975,615312,
1978,30457,
1980,115247,
1984,144652,
1986,82062,
1989,696127,
1990,75142,
1992,80737,
1993,82547,
1997,41912,
2006,2477,
2024,68782,
2030,97182,
2031,389577,
2032,30772,
2033,79192,
2035,30772,
2042,67842,
2045,126007,
2047,112337,
2048,62492,
2049,612,
2057,112337,
2068,54322,
2076,85642,
2078,67037,
2081,73862,
2082,64162,
2083,89637,
2084,500447,
2087,28082,
2088,80722,
2091,78487,
2092,493767,
2105,5702,
2108,67477,
2111,2317,
2112,754067,
2114,114227,
2125,82797,
2131,291112,
2145,10662,
2151,68622,
2171,2262,
2172,73422,
2173,147857,
2179,68817,
2182,31457,
2184,50027,
2188,79022,
2191,107242,
2194,11657,
2196,291112,
2198,75377,
2199,50032,
2211,58382,
2213,100772,
2218,28797,
2224,112337,
2231,500307,
2232,22812,
2233,89787,
2236,584022,
2237,2022,
2243,736707,
2245,977,
2246,67847,
2247,9312,
2248,126217,
2249,29637,
2250,66047,
2251,80047,
2253,66672,
2256,93907,
2257,71727,
2265,115247,
2281,115247,
2288,9757,
2291,126982,
2293,133432,
2296,67842,
2298,41267,
2302,7992,
2304,9527,
2308,67152,
2309,35422,
2312,5382,
2315,70272,
2317,8462,
2326,30527,
2329,1217,
2331,493407,
2334,144652,
2336,82797,
2338,420282,
2342,78992,
2343,80762,
2347,79837,
2350,91182,
2356,73017,
2357,153252,
2358,73082,
2359,85007,
2360,45317,
2363,5232,
2366,103187,
2367,487812,
2370,63517,
2372,37662,
2373,165032,
2374,11552,
2376,15532,
2377,80617,
2382,82837,
2383,8067,
2386,66672,
2389,396332,
2390,120892,
2392,495212,
2393,66462,
2396,19922,
2401,5287,
2405,14507,
2412,716572,
2414,2022,
2415,67097,
2418,65942,
2420,1367,
2421,19952,
2422,66772,
2426,592662,
2427,117462,
2436,730227,
2437,78887,
2444,90572,
2445,24542,
2449,10387,
2454,63812,
2456,30047,
2457,79907,
2458,71867,
2461,70272,
2464,43002,
2465,494072,
2467,82062,
2470,71932,
2472,73712,
2473,79057,
2476,7917,
2477,32522,
2479,79787,
2484,4572,
2489,65437,
2497,147502,
2498,90532,
2504,113607,
2511,72447,
2514,63167,
2517,126907,
2518,862277,
2525,297087,
2526,22847,
2529,500367,
2530,107567,
2532,63462,
2538,73402,
2545,82722,
2554,585767,
2557,67317,
2562,63312,
2566,98222,
2573,44697,
2576,500307,
2579,9912,
2584,2507,
2587,80717,
2589,146697,
2591,75132,
2594,1687,
2596,63492,
2599,2277,
2600,135027,
2605,132222,
2606,78897,
2607,20292,
2612,41782,
2624,105337,
2631,9857,
2633,45552,
2637,109672,
2638,68232,
2642,5382,
2645,53352,
2646,14737,
2647,500442,
2649,21732,
2652,23452,
2653,5222,
2656,7587,
2664,129492,
2669,987,
2670,431937,
2673,55437,
2675,78887,
2677,74702,
2678,633697,
2683,726807,
2686,491312,
2689,748777,
2690,13512,
2691,5222,
2692,7917,
2702,64657,
2704,64927,
2705,64777,
2710,3362,
2711,115867,
2716,22807,
2718,114547,
2719,80037,
2726,25137,
2729,80702,
2734,1162,
2736,125287,
2737,73842,
2740,103787,
2743,129387,
2748,79142,
2750,500367,
2752,2477,
2753,67037,
2754,493767,
2758,44737,
2763,43562,
2768,19832,
2769,69187,
2770,246972,
2776,67412,
2778,12887,
2793,322847,
2798,113732,
2800,63562,
2801,82792,
2802,67847,
2807,80817,
2812,73352,
2820,78562,
2822,117462,
2826,79122,
2827,74527,
2828,39562,
2830,74827,
2831,65342,
2832,30457,
2833,7482,
2834,30457,
2836,79232,
2837,291112,
2838,1737,
2839,22362,
2843,35602,
2844,421337,
2845,16647,
2846,36252,
2852,8067,
2853,147857,
2854,78612,
2860,10127,
2866,66637,
2876,68622,
2877,10002,
2878,77652,
2889,1217,
2890,557,
2892,12177,
2899,2712,
2902,80737,
2904,21732,
2906,15777,
2907,2982,
2910,78487,
2914,69032,
2916,22077,
2917,54322,
2923,105342,
2928,68467,
2930,68622,
2933,2982,
2939,33312,
2944,2907,
2951,67537,
2953,18237,
2955,78817,
2957,500367,
2959,2712,
2975,80062,
2976,110607,
2977,11667,
2986,82547,
2989,85642,
2990,80817,
2991,3762,
2997,147502,
3002,1117,
3038,134287,
3042,78887,
3051,55347,
3062,25612,
3063,9757,
3072,82567,
3091,6562,
3092,500417,
3097,112582,
3110,67037,
3118,70947,
3122,696062,
3127,78992,
3137,5702,
3142,19517,
3144,7452,
3145,78927,
3151,80197,
3153,10592,
3155,489582,
3156,133557,
3157,15777,
3158,89472,
3159,89472,
3161,9712,
3162,14612,
3163,89472,
3164,9712,
3165,16987,
3166,56907,
3168,124577,
3169,73627,
3180,83367,
3192,69262,
3193,80057,
3197,78887,
3202,1797,
3207,14777,
3220,5702,
3222,107987,
3226,735257,
3232,14777,
3264,68622,
3267,35422,
3268,291112,
3273,35422,
3282,35422,
3284,754097,
3285,65782,
3289,9312,
3303,40342,
3304,7452,
3306,2712,
3310,8542,
3327,67447,
3330,342122,
3331,46127,
3335,69262,
3338,1697,
3339,498647,
3341,301472,
3347,143357,
3348,79217,
3362,812817,
3366,67037,
3367,663742,
3368,636917,
3375,698007,
3382,68587,
3385,45847,
3388,637272,
3393,47257,
3396,8732,
3399,500257,
3401,9672,
3402,12887,
3403,93007,
3404,68622,
3405,85862,
3411,10352,
3414,5702,
3417,7362,
3422,21132,
3423,748607,
3425,103432,
3426,574367,
3429,420282,
3431,150877,
3435,65342,
3438,81792,
3440,47057,
3444,66007,
3448,691177,
3450,30632,
3451,146697,
3452,66322,
3458,82892,
3462,120892,
3467,120892,
3468,7452,
3479,112337,
3480,66782,
3481,72902,
3482,10052,
3483,77977,
3487,12177,
3488,500307,
3491,24542,
3493,114227,
3494,63232,
3497,9502,
3498,68622,
3501,178232,
3503,20907,
3504,67152,
3505,79527,
3506,22917,
3508,79142,
3509,82697,
3510,659757,
3511,290727,
3512,82172,
3514,36252,
3517,35382,
3518,82427,
3520,23872,
3523,13522,
3526,47057,
3527,34037,
3529,23512,
3530,21132,
3531,134287,
3532,48017,
3534,131372,
3535,64237,
3537,131527,
3538,74142,
3539,66352,
3541,57192,
3542,30457,
3547,495212,
3554,77147,
3555,81792,
3556,66007,
3557,5382,
3561,115247,
3563,45187,
3582,736707,
3589,291112,
3601,73757,
3602,351122,
3607,79837,
3618,9502,
3623,22112,
3628,119372,
3629,33202,
3631,5222,
3632,5222,
3635,1797,
3640,495212,
3643,11552,
3648,10867,
3651,66197,
3653,43857,
3654,615312,
3657,66197,
3663,78962,
3666,63782,
3673,63492,
3674,105337,
3675,67037,
3677,77277,
3681,66672,
3683,342122,
3684,495877,
3686,7587,
3687,36527,
3689,79057,
3690,73082,
3696,144632,
3697,79837,
3701,31967,
3702,75827,
3706,82797,
3707,1797,
3709,22112,
3710,63562,
3715,698007,
3718,79227,
3720,649042,
3721,16207,
3723,12177,
3726,147857,
3729,2982,
3732,10592,
3736,53202,
3738,9412,
3739,79907,
3741,77987,
3742,36252,
3744,60697,
3747,72222,
3748,75142,
3750,76352,
3751,493292,
3753,27282,
3755,82892,
3757,1737,
3759,76022,
3760,132232,
3761,25052,
3762,31967,
3764,15777,
3765,735257,
3766,314067,
3767,77652,
3769,42262,
3770,156692,
3772,64957,
3773,85862,
3775,17367,
3776,8462,
3778,74492,
3781,8772,
3782,18237,
3783,53352,
3784,67037,
3785,67037,
3786,448982,
3787,64677,
3788,74527,
3789,78537,
3790,22987,
3792,20007,
3797,13187,
3798,663197,
3799,85862,
3800,132232,
3801,117462,
3803,64957,
3804,592577,
3805,64777,
3806,592577,
3807,76792,
3808,1797,
3809,615307,
3810,23437,
3811,73837,
3812,86672,
3813,73422,
3817,493697,
3818,20792,
3819,19347,
3820,7362,
3822,72037,
3826,64842,
3829,69222,
3831,140442,
3832,6807,
3833,70132,
3834,146697,
3836,7362,
3837,493292,
3839,82567,
3843,74432,
3844,12892,
3846,93007,
3847,74012,
3849,78947,
3851,79022,
3852,74822,
3854,18592,
3855,52602,
3856,66672,
3857,7047,
3859,77277,
3860,33812,
3862,89467,
3863,63507,
3866,72222,
3867,21732,
3868,159607,
3871,12892,
3872,20012,
3875,29562,
3876,31967,
3880,119372,
3881,55437,
3882,46127,
3884,79022,
3885,722802,
3886,3362,
3890,30467,
3891,84627,
3892,56842,
3893,79192,
3894,66657,
3895,75992,
3898,54302,
3909,82597,
3910,79142,
3911,79192,
3918,126007,
3921,143357,
3922,734322,
3927,16442,
3928,68377,
3929,148997,
3931,8772,
3933,47517,
3937,27372,
3939,84627,
3940,49017,
3942,84627,
3943,615312,
3946,86337,
3947,636677,
3951,716572,
3952,64867,
3953,89492,
3954,30017,
3955,297202,
3959,119757,
3960,73087,
3961,4992,
3962,78637,
3963,89487,
3964,80407,
3965,106282,
3966,78962,
3967,86337,
3968,77977,
3970,63722,
3972,70132,
3973,489582,
3975,26502,
3977,33167,
3981,7342,
3983,143357,
3984,13697,
3985,38697,
3986,75142,
3988,24017,
3989,3362,
3991,79742,
3993,4992,
3999,497457,
4002,12892,
4003,126007,
4006,148997,
4009,110177,
4011,64517,
4016,70132,
4017,143357,
4018,734322,
4019,140442,
4021,30782,
4022,13697,
4024,30017,
4027,887717,
4036,31707,
4037,79192,
4040,57192,
4043,30017,
4045,85862,
4046,17342,
4047,15777,
4050,17342,
4057,79192,
4060,66322,
4064,35422,
4065,37662,
4066,11507,
4069,85642,
4079,64272,
4087,80057,
4088,39562,
4089,807667,
4090,67037,
4092,39562,
4095,488852,
4098,81822,
4101,488852,
4106,9497,
4111,72267,
4112,330592,
4114,68857,
4115,71867,
4117,28082,
4118,63507,
4120,491012,
4124,79712,
4126,80197,
4127,72957,
4129,63167,
4131,82487,
4132,77182,
4133,80232,
4134,132222,
4138,608447,
4139,33337,
4140,97182,
4142,33337,
4148,16532,
4149,73757,
4150,714027,
4153,109207,
4154,69222,
4157,714027,
4158,80722,
4160,67852,
4169,24627,
4170,3362,
4183,30457,
4185,449137,
4187,68817,
4188,82567,
4191,27372,
4192,79032,
4194,68692,
4195,77182,
4196,78807,
4197,30782,
4198,31707,
4202,132927,
4204,25117,
4205,68377,
4207,168282,
4208,85007,
4211,783507,
4213,52602,
4216,132957,
4217,76352,
4218,119372,
4219,55437,
4220,76352,
4221,75377,
4223,31182,
4225,87917,
4226,7342,
4227,497457,
4228,7587,
4230,7047,
4231,649042,
4232,491012,
4235,146697,
4237,63782,
4239,79192,
4240,12887,
4242,23872,
4243,615302,
4244,3692,
4246,64867,
4247,67152,
4250,89467,
4253,70542,
4255,17367,
4256,12177,
4257,69222,
4258,31967,
4262,19962,
4268,497802,
4269,89492,
4271,9107,
4272,31972,
4273,22362,
4274,71867,
4276,25247,
4277,72037,
4279,30527,
4284,72957,
4285,22002,
4286,72317,
4287,66922,
4289,449137,
4290,497802,
4291,76352,
4294,73352,
4295,110177,
4296,9417,
4297,68622,
4299,79032,
4301,69032,
4302,36252,
4303,67847,
4306,64867,
4308,111787,
4309,5117,
4310,68692,
4311,28572,
4314,109207,
4316,16227,
4319,79192,
4320,105337,
4322,28502,
4328,10592,
4329,7607,
4330,45462,
4334,21732,
4337,73757,
4338,66772,
4339,90947,
4340,82547,
4344,78827,
4350,691177,
4355,66197,
4361,714027,
4370,68692,
4371,20907,
4372,65782,
4377,4877,
4380,615302,
4381,33752,
4382,807667,
4383,8012,
4385,78927,
4389,495877,
4393,79857,
4395,31967,
4399,5812,
4401,783507,
4408,74827,
4414,714027,
4421,96312,
4423,79217,
4424,64357,
4426,296942,
4427,174352,
4437,1048967,
4453,67152,
4456,10592,
4457,10592,
4458,67152,
4460,708537,
4478,131432,
4488,7452,
4489,7452,
4492,10592,
4495,31967,
4498,82797,
4499,656157,
4502,79917,
4507,682967,
4508,781517,
4509,119287,
4510,5222,
4514,82892,
4516,820082,
4519,85642,
4521,85642,
4525,5222,
4529,81117,
4534,112562,
4535,808557,
4538,491842,
4540,11842,
4543,78537,
4544,4702,
4546,772497,
4548,663347,
4552,20497,
4553,47057,
4557,653802,
4558,65302,
4561,145732,
4565,64842,
4566,585767,
4572,6747,
4578,126162,
4579,111192,
4580,741512,
4588,89472,
4589,574367,
4592,574367,
4593,89472,
4596,119512,
4597,63507,
4598,636917,
4600,48017,
4601,106357,
4603,653802,
4604,7482,
4608,73402,
4609,1812,
4611,147717,
4613,1812,
4615,46682,
4618,74827,
4619,64842,
4620,80057,
4621,80197,
4622,72177,
4623,11842,
4626,8642,
4627,35867,
4628,752,
4629,64807,
4630,55677,
4631,67862,
4632,75572,
4633,80702,
4635,42932,
4636,63137,
4637,81847,
4638,55272,
4640,36472,
4641,74002,
4643,63547,
4644,82072,
4645,8772,
4646,8042,
4647,82837,
4648,500142,
4649,7452,
4650,80702,
4651,11837,
4655,89257,
4656,48817,
4657,117462,
4660,488857,
4664,64842,
4665,82347,
4666,10662,
4668,67447,
4669,96312,
4671,145732,
4672,88087,
4673,85642,
4676,107862,
4677,32822,
4678,500142,
4679,592,
4681,67037,
4683,120892,
4685,71727,
4686,444932,
4687,120892,
4688,107862,
4689,500142,
4690,71727,
4692,82602,
4693,444932,
4694,68517,
4695,893852,
4698,7992,
4701,74722,
4702,30047,
4703,79712,
4704,585767,
4705,2022,
4707,61242,
4708,66987,
4709,79802,
4710,112562,
4711,714027,
4714,70707,
4720,82547,
4721,16452,
4722,39817,
4723,16452,
4725,685762,
4727,714027,
4728,67847,
4732,79192,
4733,63947,
4738,17707,
4741,12957,
4742,885372,
4750,73422,
4751,79327,
4752,2477,
4754,808557,
4755,76007,
4756,663742,
4757,79032,
4758,64842,
4760,82547,
4762,178232,
4764,82892,
4767,78817,
4768,7587,
4771,5967,
4775,74162,
4781,7792,
4783,89467,
4784,89467,
4786,36857,
4788,10002,
4790,147857,
4791,865067,
4792,605207,
4795,44252,
4799,68377,
4800,865067,
4805,72037,
4806,8732,
4807,107262,
4813,1757,
4817,7597,
4818,4747,
4819,96312,
4820,79652,
4821,103432,
4825,359677,
4826,5702,
4829,132312,
4833,811982,
4837,30422,
4844,74312,
4855,713202,
4856,78817,
4858,72037,
4859,75447,
4861,111192,
4863,73402,
4864,115867,
4865,89467,
4866,115007,
4868,723252,
4869,9417,
4870,22812,
4871,68437,
4872,147857,
4874,29032,
4875,73087,
4877,87917,
4880,32717,
4882,110612,
4883,55437,
4884,18592,
4886,38562,
4889,84627,
4890,5702,
4893,73942,
4895,78992,
4899,89467,
4900,71867,
4901,68377,
4903,147857,
4911,63492,
4912,74162,
4913,78752,
4915,865067,
4916,67152,
4918,32592,
4919,25662,
4920,865067,
4922,1217,
4927,449137,
4929,75377,
4932,74492,
4933,7452,
4935,70602,
4939,291112,
4949,890212,
4950,9672,
4955,26107,
4957,147502,
4965,117462,
4966,19832,
4967,80752,
4970,88087,
4974,8542,
4976,714027,
4977,713237,
4978,43352,
4980,97577,
4982,54322,
4985,78827,
4986,73512,
4991,74492,
4997,33312,
5004,493657,
5006,493657,
5007,79172,
5009,2507,
5011,97182,
5013,57192,
5014,74492,
5015,631447,
5017,68817,
5023,462,
5024,147252,
5025,672142,
5026,119372,
5038,2712,
5039,84627,
5040,10387,
5043,76237,
5044,720822,
5045,22202,
5046,301472,
5050,127542,
5058,79192,
5075,66092,
5107,65782,
5109,494752,
5116,35132,
5123,493697,
5130,89127,
5141,96312,
5143,120397,
5153,23997,
5158,66092,
5164,67647,
5169,836667,
5171,301472,
5174,574367,
5178,85862,
5181,67647,
5185,421337,
5186,98217,
5187,43857,
5190,3182,
5194,64927,
5195,43857,
5197,67152,
5199,147827,
5201,47517,
5202,78762,
5203,20007,
5204,36857,
5205,11667,
5208,34447,
5209,69812,
5215,713237,
5219,872417,
5222,87917,
5224,87917,
5226,67472,
5227,710372,
5228,63277,
5230,297092,
5231,65812,
5233,72317,
5234,3762,
5236,44697,
5237,26877,
5238,64927,
5240,78907,
5242,75412,
5243,43002,
5246,67502,
5248,139962,
5249,69152,
5250,17282,
5251,93342,
5252,82432,
5256,726582,
5257,32522,
5258,22707,
5260,78887,
5266,6377,
5273,45997,
5274,593492,
5275,63462,
5277,26882,
5282,89652,
5284,64517,
5294,74937,
5298,33582,
5300,10402,
5301,64467,
5308,60517,
5309,43857,
5310,53352,
5312,730217,
5313,67392,
5314,79142,
5316,63217,
5317,28682,
5318,80617,
5320,68692,
5321,77162,
5324,651722,
5329,888547,
5330,41912,
5336,90572,
5338,73712,
5340,64237,
5345,134287,
5347,67097,
5350,717402,
5351,79907,
5352,103187,
5353,79022,
5357,43562,
5361,72692,
5362,11552,
5366,19832,
5369,729307,
5373,70487,
5382,500367,
5384,24697,
5399,289377,
5400,808267,
5402,636677,
5406,1687,
5409,487812,
5410,64657,
5411,19967,
5414,126907,
5415,39562,
5418,685327,
5422,19952,
5424,93907,
5426,69732,
5427,78537,
5429,77402,
5432,80197,
5434,5222,
5435,80172,
5436,129492,
5443,131527,
5447,23697,
5451,297087,
5453,115867,
5456,82892,
5457,79837,
5461,28387,
5466,82567,
5467,18862,
5469,66917,
5473,13612,
5474,60082,
5479,39812,
5480,28387,
5487,67392,
5489,66877,
5490,868722,
5494,72467,
5496,296942,
5503,639557,
5507,24017,
5511,3692,
5515,255582,
5517,282232,
5518,63492,
5522,27282,
5524,716572,
5528,39637,
5529,284257,
5530,79057,
5531,119322,
5534,2277,
5535,30827,
5537,6397,
5538,24577,
5540,22807,
5541,589517,
5543,22422,
5546,69497,
5547,47947,
5549,34677,
5554,13512,
5561,144477,
5562,885632,
5563,415357,
5564,111192,
5565,500307,
5569,76812,
5570,66107,
5571,63187,
5574,71727,
5576,17342,
5577,115417,
5578,70602,
5583,82547,
5584,131527,
5585,73082,
5589,5382,
5590,77337,
5591,147502,
5594,37662,
5595,65812,
5596,44737,
5597,500332,
5601,662597,
5602,66672,
5603,74487,
5606,65437,
5612,68587,
5613,5222,
5621,5092,
5624,32667,
5626,113027,
5628,31722,
5632,89637,
5633,111192,
5638,77717,
5639,131502,
5642,67747,
5643,18592,
5644,43882,
5645,28607,
5647,48497,
5650,15282,
5653,7047,
5654,64927,
5656,64842,
5675,107987,
5676,719882,
5679,332337,
5680,749057,
5681,82547,
5685,431937,
5686,35507,
5687,111192,
5689,492162,
5693,140442,
5694,63812,
5695,65957,
5696,74002,
5699,574367,
5700,85862,
5701,78007,
5702,29562,
5703,79032,
5712,42932,
5719,28502,
5721,144462,
5726,131432,
5730,359897,
5733,99052,
5734,23342,
5735,715307,
5737,407,
5741,923187,
5742,76777,
5752,143357,
5753,85862,
5755,85862,
5759,64807,
5762,64807,
5765,893852,
5766,53202,
5767,48632,
5769,87537,
5772,131432,
5774,131432,
5775,45847,
5776,79652,
5777,659757,
5779,159607,
5782,70897,
5783,147502,
5785,178232,
5786,28607,
5787,126927,
5788,45967,
5789,72177,
5790,22812,
5791,290727,
5792,537,
5793,498962,
5794,11247,
5797,2002,
5798,23512,
5799,92037,
5800,134287,
5802,67847,
5805,4987,
5806,491312,
5807,66877,
5808,752,
5809,12957,
5812,9502,
5813,82377,
5815,111192,
5816,82512,
5818,80527,
5819,781517,
5821,10842,
5822,3762,
5823,885632,
5824,39562,
5825,107242,
5827,6747,
5830,67647,
5881,66352,
5884,132232,
5886,105337,
5892,120047,
5893,449272,
5895,79182,
5898,67152,
5899,4222,
5900,79022,
5901,23997,
5902,73352,
5903,110437,
5906,17342,
5907,18592,
5909,70132,
5912,63782,
5913,887717,
5915,32952,
5916,887717,
5918,2477,
5919,42262,
5922,15467,
5924,13522,
5926,43857,
5927,79612,
5928,75972,
5929,66922,
5930,143357,
5931,66782,
5933,117462,
5934,19287,
5936,79142,
5937,8772,
5940,301472,
5941,79907,
5942,7587,
5946,29562,
5947,7047,
5948,12177,
5950,84627,
5951,887717,
5953,641022,
5954,449272,
5956,20202,
5959,4167,
5960,691177,
5961,76352,
5962,75142,
5963,14777,
5965,28832,
5966,108847,
5967,140417,
5968,82482,
5969,24627,
5970,143042,
5972,25537,
5974,494597,
5975,78992,
5976,32857,
5977,36527,
5979,68622,
5980,18592,
5982,64842,
5983,10592,
5984,14737,
5986,14957,
5987,7342,
5988,575052,
5990,9412,
5991,734762,
5992,126007,
5997,497457,
5998,16137,
5999,2477,
6001,66887,
6002,5232,
6005,73917,
6007,7482,
6008,72037,
6009,72037,
6010,19922,
6011,84627,
6012,359897,
6014,80527,
6015,115867,
6018,72222,
6019,728002,
