Person.ID,Year.of.Birth,Country.of.Birth,Home.Language
64927,1945.0,Australia,
43857,1960.0,South Africa,
67152,1955.0,New Zealand,
147827,1950.0,North America,
47517,1970.0,Australia,English
78762,1960.0,Australia,
20007,1955.0,Australia,
36857,1965.0,Australia,
11667,1950.0,Australia,
34447,1970.0,Australia,English
69812,1960.0,Australia,
713237,1980.0,Great Britain,
872417,1955.0,,
87917,1970.0,Great Britain,
87917,1970.0,Great Britain,
67472,1955.0,Australia,
710372,1975.0,,
63277,1955.0,Great Britain,
297092,1970.0,Great Britain,
65812,1945.0,Australia,English
72317,1950.0,Great Britain,
3762,1960.0,Australia,
44697,1965.0,Australia,
26877,1935.0,Australia,
64927,1945.0,Australia,
78907,1935.0,Australia,
75412,1950.0,Western Europe,
43002,1975.0,North America,
67502,1960.0,Australia,
139962,1970.0,Australia,English
69152,1960.0,Australia,
17282,1955.0,Great Britain,
93342,1950.0,Great Britain,
82432,1960.0,Australia,
726582,1980.0,,
32522,1970.0,Australia,
22707,1965.0,,
78887,1960.0,Australia,
6377,1965.0,Great Britain,
45997,1960.0,Australia,
593492,1970.0,,
63462,1960.0,Australia,
26882,1950.0,Australia,
89652,1960.0,,
64517,1960.0,Australia,
74937,1960.0,,
33582,1975.0,Australia,
10402,1970.0,Australia,
64467,1945.0,Great Britain,
60517,1965.0,Australia,
43857,1960.0,South Africa,
53352,1965.0,Australia,
730217,1970.0,,
67392,1955.0,North America,
79142,1940.0,Australia,
63217,1945.0,Eastern Europe,
28682,1975.0,Australia,
80617,1945.0,Australia,English
68692,1950.0,Great Britain,
77162,1970.0,Australia,
651722,1970.0,,
888547,1945.0,,
41912,1960.0,Eastern Europe,
90572,1965.0,Australia,
73712,1950.0,,
64237,1955.0,Australia,
134287,1975.0,Australia,
67097,1960.0,Australia,
717402,1980.0,Asia Pacific,
79907,1960.0,Australia,
103187,1940.0,,
79022,1945.0,Western Europe,
43562,1975.0,Australia,
72692,1955.0,,
11552,1955.0,Asia Pacific,
19832,1975.0,Asia Pacific,
729307,1975.0,,
70487,1955.0,Australia,
500367,1965.0,Western Europe,
24697,1975.0,,
289377,1975.0,Australia,
808267,1975.0,Australia,
636677,1980.0,Australia,
1687,1960.0,Great Britain,
487812,1965.0,Western Europe,Other
64657,1940.0,Great Britain,
19967,1955.0,Australia,
126907,1955.0,,
39562,1945.0,Great Britain,
685327,1970.0,,
19952,1955.0,Great Britain,English
93907,1960.0,Great Britain,
69732,1950.0,Australia,
78537,1945.0,Australia,
77402,1950.0,Middle East and Africa,
80197,1950.0,Australia,English
5222,1940.0,Australia,
80172,1955.0,Australia,
129492,1945.0,Australia,
131527,1975.0,,
23697,1970.0,Asia Pacific,
297087,1965.0,Australia,
115867,1970.0,Australia,
82892,1970.0,Western Europe,
79837,1950.0,Australia,
28387,1965.0,Australia,
82567,1955.0,Australia,English
18862,1955.0,,
66917,1960.0,Australia,
13612,1965.0,Australia,
60082,1970.0,Australia,
39812,1950.0,Australia,
28387,1965.0,Australia,
67392,1955.0,North America,
66877,1955.0,Australia,
868722,1965.0,Australia,
72467,1945.0,Australia,
296942,1970.0,,
639557,1960.0,North America,
24017,1970.0,Australia,
3692,1945.0,Australia,
255582,1975.0,Australia,English
282232,1960.0,Australia,
63492,1945.0,Australia,
27282,1970.0,Great Britain,
716572,1980.0,,
39637,1975.0,Australia,
284257,1960.0,,
79057,1955.0,Australia,
119322,1970.0,Asia Pacific,
2277,1960.0,Australia,
30827,1950.0,,
6397,1960.0,Great Britain,English
24577,1965.0,Australia,
22807,1955.0,Australia,
589517,1950.0,,
22422,1960.0,,
69497,1930.0,Australia,
47947,1955.0,Australia,
34677,1955.0,North America,
13512,1960.0,Australia,English
144477,1965.0,Great Britain,English
885632,1960.0,Australia,
415357,1950.0,Australia,
111192,1965.0,Western Europe,Other
500307,1960.0,,
76812,1970.0,Australia,English
66107,1960.0,New Zealand,
63187,1955.0,Australia,
71727,1955.0,Great Britain,English
17342,1960.0,Australia,
115417,1965.0,Western Europe,Other
70602,1965.0,Australia,
82547,1955.0,Australia,
131527,1975.0,,
73082,1955.0,,
5382,1965.0,Asia Pacific,
77337,1950.0,Australia,
147502,1970.0,Great Britain,English
37662,1960.0,Australia,
65812,1945.0,Australia,English
44737,1965.0,Australia,
500332,1970.0,Asia Pacific,
662597,1970.0,Great Britain,
66672,1960.0,Australia,
74487,1960.0,Australia,
65437,1965.0,Australia,
68587,1955.0,Australia,
5222,1940.0,Australia,
5092,1960.0,Australia,
32667,1965.0,Western Europe,
113027,1955.0,Australia,
31722,1970.0,Australia,
89637,1955.0,Australia,
111192,1965.0,Western Europe,Other
77717,1970.0,Australia,
131502,1965.0,Asia Pacific,
67747,1970.0,,
18592,1960.0,Australia,
43882,1975.0,Australia,
28607,1965.0,Great Britain,
48497,1950.0,,
15282,1965.0,Australia,English
7047,1960.0,Australia,
64927,1945.0,Australia,
64842,1960.0,Australia,
107987,1960.0,Australia,English
719882,1970.0,,
332337,1975.0,Australia,
749057,1970.0,,
82547,1955.0,Australia,
431937,1955.0,Australia,
35507,1970.0,Australia,
111192,1965.0,Western Europe,Other
492162,1955.0,,
140442,1960.0,Australia,
63812,1950.0,Great Britain,
65957,1950.0,New Zealand,
74002,1950.0,Australia,English
574367,1960.0,Great Britain,
85862,1950.0,Western Europe,
78007,1960.0,,
29562,1970.0,Australia,English
79032,1955.0,Australia,
42932,1960.0,New Zealand,
28502,1970.0,New Zealand,
144462,1965.0,Australia,
131432,1965.0,Australia,
359897,1970.0,,
99052,1970.0,Australia,
23342,1960.0,Australia,
715307,1965.0,,
407,1955.0,Australia,
923187,1980.0,Australia,
76777,1970.0,Australia,
143357,1965.0,Asia Pacific,
85862,1950.0,Western Europe,
85862,1950.0,Western Europe,
64807,1960.0,Australia,
64807,1960.0,Australia,
893852,1970.0,Asia Pacific,
53202,1975.0,Australia,
48632,1955.0,New Zealand,
87537,1980.0,Australia,
131432,1965.0,Australia,
131432,1965.0,Australia,
45847,1975.0,Australia,
79652,1950.0,Asia Pacific,
659757,1960.0,Australia,
159607,1955.0,The Americas,Other
70897,1970.0,South Africa,
147502,1970.0,Great Britain,English
178232,1945.0,Great Britain,
28607,1965.0,Great Britain,
126927,1965.0,Australia,
45967,1975.0,Australia,
72177,1960.0,Australia,
22812,1965.0,Australia,
290727,1950.0,Australia,English
537,1965.0,Australia,
498962,1970.0,,English
11247,1960.0,Australia,English
2002,1950.0,South Africa,
23512,1945.0,Australia,
92037,1965.0,Australia,English
134287,1975.0,Australia,
67847,1955.0,Great Britain,
4987,1965.0,,
491312,1960.0,Australia,
66877,1955.0,Australia,
752,1960.0,Australia,
12957,1965.0,Great Britain,
9502,1950.0,South Africa,
82377,1950.0,New Zealand,
111192,1965.0,Western Europe,Other
82512,1955.0,Asia Pacific,
80527,1950.0,Australia,
781517,1960.0,,
10842,1955.0,Australia,
3762,1960.0,Australia,
885632,1960.0,Australia,
39562,1945.0,Great Britain,
107242,1970.0,Great Britain,
6747,1955.0,Australia,English
67647,1965.0,Australia,
66352,1950.0,Australia,
132232,1975.0,Australia,
105337,1950.0,Australia,
120047,1960.0,Australia,
449272,1960.0,Australia,
79182,1950.0,Australia,
67152,1955.0,New Zealand,
4222,1960.0,Australia,
79022,1945.0,Western Europe,
23997,1965.0,Australia,
73352,1960.0,Australia,
110437,1975.0,Australia,
17342,1960.0,Australia,
18592,1960.0,Australia,
70132,1960.0,,
63782,1950.0,Australia,
887717,1960.0,,
32952,1970.0,Australia,
887717,1960.0,,
2477,1965.0,Australia,
42262,1970.0,,
15467,1955.0,Australia,
13522,1965.0,Australia,
43857,1960.0,South Africa,
79612,1950.0,,
75972,1960.0,Australia,
66922,1965.0,Australia,
143357,1965.0,Asia Pacific,
66782,1955.0,Australia,
117462,1965.0,Great Britain,
19287,1950.0,Australia,
79142,1940.0,Australia,
8772,1965.0,Australia,
301472,1950.0,Australia,
79907,1960.0,Australia,
7587,1955.0,Australia,
29562,1970.0,Australia,English
7047,1960.0,Australia,
12177,1960.0,,
84627,1960.0,Australia,
887717,1960.0,,
641022,1975.0,Australia,
449272,1960.0,Australia,
20202,1965.0,South Africa,
4167,1955.0,Australia,English
691177,1970.0,Australia,
76352,1965.0,Australia,
75142,1960.0,Australia,
14777,1970.0,Australia,
28832,1950.0,,
108847,1945.0,Australia,
140417,1965.0,Australia,
82482,1955.0,,
24627,1965.0,Asia Pacific,
143042,1960.0,Australia,
25537,1960.0,Australia,
494597,1960.0,,
78992,1945.0,Australia,
32857,1955.0,Australia,
36527,1955.0,Australia,
68622,1955.0,Australia,
18592,1960.0,Australia,
64842,1960.0,Australia,
10592,1960.0,Australia,English
14737,1975.0,Australia,
14957,1975.0,Australia,English
7342,1965.0,Great Britain,
575052,1965.0,,
9412,1970.0,Australia,
734762,1975.0,,
126007,1970.0,Australia,English
497457,1975.0,Asia Pacific,
16137,1950.0,Australia,
2477,1965.0,Australia,
66887,1955.0,Australia,
5232,1955.0,Australia,
73917,1955.0,Australia,
7482,1940.0,Australia,
72037,1970.0,Australia,
72037,1970.0,Australia,
19922,1960.0,Australia,
84627,1960.0,Australia,
359897,1970.0,,
80527,1950.0,Australia,
115867,1970.0,Australia,
72222,1950.0,Australia,
728002,1975.0,,
74487,1960.0,Australia,
68467,1950.0,Great Britain,
649042,1975.0,Australia,
78817,1950.0,Western Europe,
716572,1980.0,,
117462,1965.0,Great Britain,
78762,1960.0,Australia,
16442,1965.0,,
28832,1950.0,,
72222,1950.0,Australia,
691177,1970.0,Australia,
74012,1955.0,Australia,
11327,1960.0,Australia,
493657,1960.0,,
887717,1960.0,,
488862,1975.0,Australia,English
3692,1945.0,Australia,
3867,1940.0,Australia,
9672,1950.0,,
68582,1955.0,,
72222,1950.0,Australia,
16137,1950.0,Australia,
19287,1950.0,Australia,
16137,1950.0,Australia,
48632,1955.0,New Zealand,
727732,1960.0,,
14532,1970.0,Australia,
97182,1955.0,Australia,
70947,1960.0,Asia Pacific,
73087,1955.0,Australia,
72222,1950.0,Australia,
64347,1945.0,Australia,
641012,1975.0,,
36242,1965.0,Australia,
915117,1965.0,,
141552,1945.0,,
20247,1945.0,Great Britain,
71787,1950.0,,
74077,1955.0,Australia,
108847,1945.0,Australia,
16137,1950.0,Australia,
78762,1960.0,Australia,
33167,1960.0,Australia,
66717,1960.0,Australia,
15467,1955.0,Australia,
615312,1975.0,Australia,
78562,1955.0,Australia,
79022,1945.0,Western Europe,
69032,1965.0,Australia,English
67327,1965.0,,
9342,1950.0,,
641012,1975.0,,
4102,1955.0,Australia,
10592,1960.0,Australia,English
106357,1950.0,Australia,
67962,1955.0,,
143357,1965.0,Asia Pacific,
12957,1965.0,Great Britain,
7362,1970.0,Western Europe,
15777,1950.0,Australia,
74432,1950.0,Australia,
636257,1980.0,,
594827,1975.0,Great Britain,
79032,1955.0,Australia,
2712,1965.0,Australia,
66782,1955.0,Australia,
12957,1965.0,Great Britain,
68377,1955.0,Australia,
25117,1970.0,Australia,
64357,1965.0,Australia,
158617,1975.0,Australia,
144462,1965.0,Australia,
66672,1960.0,Australia,
114862,1965.0,,
70602,1965.0,Australia,
84627,1960.0,Australia,
7597,1955.0,Eastern Europe,English
54302,1965.0,,
80377,1945.0,Australia,
289542,1970.0,Australia,
79192,1950.0,Australia,
107602,1970.0,Australia,
77807,1970.0,Australia,
55337,1975.0,Australia,
78562,1955.0,Australia,
77987,1960.0,Australia,
18237,1940.0,Australia,
7047,1960.0,Australia,
79032,1955.0,Australia,
31967,1970.0,Australia,
727732,1960.0,,
9227,1970.0,Australia,
79032,1955.0,Australia,
82567,1955.0,Australia,English
73087,1955.0,Australia,
22002,1975.0,Australia,
131527,1975.0,,
489582,1975.0,Great Britain,
3692,1945.0,Australia,
493767,1965.0,Australia,
36252,1960.0,Australia,
396842,1965.0,,
68622,1955.0,Australia,
78992,1945.0,Australia,
20007,1955.0,Australia,
39812,1950.0,Australia,
79562,1955.0,Australia,
44697,1965.0,Australia,
110472,1965.0,Australia,English
20202,1965.0,South Africa,
79612,1950.0,,
78817,1950.0,Western Europe,
17617,1965.0,North America,English
27282,1970.0,Great Britain,
93007,1970.0,Australia,
79567,1955.0,Australia,
73402,1965.0,Great Britain,
33167,1960.0,Australia,
641012,1975.0,,
330592,1965.0,Australia,
498427,1970.0,Great Britain,
493657,1960.0,,
73402,1965.0,Great Britain,
80617,1945.0,Australia,English
120892,1950.0,,
78977,1945.0,Australia,
79192,1950.0,Australia,
74492,1950.0,Australia,
574367,1960.0,Great Britain,
20927,1965.0,Australia,
76432,1960.0,Australia,English
16987,1965.0,Australia,
836667,1975.0,,
17707,1965.0,Australia,
755897,1970.0,,
1797,1960.0,North America,
19347,1950.0,Australia,
493292,1975.0,,
649042,1975.0,Australia,
790507,1970.0,Australia,
107862,1975.0,Australia,
74567,1960.0,Australia,
107862,1975.0,Australia,
78762,1960.0,Australia,
46127,1955.0,Great Britain,
1757,1950.0,Asia Pacific,
1757,1950.0,Asia Pacific,
80752,1940.0,Australia,
63187,1955.0,Australia,
65977,1950.0,Australia,English
26882,1950.0,Australia,
54322,1960.0,Eastern Europe,
147502,1970.0,Great Britain,English
4992,1960.0,Australia,
63562,1940.0,Australia,
55337,1975.0,Australia,
80377,1945.0,Australia,
89472,1970.0,Australia,
12932,1975.0,Australia,
9067,1960.0,Australia,
66717,1960.0,Australia,
66717,1960.0,Australia,
146827,1980.0,Australia,
80057,1950.0,Australia,English
7482,1940.0,Australia,
47057,1955.0,Australia,
8062,1960.0,Australia,
54322,1960.0,Eastern Europe,
7482,1940.0,Australia,
97577,1980.0,Australia,
7482,1940.0,Australia,
129807,1960.0,Australia,
143357,1965.0,Asia Pacific,
918922,1975.0,Australia,
79602,1950.0,Australia,
1757,1950.0,Asia Pacific,
10387,1950.0,Australia,
68467,1950.0,Great Britain,
73902,1955.0,,
85642,1955.0,Australia,
25612,1955.0,,
85642,1955.0,Australia,
289377,1975.0,Australia,
76352,1965.0,Australia,
84627,1960.0,Australia,
7587,1955.0,Australia,
79032,1955.0,Australia,
67037,1950.0,Eastern Europe,
93007,1970.0,Australia,
80197,1950.0,Australia,English
120047,1960.0,Australia,
22767,1975.0,Australia,English
24577,1965.0,Australia,
73782,1945.0,Australia,
73782,1945.0,Australia,
28387,1965.0,Australia,
68377,1955.0,Australia,
488307,1900.0,,
68377,1955.0,Australia,
64337,1945.0,Australia,
26882,1950.0,Australia,
63667,1955.0,Australia,
491027,1900.0,,
79712,1955.0,Australia,English
77402,1950.0,Middle East and Africa,
837,1965.0,Australia,
10592,1960.0,Australia,English
708537,1965.0,,
72037,1970.0,Australia,
689337,1975.0,,
34502,1970.0,Australia,English
70647,1940.0,,
70647,1940.0,,
48017,1970.0,Australia,
14532,1970.0,Australia,
107602,1970.0,Australia,
837,1965.0,Australia,
66922,1965.0,Australia,
97182,1955.0,Australia,
655457,1970.0,Australia,
66922,1965.0,Australia,
79192,1950.0,Australia,
78762,1960.0,Australia,
66607,1955.0,Great Britain,
408232,1965.0,Australia,
82377,1950.0,New Zealand,
836667,1975.0,,
290727,1950.0,Australia,English
500332,1970.0,Asia Pacific,
39392,1980.0,Asia Pacific,Other
727732,1960.0,,
64927,1945.0,Australia,
7862,1965.0,Australia,
146827,1980.0,Australia,
93072,1955.0,Australia,
98217,1960.0,,
80057,1950.0,Australia,English
26517,1965.0,,
79652,1950.0,Asia Pacific,
79742,1950.0,Great Britain,
80137,1950.0,Australia,
15987,1960.0,Australia,
131432,1965.0,Australia,
8462,1950.0,Australia,
30527,1960.0,Australia,
17367,1960.0,Asia Pacific,
79652,1950.0,Asia Pacific,
82567,1955.0,Australia,English
80677,1950.0,Australia,
34347,1970.0,Australia,
89627,1975.0,Australia,
17512,1940.0,,
64162,1960.0,Australia,
57672,1955.0,,
1797,1960.0,North America,
95772,1970.0,,
72037,1970.0,Australia,
80232,1960.0,Australia,
66922,1965.0,Australia,
146697,1965.0,Great Britain,
6562,1955.0,South Africa,English
99617,1980.0,,
3167,1950.0,Australia,
74047,1960.0,Great Britain,
8047,1950.0,Australia,
68517,1945.0,Australia,
63782,1950.0,Australia,
95772,1970.0,,
63232,1960.0,Australia,
9107,1965.0,Australia,
52602,1975.0,Australia,
8867,1960.0,Australia,
67467,1955.0,Australia,
63177,1960.0,Australia,
68587,1955.0,Australia,
10662,1955.0,Australia,English
68377,1955.0,Australia,
63562,1940.0,Australia,
72037,1970.0,Australia,
9042,1960.0,Australia,
72037,1970.0,Australia,
3692,1945.0,Australia,
2367,1970.0,Asia Pacific,English
68377,1955.0,Australia,
73372,1945.0,Australia,
6942,1960.0,,
9657,1965.0,Australia,
70602,1965.0,Australia,
34852,1965.0,Asia Pacific,
15987,1960.0,Australia,
74827,1955.0,Australia,English
682242,1955.0,,
301472,1950.0,Australia,
67037,1950.0,Eastern Europe,
5442,1975.0,,
135457,1975.0,Western Europe,
95762,1970.0,,
2712,1965.0,Australia,
95772,1970.0,,
8377,1955.0,Great Britain,English
55437,1940.0,Great Britain,
72037,1970.0,Australia,
66197,1950.0,Australia,
69222,1965.0,Australia,
64272,1960.0,Australia,
66077,1960.0,Australia,
1757,1950.0,Asia Pacific,
33167,1960.0,Australia,
89777,1970.0,Australia,
45997,1960.0,Australia,
69222,1965.0,Australia,
79652,1950.0,Asia Pacific,
68377,1955.0,Australia,
6377,1965.0,Great Britain,
27707,1970.0,Asia Pacific,
2712,1965.0,Australia,
63562,1940.0,Australia,
29512,1970.0,North America,English
74827,1955.0,Australia,English
73502,1955.0,Australia,
68377,1955.0,Australia,
20927,1965.0,Australia,
79192,1950.0,Australia,
5092,1960.0,Australia,
89627,1975.0,Australia,
74567,1960.0,Australia,
122307,1970.0,,
28607,1965.0,Great Britain,
78817,1950.0,Western Europe,
14757,1975.0,Australia,
78807,1945.0,South Africa,
28797,1970.0,Australia,
85642,1955.0,Australia,
78992,1945.0,Australia,
40677,1965.0,,
27307,1950.0,Australia,
53202,1975.0,Australia,
72902,1960.0,,
64807,1960.0,Australia,
2252,1960.0,Australia,
99617,1980.0,,
4832,1945.0,Australia,
68517,1945.0,Australia,
282422,1965.0,Australia,English
636257,1980.0,,
72267,1960.0,Australia,
3692,1945.0,Australia,
68517,1945.0,Australia,
57672,1955.0,,
79192,1950.0,Australia,
636257,1980.0,,
750412,1985.0,,
66077,1960.0,Australia,
80137,1950.0,Australia,
19602,1945.0,Australia,
72902,1960.0,,
70947,1960.0,Asia Pacific,
9657,1965.0,Australia,
74047,1960.0,Great Britain,
495212,1965.0,Australia,
79192,1950.0,Australia,
17512,1940.0,,
45997,1960.0,Australia,
19602,1945.0,Australia,
74567,1960.0,Australia,
701397,1975.0,Middle East and Africa,
112337,1945.0,Australia,
726602,1970.0,,
57672,1955.0,,
1052,1975.0,,
85862,1950.0,Western Europe,
3167,1950.0,Australia,
8047,1950.0,Australia,
23342,1960.0,Australia,
20202,1965.0,South Africa,
13192,1960.0,Western Europe,
79192,1950.0,Australia,
78637,1950.0,Australia,
82567,1955.0,Australia,English
73422,1960.0,Great Britain,
82567,1955.0,Australia,English
5287,1960.0,Australia,
10497,1965.0,,
148997,1940.0,Australia,
148997,1940.0,Australia,
14777,1970.0,Australia,
20927,1965.0,Australia,
20202,1965.0,South Africa,
16452,1935.0,,
62492,1950.0,Australia,
119372,1970.0,Eastern Europe,Other
47517,1970.0,Australia,English
498427,1970.0,Great Britain,
72222,1950.0,Australia,
23342,1960.0,Australia,
79787,1945.0,North America,
70947,1960.0,Asia Pacific,
46852,1970.0,,
16137,1950.0,Australia,
66887,1955.0,Australia,
79612,1950.0,,
75377,1955.0,Australia,
125287,1945.0,Australia,
64842,1960.0,Australia,
9107,1965.0,Australia,
110472,1965.0,Australia,English
9497,1955.0,Australia,
45997,1960.0,Australia,
80762,1950.0,Australia,
301472,1950.0,Australia,
34782,1970.0,Australia,
79192,1950.0,Australia,
115867,1970.0,Australia,
73757,1965.0,Australia,
500447,1955.0,Western Europe,
70227,1960.0,Australia,
21612,1950.0,Australia,
14832,1975.0,Australia,
378437,1970.0,Australia,
1192,1965.0,Australia,
45317,1975.0,Australia,
11657,1955.0,Australia,
50032,1965.0,Australia,
124552,1970.0,,
78967,1955.0,Western Europe,
16452,1935.0,,
82022,1950.0,Australia,
14187,1955.0,Australia,
70487,1955.0,Australia,
80037,1950.0,Australia,
95772,1970.0,,
62492,1950.0,Australia,
80332,1930.0,,
13397,1960.0,Middle East and Africa,English
80762,1950.0,Australia,
1162,1970.0,Middle East and Africa,
80062,1950.0,Australia,
80737,1945.0,Australia,
35087,1965.0,Australia,
143992,1970.0,Australia,
493697,1960.0,Asia Pacific,
66887,1955.0,Australia,
52337,1970.0,Australia,
68692,1950.0,Great Britain,
492632,1970.0,North America,
24087,1955.0,Australia,
41732,1965.0,Australia,
44697,1965.0,Australia,
2002,1950.0,South Africa,
30997,1950.0,Australia,
93362,1965.0,Australia,
6562,1955.0,South Africa,English
66717,1960.0,Australia,
140282,1955.0,Australia,
87472,1950.0,,
63562,1940.0,Australia,
5092,1960.0,Australia,
295532,1955.0,,
74312,1955.0,Australia,
3692,1945.0,Australia,
74432,1950.0,Australia,
1812,1955.0,Australia,
1382,1975.0,Australia,
115417,1965.0,Western Europe,Other
121822,1965.0,Australia,
649042,1975.0,Australia,
75647,1955.0,Australia,
5137,1960.0,,
682342,1960.0,,
69782,1960.0,Australia,
64232,1950.0,Asia Pacific,
66717,1960.0,Australia,
53202,1975.0,Australia,
80717,1950.0,Australia,
144472,1975.0,Asia Pacific,
55437,1940.0,Great Britain,
7512,1960.0,Australia,
658177,1980.0,,
19602,1945.0,Australia,
14777,1970.0,Australia,
367942,1980.0,Australia,
112337,1945.0,Australia,
18817,1950.0,Australia,
694317,1980.0,,
73042,1960.0,,
135662,1970.0,Australia,
69262,1960.0,Australia,
80137,1950.0,Australia,
79217,1955.0,Australia,
497677,1980.0,Australia,English
2712,1965.0,Australia,
68502,1955.0,Australia,
67282,1965.0,Australia,
31972,1960.0,Australia,English
73757,1965.0,Australia,
25247,1960.0,,
68502,1955.0,Australia,
56097,1965.0,Australia,
36252,1960.0,Australia,
78977,1945.0,Australia,
748657,1970.0,Western Europe,
26502,1965.0,Australia,Other
3207,1970.0,Australia,
82537,1950.0,Australia,
77652,1960.0,Australia,
9672,1950.0,,
708537,1965.0,,
47362,1975.0,,
22987,1965.0,Australia,
101802,1955.0,,
98212,1965.0,Australia,
24392,1960.0,Australia,
161817,1945.0,Australia,
10387,1950.0,Australia,
26337,1980.0,,
594827,1975.0,Great Britain,
146697,1965.0,Great Britain,
977,1965.0,Australia,
778532,1945.0,,
771797,1980.0,Great Britain,
687442,1975.0,Australia,
700037,1975.0,Asia Pacific,
9217,1945.0,Australia,
85862,1950.0,Western Europe,
78992,1945.0,Australia,
95892,1960.0,Australia,
9417,1950.0,Australia,
98987,1975.0,Australia,
5287,1960.0,Australia,
772017,1980.0,,
641022,1975.0,Australia,
82567,1955.0,Australia,English
28607,1965.0,Great Britain,
574367,1960.0,Great Britain,
17707,1965.0,Australia,
17707,1965.0,Australia,
47057,1955.0,Australia,
69517,1950.0,Australia,English
115867,1970.0,Australia,
7452,1960.0,North America,
64867,1945.0,Australia,
64867,1945.0,Australia,
46852,1970.0,,
72212,1945.0,,
77402,1950.0,Middle East and Africa,
752,1960.0,Australia,
67847,1955.0,Great Britain,
74002,1950.0,Australia,English
1757,1950.0,Asia Pacific,
79562,1955.0,Australia,
85007,1945.0,Australia,
63232,1960.0,Australia,
74202,1950.0,,
17707,1965.0,Australia,
687442,1975.0,Australia,
45997,1960.0,Australia,
25677,1975.0,,
79192,1950.0,Australia,
80332,1930.0,,
146262,1975.0,Australia,
79182,1950.0,Australia,
36252,1960.0,Australia,
301472,1950.0,Australia,
63562,1940.0,Australia,
3692,1945.0,Australia,
78992,1945.0,Australia,
82697,1975.0,Australia,
73757,1965.0,Australia,
17342,1960.0,Australia,
98212,1965.0,Australia,
80062,1950.0,Australia,
17707,1965.0,Australia,
13397,1960.0,Middle East and Africa,English
17367,1960.0,Asia Pacific,
16452,1935.0,,
2712,1965.0,Australia,
68502,1955.0,Australia,
488307,1900.0,,
615307,1950.0,Australia,
20937,1970.0,Australia,
69222,1965.0,Australia,
64277,1950.0,Australia,
43857,1960.0,South Africa,
297202,1970.0,Australia,
47482,1970.0,Asia Pacific,Other
649042,1975.0,Australia,
78992,1945.0,Australia,
64867,1945.0,Australia,
72037,1970.0,Australia,
77162,1970.0,Australia,
4102,1955.0,Australia,
73422,1960.0,Great Britain,
746152,1950.0,Australia,
3867,1940.0,Australia,
82567,1955.0,Australia,English
49017,1970.0,Australia,
424692,1970.0,,
73837,1960.0,,
55337,1975.0,Australia,
75142,1960.0,Australia,
14957,1975.0,Australia,English
78817,1950.0,Western Europe,
612292,1950.0,,
75992,1965.0,Asia Pacific,
78817,1950.0,Western Europe,
32907,1965.0,Western Europe,Other
115247,1960.0,Australia,
82567,1955.0,Australia,English
659757,1960.0,Australia,
106282,1965.0,Asia Pacific,English
72222,1950.0,Australia,
68232,1955.0,Great Britain,
110472,1965.0,Australia,English
67152,1955.0,New Zealand,
493697,1960.0,Asia Pacific,
659757,1960.0,Australia,
713202,1970.0,,
79032,1955.0,Australia,
126007,1970.0,Australia,English
71127,1970.0,Australia,
498427,1970.0,Great Britain,
389577,1965.0,,
78827,1950.0,Australia,
9342,1950.0,,
9217,1945.0,Australia,
17342,1960.0,Australia,
73512,1960.0,Australia,
72222,1950.0,Australia,
69222,1965.0,Australia,
110472,1965.0,Australia,English
301472,1950.0,Australia,
82482,1955.0,,
77277,1970.0,Australia,
4222,1960.0,Australia,
106357,1950.0,Australia,
1757,1950.0,Asia Pacific,
33167,1960.0,Australia,
80197,1950.0,Australia,English
722802,1965.0,Asia Pacific,
74047,1960.0,Great Britain,
85862,1950.0,Western Europe,
78762,1960.0,Australia,
78827,1950.0,Australia,
389577,1965.0,,
31707,1965.0,Australia,
79917,1935.0,Australia,
78827,1950.0,Australia,
77277,1970.0,Australia,
77277,1970.0,Australia,
11327,1960.0,Australia,
322847,1960.0,,
7452,1960.0,North America,
112337,1945.0,Australia,
421337,1955.0,Australia,
112337,1945.0,Australia,
36252,1960.0,Australia,
351122,1950.0,Australia,
36252,1960.0,Australia,
68692,1950.0,Great Britain,
25052,1955.0,Australia,
488862,1975.0,Australia,English
74717,1965.0,Australia,
13397,1960.0,Middle East and Africa,English
77832,1970.0,Australia,
72267,1960.0,Australia,
5092,1960.0,Australia,
75377,1955.0,Australia,
68692,1950.0,Great Britain,
16452,1935.0,,
76432,1960.0,Australia,English
77832,1970.0,Australia,
148997,1940.0,Australia,
15777,1950.0,Australia,
80737,1945.0,Australia,
496907,1965.0,,
79192,1950.0,Australia,
13527,1965.0,,
63782,1950.0,Australia,
78827,1950.0,Australia,
22987,1965.0,Australia,
78562,1955.0,Australia,
17367,1960.0,Asia Pacific,
488862,1975.0,Australia,English
301472,1950.0,Australia,
54922,1970.0,Australia,
147722,1970.0,Great Britain,
33167,1960.0,Australia,
2712,1965.0,Australia,
412702,1970.0,Australia,
30527,1960.0,Australia,
76237,1960.0,Great Britain,English
74717,1965.0,Australia,
64867,1945.0,Australia,
17367,1960.0,Asia Pacific,
412702,1970.0,Australia,
79192,1950.0,Australia,
19602,1945.0,Australia,
31707,1965.0,Australia,
115867,1970.0,Australia,
82502,1960.0,Australia,
134907,1975.0,Australia,English
68692,1950.0,Great Britain,
69262,1960.0,Australia,
68377,1955.0,Australia,
67847,1955.0,Great Britain,
65992,1945.0,,
381032,1950.0,,
16452,1935.0,,
14832,1975.0,Australia,
78827,1950.0,Australia,
301472,1950.0,Australia,
30772,1970.0,Australia,
421337,1955.0,Australia,
