id,RFCD.Code,RFCD.Percentage
4103,42,20.0
4104,32,100.0
4105,37,100.0
4106,30,100.0
4108,25,50.0
4108,29,50.0
4109,30,100.0
4110,33,100.0
4111,24,100.0
4112,32,100.0
4113,32,100.0
4114,32,50.0
4114,38,50.0
4115,32,100.0
4116,32,100.0
4117,32,100.0
4118,35,30.0
4118,37,35.0
4118,38,35.0
4119,38,100.0
4120,24,20.0
4120,25,40.0
4120,29,40.0
4121,29,100.0
4122,27,70.0
4122,32,30.0
4123,32,100.0
4124,27,40.0
4124,30,60.0
4125,27,100.0
4126,26,100.0
4127,25,100.0
4128,27,40.0
4128,30,60.0
4129,28,40.0
4129,42,20.0
4129,43,40.0
4130,24,70.0
4130,26,10.0
4130,28,20.0
4131,30,100.0
4132,24,20.0
4132,29,80.0
4133,24,50.0
4133,29,50.0
4134,24,100.0
4135,24,40.0
4135,28,60.0
4136,24,20.0
4136,32,80.0
4137,31,70.0
4137,41,30.0
4138,29,100.0
4139,28,100.0
4140,32,100.0
4141,28,80.0
4141,32,20.0
4142,28,100.0
4143,24,100.0
4144,38,100.0
4145,28,100.0
4146,33,30.0
4146,41,70.0
4147,32,100.0
4148,38,100.0
4149,32,100.0
4150,38,100.0
4152,27,100.0
4153,32,100.0
4154,38,100.0
4156,32,100.0
4157,38,100.0
4158,33,100.0
4159,32,100.0
4160,32,40.0
4160,37,60.0
4162,32,100.0
4163,32,100.0
4164,32,100.0
4165,32,100.0
4166,27,100.0
4167,32,100.0
4168,32,100.0
4169,27,100.0
4170,25,15.0
4170,27,85.0
4172,30,40.0
4172,34,20.0
4172,36,20.0
4173,32,100.0
4174,27,100.0
4175,32,100.0
4177,32,100.0
4178,32,100.0
4179,35,100.0
4180,32,100.0
4181,27,30.0
4181,32,70.0
4182,32,100.0
4183,38,100.0
4185,27,100.0
4186,27,100.0
4187,32,100.0
4188,32,100.0
4189,32,100.0
4190,39,100.0
4191,27,100.0
4192,32,100.0
4193,32,100.0
4194,32,100.0
4195,24,20.0
4195,29,80.0
4196,32,100.0
4197,32,100.0
4198,32,100.0
4199,29,20.0
4199,32,80.0
4200,32,100.0
4201,32,100.0
4202,32,100.0
4203,32,100.0
4204,32,100.0
4205,32,100.0
4206,32,100.0
4207,32,100.0
4208,33,100.0
4209,32,100.0
4210,29,100.0
4211,32,100.0
4212,32,100.0
4213,32,100.0
4214,27,100.0
4215,32,100.0
4216,27,100.0
4217,23,100.0
4218,32,100.0
4219,32,100.0
4220,32,100.0
4221,32,100.0
4222,25,100.0
4223,32,100.0
4224,34,40.0
4224,35,60.0
4225,32,100.0
4226,32,100.0
4227,32,100.0
4228,32,100.0
4229,39,100.0
4230,32,100.0
4231,32,100.0
4232,24,20.0
4232,25,40.0
4232,29,40.0
4233,32,100.0
4234,33,100.0
4235,34,100.0
4236,27,100.0
4237,32,100.0
4238,32,100.0
4239,32,100.0
4240,32,100.0
4241,32,100.0
4242,27,40.0
4242,30,60.0
4243,32,75.0
4243,33,25.0
4244,32,100.0
4245,32,100.0
4246,27,100.0
4247,32,100.0
4248,25,100.0
4249,32,100.0
4250,32,100.0
4253,32,100.0
4254,32,100.0
4255,32,100.0
4256,32,100.0
4257,38,100.0
4258,32,100.0
4259,27,100.0
4260,32,100.0
4261,32,100.0
4262,32,100.0
4263,42,100.0
4264,32,100.0
4265,32,100.0
4266,36,20.0
4266,37,80.0
4267,27,50.0
4267,32,50.0
4268,32,100.0
4269,32,100.0
4270,27,100.0
4271,32,100.0
4272,32,100.0
4273,27,20.0
4273,32,80.0
4274,32,100.0
4275,27,20.0
4275,32,80.0
4276,32,100.0
4277,32,100.0
4278,32,100.0
4279,32,100.0
4280,32,100.0
4281,32,100.0
4282,32,100.0
4283,32,100.0
4284,25,100.0
4285,27,100.0
4286,32,100.0
4287,32,100.0
4288,27,100.0
4289,32,100.0
4290,32,100.0
4291,23,30.0
4291,32,70.0
4292,32,100.0
4293,25,50.0
4293,27,20.0
4293,29,30.0
4294,32,100.0
4295,32,100.0
4296,32,100.0
4297,32,100.0
4298,32,100.0
4299,32,100.0
4300,32,100.0
4301,32,100.0
4302,32,100.0
4303,38,100.0
4304,27,100.0
4305,31,100.0
4306,27,100.0
4307,32,100.0
4308,27,100.0
4309,32,100.0
4310,32,100.0
4311,29,60.0
4311,32,40.0
4312,32,100.0
4313,27,100.0
4314,32,100.0
4315,29,100.0
4316,32,100.0
4317,32,100.0
4318,32,100.0
4319,27,30.0
4319,32,70.0
4320,32,100.0
4321,32,100.0
4322,32,100.0
4323,32,100.0
4324,32,100.0
4325,32,100.0
4326,32,100.0
4327,32,100.0
4328,32,100.0
4329,32,100.0
4330,25,50.0
4330,27,40.0
4330,32,10.0
4331,32,100.0
4332,41,100.0
4333,32,100.0
4334,32,100.0
4335,32,100.0
4336,24,100.0
4337,32,100.0
4338,32,100.0
4339,32,100.0
4340,27,100.0
4341,32,100.0
4342,32,100.0
4344,32,100.0
4345,32,100.0
4346,32,100.0
4347,32,100.0
4348,32,100.0
4350,32,60.0
4350,38,40.0
4355,35,100.0
4357,33,100.0
4358,32,100.0
4359,29,100.0
4360,33,100.0
4361,38,100.0
4362,32,34.0
4362,36,33.0
4362,39,33.0
4363,23,33.0
4363,30,67.0
4364,30,100.0
4365,30,100.0
4366,33,100.0
4370,32,100.0
4371,25,20.0
4371,27,20.0
4371,30,20.0
4372,30,70.0
4372,31,30.0
4373,25,20.0
4373,27,20.0
4373,30,20.0
4374,31,100.0
4375,37,30.0
4375,38,70.0
4376,32,100.0
4377,32,100.0
4378,32,100.0
4379,32,100.0
4381,27,100.0
4382,32,60.0
4382,36,40.0
4383,30,100.0
4384,32,100.0
4385,32,100.0
4386,32,100.0
4387,32,100.0
4388,32,100.0
4390,32,100.0
4391,27,66.0
4391,32,34.0
4392,27,80.0
4392,30,20.0
4393,24,40.0
4393,25,60.0
4394,36,30.0
4394,37,40.0
4394,43,30.0
4395,32,100.0
4396,27,25.0
4396,29,25.0
4396,32,50.0
4397,23,100.0
4398,32,100.0
4399,28,100.0
4400,32,100.0
4401,32,100.0
4403,32,100.0
4404,32,100.0
4405,27,100.0
4406,32,100.0
4407,41,100.0
4408,32,80.0
4408,38,20.0
4409,32,100.0
4410,32,100.0
4411,32,100.0
4412,32,100.0
4413,38,100.0
4414,38,100.0
4415,32,100.0
4416,39,100.0
4417,32,80.0
4417,38,20.0
4418,32,100.0
4419,32,100.0
4420,27,100.0
4421,29,100.0
4422,27,40.0
4422,32,60.0
4423,32,100.0
4424,32,100.0
4425,27,25.0
4425,32,75.0
4426,31,75.0
4426,36,25.0
4427,37,20.0
4427,42,80.0
4428,40,100.0
4429,32,90.0
4429,38,10.0
4431,32,75.0
4431,41,25.0
4432,32,75.0
4432,41,25.0
4433,31,100.0
4435,42,70.0
4435,43,30.0
4436,32,100.0
4437,32,80.0
4437,36,10.0
4437,37,10.0
4438,32,100.0
4439,40,60.0
4439,42,20.0
4439,43,20.0
4440,40,100.0
4441,27,50.0
4441,32,50.0
4443,37,65.0
4443,41,35.0
4444,40,100.0
4445,40,60.0
4445,42,20.0
4445,43,20.0
4446,41,70.0
4446,42,10.0
4446,43,20.0
4447,41,100.0
4449,32,100.0
4450,27,20.0
4450,32,80.0
4451,32,50.0
4451,42,50.0
4453,32,70.0
4453,42,30.0
4454,27,80.0
4454,32,20.0
4455,27,100.0
4456,32,100.0
4457,32,100.0
4458,32,70.0
4458,42,30.0
4459,27,100.0
4460,32,100.0
4461,32,100.0
4462,28,100.0
4463,32,100.0
4464,32,100.0
4465,27,100.0
4466,32,100.0
4467,32,100.0
4468,32,100.0
4469,27,10.0
4469,32,90.0
4470,32,100.0
4471,27,100.0
4472,27,100.0
4473,32,100.0
4474,32,100.0
4475,32,100.0
4476,32,100.0
4477,32,100.0
4478,32,100.0
4479,32,100.0
4480,32,100.0
4481,27,50.0
4481,32,50.0
4482,32,100.0
4483,32,100.0
4484,32,100.0
4485,27,100.0
4486,28,100.0
4487,33,50.0
4487,38,50.0
4488,27,100.0
4489,27,100.0
4490,27,100.0
4492,32,100.0
4493,32,100.0
4494,32,100.0
4495,32,100.0
4496,32,100.0
4497,30,100.0
4498,30,100.0
4499,30,100.0
4501,27,100.0
4502,25,25.0
4502,29,75.0
4503,28,100.0
4504,29,100.0
4505,27,100.0
4506,37,100.0
4508,35,100.0
4509,28,34.0
4509,40,66.0
4510,27,70.0
4510,30,30.0
4512,32,100.0
4513,32,100.0
4514,32,100.0
4515,27,66.0
4515,32,34.0
4516,30,100.0
4517,35,40.0
4517,37,60.0
4519,27,100.0
4520,43,100.0
4521,27,50.0
4521,30,50.0
4522,32,70.0
4522,41,30.0
4523,27,100.0
4524,32,100.0
4525,27,70.0
4525,30,30.0
4526,37,100.0
4527,23,50.0
4527,28,50.0
4528,30,100.0
4529,28,30.0
4529,31,60.0
4529,38,10.0
4530,32,100.0
4531,32,100.0
4532,23,40.0
4532,26,20.0
4532,30,20.0
4534,29,100.0
4535,24,100.0
4536,27,20.0
4536,30,80.0
4537,27,30.0
4537,30,70.0
4538,27,100.0
4539,27,40.0
4539,30,35.0
4539,34,25.0
4540,30,100.0
4542,32,100.0
4543,32,100.0
4544,26,50.0
4544,27,50.0
4545,27,25.0
4545,29,25.0
4545,32,50.0
4546,25,10.0
4546,27,30.0
4546,29,60.0
4547,32,100.0
4548,26,80.0
4548,30,20.0
4549,32,100.0
4550,30,100.0
4551,26,60.0
4551,27,20.0
4552,27,60.0
4552,30,40.0
4553,32,100.0
4554,28,100.0
4555,30,100.0
4556,30,100.0
4557,30,100.0
4558,30,100.0
4559,32,100.0
4560,25,100.0
4561,28,50.0
4561,32,50.0
4562,32,100.0
4563,32,100.0
4564,32,100.0
4565,27,40.0
4565,32,60.0
4566,27,100.0
4567,28,50.0
4567,32,50.0
4568,28,70.0
4568,29,30.0
4569,32,100.0
4571,25,100.0
4572,27,80.0
4572,32,20.0
4574,32,100.0
4575,26,100.0
4576,39,100.0
4577,31,100.0
4578,34,100.0
4579,30,100.0
4580,23,50.0
4580,34,50.0
4581,32,100.0
4582,32,100.0
4583,32,100.0
4584,27,90.0
4584,32,10.0
4585,27,100.0
4586,32,100.0
4588,25,100.0
4589,32,100.0
4591,32,100.0
4592,32,100.0
4593,25,20.0
4593,29,80.0
4594,32,100.0
4596,32,100.0
4597,32,50.0
4597,37,50.0
4598,32,100.0
4599,32,100.0
4600,30,100.0
4601,27,100.0
4602,30,100.0
4603,30,100.0
4604,32,100.0
4605,30,100.0
4606,32,100.0
4607,32,100.0
4608,32,100.0
4609,24,30.0
4609,29,70.0
4610,32,100.0
4611,32,100.0
4612,32,100.0
4613,24,30.0
4613,29,70.0
4614,32,100.0
4615,27,100.0
4616,27,100.0
4617,27,100.0
4618,32,100.0
4619,27,100.0
4620,28,100.0
4621,26,100.0
4622,39,100.0
4623,27,50.0
4623,29,50.0
4624,37,10.0
4624,43,90.0
4625,27,100.0
4626,33,100.0
4627,30,100.0
4628,35,20.0
4628,39,80.0
4629,24,50.0
4629,29,40.0
4629,41,10.0
4630,27,30.0
4630,30,70.0
4631,33,20.0
4631,37,10.0
4631,38,70.0
4632,23,20.0
4632,28,80.0
4633,33,100.0
4634,29,100.0
4635,32,40.0
4635,40,40.0
4635,44,20.0
4636,40,20.0
4636,43,80.0
4637,33,10.0
4637,37,30.0
4637,41,60.0
4638,35,20.0
4638,41,40.0
4638,42,40.0
4639,29,100.0
4640,32,40.0
4640,37,40.0
4640,39,20.0
4641,25,60.0
4641,29,40.0
4642,29,100.0
4643,35,30.0
4643,38,70.0
4644,33,100.0
4645,32,100.0
4646,34,90.0
4646,37,10.0
4647,28,70.0
4647,33,30.0
4648,27,100.0
4649,27,100.0
4650,32,40.0
4650,33,60.0
4651,30,30.0
4651,37,40.0
4651,43,30.0
4652,25,90.0
4652,27,10.0
4653,27,100.0
4654,27,100.0
4655,40,100.0
4656,40,10.0
4656,43,90.0
4657,32,100.0
4658,28,100.0
4659,32,50.0
4659,41,50.0
4660,30,100.0
4661,27,100.0
4662,37,100.0
4663,37,50.0
4663,44,50.0
4664,27,40.0
4664,32,60.0
4665,31,70.0
4665,33,30.0
4666,27,50.0
4666,30,50.0
4667,32,100.0
4668,27,100.0
4669,29,100.0
4671,28,50.0
4671,32,50.0
4672,25,20.0
4672,40,65.0
4672,41,15.0
4673,27,100.0
4674,39,100.0
4675,32,67.0
4675,38,33.0
4676,32,100.0
4677,32,100.0
4678,27,100.0
4679,27,50.0
4679,30,50.0
4680,32,100.0
4681,32,100.0
4682,32,100.0
4683,27,100.0
4684,27,100.0
4685,27,100.0
4686,27,100.0
4687,27,100.0
4688,32,100.0
4689,27,100.0
4690,27,100.0
4691,27,100.0
4692,27,100.0
4693,27,100.0
4694,32,100.0
4695,32,100.0
4697,32,100.0
4698,33,100.0
4699,33,100.0
4700,31,100.0
4701,25,100.0
4702,32,100.0
4703,27,100.0
4704,27,100.0
4705,27,80.0
4705,29,20.0
4707,27,50.0
4707,32,50.0
4708,29,100.0
4709,27,50.0
4709,30,50.0
4710,29,100.0
4711,38,100.0
4712,29,100.0
4713,34,100.0
4714,28,100.0
4715,27,100.0
4716,27,100.0
4717,25,100.0
4719,32,100.0
4720,32,50.0
4720,33,50.0
4721,38,100.0
4722,33,100.0
4723,38,100.0
4724,32,100.0
4725,31,70.0
4725,41,30.0
4726,33,100.0
4727,38,100.0
4728,32,100.0
4731,27,100.0
4733,32,100.0
4736,32,100.0
4737,27,100.0
4738,32,100.0
4740,32,100.0
4742,32,100.0
4745,32,100.0
4746,32,100.0
4747,27,100.0
4748,27,100.0
4749,32,100.0
4750,32,100.0
4752,32,100.0
4754,24,100.0
4755,32,100.0
4756,32,100.0
4757,32,100.0
4758,24,40.0
4758,27,30.0
4758,28,30.0
4760,27,100.0
4763,32,100.0
4764,27,50.0
4764,32,50.0
4767,32,100.0
4768,27,100.0
4769,23,25.0
4769,32,50.0
4769,38,25.0
4770,32,100.0
4771,32,100.0
4772,32,100.0
4773,30,70.0
4773,37,30.0
4775,32,100.0
4776,32,100.0
4777,27,100.0
4778,26,100.0
4779,25,70.0
4779,27,20.0
4779,29,10.0
4780,32,100.0
4781,26,25.0
4781,35,75.0
4782,34,100.0
4783,32,100.0
4784,27,50.0
4784,32,50.0
4785,27,100.0
4786,32,100.0
4787,32,100.0
4788,27,20.0
4788,32,80.0
4789,27,20.0
4789,30,80.0
4790,27,50.0
4790,32,50.0
4791,27,40.0
4791,32,60.0
4792,33,40.0
4792,41,30.0
4792,44,30.0
4793,32,100.0
4794,32,100.0
4795,32,100.0
4796,32,100.0
4797,33,100.0
4798,39,100.0
4799,32,100.0
4800,27,50.0
4800,32,50.0
4801,32,100.0
4803,32,100.0
4804,27,20.0
4804,30,80.0
4805,32,100.0
4806,32,100.0
4807,24,100.0
4808,33,100.0
4809,35,100.0
4811,27,100.0
4812,25,100.0
4813,32,100.0
4814,32,100.0
4815,32,100.0
4816,27,100.0
4817,25,50.0
4817,27,50.0
4818,32,100.0
4819,29,100.0
4820,32,100.0
4821,32,100.0
4822,27,100.0
4823,31,100.0
4824,32,100.0
4825,27,100.0
4826,32,100.0
4827,29,40.0
4827,30,40.0
4827,31,20.0
4828,32,100.0
4829,25,100.0
4830,27,40.0
4830,28,30.0
4830,30,30.0
4831,27,100.0
4832,25,70.0
4832,29,30.0
4833,24,100.0
4834,32,100.0
4835,27,40.0
4835,28,30.0
4835,30,30.0
4836,24,100.0
4837,32,100.0
4838,32,100.0
4839,27,15.0
4839,30,85.0
4840,32,100.0
4841,32,100.0
4842,32,100.0
4843,27,50.0
4843,32,50.0
4844,33,100.0
4845,36,100.0
4846,32,100.0
4848,32,100.0
4849,32,100.0
4850,27,20.0
4850,32,80.0
4852,29,100.0
4853,32,100.0
4854,32,100.0
4855,32,100.0
4856,32,100.0
4857,38,50.0
4857,41,50.0
4858,32,100.0
4859,26,100.0
4860,26,50.0
4860,30,50.0
4861,30,100.0
4862,30,100.0
4863,32,100.0
4864,32,100.0
4865,27,50.0
4865,32,50.0
4866,27,90.0
4866,32,10.0
4868,32,100.0
4869,32,100.0
4870,32,100.0
4871,26,40.0
4871,30,60.0
4872,27,50.0
4872,32,50.0
4873,25,20.0
4873,30,50.0
4874,27,20.0
4874,32,80.0
4875,32,100.0
4876,29,100.0
4877,27,100.0
4878,32,100.0
4879,32,100.0
4880,30,100.0
4882,32,100.0
4883,32,100.0
4884,32,100.0
4885,27,80.0
4885,32,20.0
4886,32,100.0
4887,32,100.0
4888,32,100.0
4889,32,100.0
4890,32,100.0
4891,32,100.0
4892,32,100.0
4893,27,40.0
4893,32,60.0
4894,33,100.0
4895,27,30.0
4895,32,70.0
4896,32,100.0
4897,32,100.0
4898,27,50.0
4898,30,50.0
4899,32,100.0
4900,32,100.0
4901,32,100.0
4902,32,100.0
4903,27,50.0
4903,32,50.0
4904,27,100.0
4905,27,100.0
4906,27,100.0
4907,27,100.0
4908,27,40.0
4908,32,60.0
4909,32,100.0
4910,32,100.0
4911,32,60.0
4911,37,40.0
4912,32,100.0
4913,32,100.0
4914,32,100.0
4915,27,40.0
4915,32,60.0
4916,32,100.0
4917,27,100.0
4918,26,75.0
4918,27,25.0
4919,27,20.0
4919,32,80.0
4920,27,50.0
4920,32,50.0
4921,25,20.0
4921,29,80.0
4922,27,100.0
4923,33,100.0
4924,32,100.0
4925,32,100.0
4926,26,25.0
4926,35,75.0
4927,27,50.0
4927,32,50.0
4928,27,40.0
4928,30,20.0
4928,38,40.0
4929,29,100.0
4930,32,100.0
4931,25,20.0
4931,26,20.0
4931,31,20.0
4931,40,20.0
4932,32,100.0
4933,27,100.0
4934,26,100.0
4935,32,100.0
4937,26,100.0
4938,32,100.0
4939,30,100.0
4940,29,100.0
4942,29,100.0
4945,32,100.0
4946,29,100.0
4947,32,100.0
4948,31,25.0
4948,37,75.0
4949,32,100.0
4950,32,100.0
4951,27,100.0
4952,32,100.0
4953,32,100.0
4954,42,100.0
4955,32,100.0
4956,27,100.0
4957,29,80.0
4957,34,20.0
4958,27,50.0
4958,32,50.0
4959,32,100.0
4960,27,30.0
4960,32,70.0
4961,26,100.0
4962,32,100.0
4963,32,100.0
4964,32,50.0
4964,41,50.0
4965,32,100.0
4966,29,100.0
4967,33,100.0
4968,32,100.0
4969,33,100.0
4970,25,20.0
4970,40,65.0
4970,41,15.0
4971,27,100.0
4972,38,100.0
4973,33,100.0
4974,32,100.0
4975,27,50.0
4975,32,50.0
4976,38,100.0
4977,32,100.0
4978,32,100.0
4979,27,50.0
4979,32,50.0
4980,32,100.0
4981,32,100.0
4982,32,100.0
4983,24,100.0
4984,32,100.0
4985,32,100.0
4986,32,100.0
4987,32,100.0
4989,32,100.0
4990,24,100.0
4991,27,50.0
4991,32,50.0
4992,27,100.0
4993,44,100.0
4995,25,30.0
4995,29,70.0
4996,43,100.0
4997,32,100.0
4998,27,100.0
4999,32,100.0
5000,27,100.0
5001,42,100.0
5002,29,100.0
5003,32,100.0
5004,27,50.0
5004,32,50.0
5005,29,50.0
5005,30,50.0
5006,27,50.0
5006,32,50.0
5007,32,100.0
5008,29,100.0
5010,26,100.0
5011,32,100.0
5012,32,100.0
5013,29,100.0
5015,32,100.0
5016,32,100.0
5017,32,100.0
5018,32,100.0
5019,30,100.0
5020,32,100.0
5022,27,50.0
5022,32,50.0
5023,32,100.0
5024,27,100.0
5025,27,30.0
5025,32,70.0
5026,32,100.0
5027,30,100.0
5028,42,100.0
5029,31,40.0
5029,37,60.0
5030,26,100.0
5031,32,100.0
5032,32,100.0
5033,30,100.0
5034,27,100.0
5035,32,100.0
5036,32,100.0
5037,33,100.0
5038,32,100.0
5039,32,100.0
5040,27,40.0
5040,30,20.0
5040,38,40.0
5041,32,100.0
5042,32,100.0
5043,32,100.0
5044,32,100.0
5045,30,100.0
5046,32,100.0
5047,27,100.0
5048,27,20.0
5048,28,80.0
5049,24,100.0
5050,34,100.0
5051,27,50.0
5051,32,50.0
5052,37,65.0
5052,43,35.0
5053,32,100.0
5054,32,100.0
5055,34,100.0
5056,37,50.0
5056,38,50.0
5057,32,100.0
5058,27,40.0
5058,32,60.0
5059,24,100.0
5060,33,70.0
5060,42,30.0
5061,32,100.0
5062,29,100.0
5063,27,100.0
5064,27,100.0
5065,32,100.0
5066,32,100.0
5067,34,100.0
5068,28,70.0
5068,29,30.0
5069,32,100.0
5070,37,40.0
5070,42,60.0
5071,39,100.0
5072,24,20.0
5072,25,20.0
5072,27,30.0
5073,30,70.0
5073,32,30.0
5074,23,100.0
5075,30,100.0
5076,27,100.0
5077,28,30.0
5077,29,40.0
5077,30,10.0
5078,32,100.0
5079,34,100.0
5080,29,100.0
5081,32,100.0
5082,32,100.0
5083,25,70.0
5083,29,30.0
5084,35,100.0
5085,28,100.0
5086,32,100.0
5087,44,100.0
5088,37,30.0
5088,41,40.0
5088,42,30.0
5089,32,100.0
5090,33,70.0
5090,37,10.0
5090,44,10.0
5091,32,100.0
5092,25,100.0
5093,27,70.0
5093,30,30.0
5094,28,100.0
5095,37,100.0
5096,32,100.0
5097,27,100.0
5098,32,100.0
5099,27,40.0
5099,32,60.0
5100,33,30.0
5100,37,70.0
5101,32,100.0
5102,41,100.0
5103,29,100.0
5104,25,66.0
5104,29,34.0
5105,37,60.0
5105,43,20.0
5105,44,20.0
5106,39,100.0
5107,29,40.0
5107,30,60.0
5108,42,60.0
5108,43,40.0
5109,28,100.0
5110,23,100.0
5111,44,100.0
5112,32,100.0
5113,30,30.0
5113,32,70.0
5114,23,50.0
5114,30,50.0
5115,32,100.0
5116,34,100.0
5117,39,100.0
5118,33,100.0
5119,37,60.0
5119,43,20.0
5119,44,20.0
5120,32,50.0
5120,33,50.0
5121,32,100.0
5122,38,100.0
5123,29,100.0
5124,32,60.0
5124,37,30.0
5125,32,100.0
5126,32,100.0
5127,27,30.0
5127,32,50.0
5128,29,100.0
5129,27,80.0
5129,32,20.0
5130,32,100.0
5131,32,100.0
5132,33,100.0
5133,38,100.0
5134,35,100.0
5135,30,100.0
5136,39,100.0
5137,23,25.0
5137,32,75.0
5138,32,100.0
5139,43,100.0
5140,33,100.0
5141,28,60.0
5141,32,40.0
5142,27,100.0
5143,29,5.0
5143,31,95.0
5144,27,50.0
5144,32,50.0
5145,32,100.0
5146,32,100.0
5147,23,20.0
5147,28,70.0
5148,32,100.0
5149,32,30.0
5149,34,30.0
5149,38,40.0
5150,34,100.0
5151,27,100.0
5152,37,30.0
5152,38,70.0
5153,25,20.0
5153,27,40.0
5153,32,5.0
5154,32,100.0
5155,34,100.0
5156,32,100.0
5157,30,100.0
5158,26,35.0
5158,30,65.0
5159,27,40.0
5159,30,20.0
5159,38,40.0
5160,32,100.0
5161,27,40.0
5161,32,60.0
5162,32,100.0
5163,23,90.0
5163,28,10.0
5164,27,100.0
5165,27,100.0
5166,37,33.0
5166,38,67.0
5167,30,100.0
5168,28,30.0
5168,35,70.0
5169,32,100.0
5170,27,100.0
5171,32,100.0
5172,28,100.0
5173,43,100.0
5174,32,100.0
5175,24,33.0
5175,25,34.0
5175,32,33.0
5176,23,100.0
5177,29,100.0
5178,32,100.0
5179,24,50.0
5179,25,50.0
5180,44,100.0
5181,32,100.0
5182,27,50.0
5182,32,50.0
5183,32,100.0
5184,33,50.0
5184,38,50.0
5185,32,30.0
5185,37,70.0
5186,32,100.0
5187,32,100.0
5188,32,100.0
5189,32,100.0
5190,32,100.0
5191,32,100.0
5192,32,100.0
5193,31,100.0
5194,32,100.0
5195,32,100.0
5196,32,100.0
5197,32,100.0
5199,32,70.0
5199,38,30.0
5200,27,100.0
5201,32,100.0
5202,32,100.0
5203,32,100.0
5204,32,100.0
5205,32,100.0
5206,27,30.0
5206,30,70.0
5207,24,10.0
5207,25,10.0
5207,40,60.0
5207,42,10.0
5208,29,34.0
5208,30,66.0
5209,32,100.0
5210,28,100.0
5211,40,100.0
5212,30,100.0
5213,39,50.0
5213,43,50.0
5214,32,100.0
5215,32,100.0
5216,27,70.0
5216,32,30.0
5217,32,100.0
5218,32,100.0
5219,32,100.0
5220,34,30.0
5220,35,70.0
5221,25,100.0
5222,32,100.0
5223,33,100.0
5224,32,100.0
5225,38,100.0
5226,37,20.0
5226,39,80.0
5227,38,100.0
5228,42,100.0
5229,28,100.0
5230,32,40.0
5230,38,60.0
5231,28,20.0
5231,29,80.0
5232,30,100.0
5233,27,30.0
5233,32,70.0
5234,24,100.0
5235,39,40.0
5235,41,30.0
5235,42,30.0
5236,27,100.0
5237,26,100.0
5238,27,70.0
5238,32,30.0
5239,40,10.0
5239,41,70.0
5239,43,20.0
5240,29,100.0
5241,29,100.0
5242,24,10.0
5242,29,90.0
5243,28,60.0
5243,29,40.0
5244,24,10.0
5244,29,90.0
5245,28,30.0
5245,29,70.0
5246,29,100.0
5247,27,100.0
5248,23,100.0
5249,38,100.0
5250,33,100.0
5251,40,40.0
5251,42,60.0
5252,40,40.0
5252,41,60.0
5253,43,100.0
5254,27,100.0
5255,31,100.0
5256,23,50.0
5256,28,50.0
5257,24,100.0
5258,32,60.0
5258,37,40.0
5259,28,100.0
5260,27,60.0
5260,32,40.0
5261,27,100.0
5262,41,60.0
5262,42,40.0
5263,24,100.0
5264,42,100.0
5265,38,100.0
5266,27,100.0
5267,38,90.0
5267,42,10.0
5268,42,100.0
5269,41,50.0
5269,43,50.0
5270,29,100.0
5271,26,100.0
5272,30,40.0
5272,34,30.0
5272,36,30.0
5273,32,20.0
5273,34,80.0
5274,27,80.0
5274,28,20.0
5275,37,30.0
5275,41,40.0
5275,42,30.0
5276,28,100.0
5277,36,30.0
5277,37,20.0
5277,42,50.0
5278,41,20.0
5278,42,20.0
5278,43,60.0
5279,23,100.0
5280,25,50.0
5280,29,50.0
5281,23,100.0
5282,40,60.0
5282,42,40.0
5283,24,100.0
5284,25,30.0
5284,29,70.0
5285,24,100.0
5286,42,100.0
5287,29,100.0
5288,29,100.0
5289,37,30.0
5289,38,70.0
5290,37,100.0
5291,38,20.0
5291,40,80.0
5292,23,100.0
5293,25,100.0
5294,35,100.0
5295,42,20.0
5295,43,80.0
5296,27,100.0
5297,27,100.0
5298,29,100.0
5299,27,50.0
5299,29,50.0
5300,39,60.0
5300,43,40.0
5301,34,30.0
5301,42,30.0
5301,43,40.0
5302,25,90.0
5302,27,10.0
5303,27,50.0
5303,30,50.0
5304,38,100.0
5305,36,100.0
5306,37,70.0
5306,42,30.0
5307,25,100.0
5308,27,80.0
5308,30,20.0
5309,32,50.0
5309,41,50.0
5310,25,10.0
5310,29,90.0
5311,27,100.0
5312,24,30.0
5312,38,70.0
5313,38,100.0
5314,27,30.0
5314,32,70.0
5315,24,100.0
5316,41,20.0
5316,43,80.0
5317,36,50.0
5317,39,50.0
5318,29,40.0
5318,31,60.0
5319,27,100.0
5320,29,70.0
5320,32,30.0
5321,27,20.0
5321,32,80.0
5322,43,100.0
5323,25,50.0
5323,32,50.0
5324,41,100.0
5325,43,100.0
5326,32,20.0
5326,38,80.0
5327,39,30.0
5327,40,40.0
5327,43,30.0
5328,34,20.0
5328,35,80.0
5329,35,100.0
5330,29,100.0
5331,29,100.0
5332,23,40.0
5332,28,60.0
5333,43,100.0
5334,27,100.0
5335,27,100.0
5336,28,100.0
5337,36,100.0
5338,25,80.0
5338,32,20.0
5339,23,70.0
5339,24,30.0
5340,34,40.0
5340,36,30.0
5340,39,30.0
5341,25,70.0
5341,29,30.0
5342,39,100.0
5343,23,80.0
5343,28,20.0
5344,24,30.0
5344,43,30.0
5344,44,40.0
5345,26,100.0
5346,42,70.0
5346,43,30.0
5347,37,60.0
5347,42,40.0
5348,40,20.0
5348,41,80.0
5349,23,30.0
5349,29,70.0
5350,28,100.0
5351,24,30.0
