id,rfcd_l0_s_count,rfcd_l0_s_rate,rfcd_l1_s_count,rfcd_l1_s_rate,rfcd_l2_s_count,rfcd_l2_s_rate,seo_l0_s_count,seo_l0_s_rate,seo_l1_s_count,seo_l1_s_rate,seo_l2_s_count,seo_l2_s_rate,Dept.No._s_count,Dept.No._s_rate,Faculty.No._s_count,Faculty.No._s_rate,sponsor_s_count,sponsor_s_rate,grant_category_s_count,grant_category_s_rate
7274,6,0.5454545454545454,4,0.4444444444444444,4,0.4444444444444444,7,0.5384615384615384,7,0.5384615384615384,6,0.5,7,0.5,7,0.5,0,0.0,0,0.0
7275,13,0.6842105263157895,10,0.625,0,0.0,12,0.8,7,0.875,7,0.875,15,0.7142857142857143,15,0.7142857142857143,14,1.0,14,1.0
7276,16,0.8,9,0.75,0,,10,0.7692307692307693,10,0.7692307692307693,10,0.7692307692307693,16,0.8,16,0.8,12,0.8571428571428571,12,0.8
7277,10,0.625,8,0.7272727272727273,7,0.7777777777777778,10,0.7142857142857143,10,0.7692307692307693,6,0.75,12,0.6,12,0.6,0,,3,0.42857142857142855
7278,10,0.625,8,0.7272727272727273,7,0.7777777777777778,10,0.7142857142857143,10,0.7692307692307693,6,0.75,12,0.6,12,0.6,0,,0,
7279,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7280,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,6,0.6666666666666666,6,0.6666666666666666,3,0.5,2,0.6666666666666666
7281,5,0.21739130434782608,5,0.25,5,0.2777777777777778,5,0.21739130434782608,5,0.21739130434782608,3,0.2727272727272727,5,0.21739130434782608,5,0.21739130434782608,0,0.0,0,0.0
7282,10,0.625,8,0.7272727272727273,7,0.7777777777777778,10,0.7142857142857143,10,0.7692307692307693,6,0.75,12,0.6,12,0.6,0,,0,
7283,1,0.07692307692307693,1,0.08333333333333333,0,0.0,1,0.07142857142857142,1,0.07692307692307693,0,0.0,1,0.07142857142857142,1,0.07142857142857142,0,,1,0.125
7284,21,0.9130434782608695,20,0.9090909090909091,12,0.9230769230769231,21,0.9130434782608695,21,0.9130434782608695,18,0.9,24,0.9230769230769231,24,0.9230769230769231,11,1.0,11,0.9166666666666666
7285,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7286,11,0.4583333333333333,9,0.45,9,0.45,11,0.4583333333333333,10,0.43478260869565216,10,0.47619047619047616,11,0.4230769230769231,11,0.4230769230769231,0,,1,0.125
7287,7,0.5,7,0.5384615384615384,0,0.0,7,0.5,6,0.5454545454545454,6,0.6,7,0.4375,7,0.4375,0,,2,0.3333333333333333
7288,3,0.2727272727272727,3,0.3,3,0.3333333333333333,3,0.2727272727272727,3,0.2727272727272727,1,0.5,3,0.2727272727272727,3,0.2727272727272727,0,,0,
7290,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,,0,
7291,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7293,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7294,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
7295,2,1.0,2,1.0,2,1.0,2,1.0,0,,0,,2,0.6666666666666666,2,0.6666666666666666,0,,0,
7296,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7297,7,0.3888888888888889,7,0.6363636363636364,7,0.6363636363636364,7,0.3684210526315789,7,0.3888888888888889,2,0.5,7,0.35,7,0.35,0,0.0,0,0.0
7298,6,0.42857142857142855,6,0.42857142857142855,6,0.42857142857142855,6,0.42857142857142855,6,0.42857142857142855,6,0.42857142857142855,6,0.42857142857142855,6,0.42857142857142855,0,,0,
7299,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7300,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,,0,
7301,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7302,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,,0,0.0,0,0.0,0,,0,
7303,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
7305,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0
7306,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7307,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7308,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7309,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7311,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7312,10,0.7142857142857143,9,0.6923076923076923,0,,2,0.5,2,0.5,1,0.5,11,0.6875,11,0.6875,0,,1,0.5
7315,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7316,2,1.0,2,1.0,2,1.0,2,1.0,2,1.0,0,,2,1.0,2,1.0,0,,0,
7320,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,,0,
7321,0,,0,,0,,1,1.0,1,1.0,0,,2,0.6666666666666666,2,0.6666666666666666,0,,0,
7322,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,,0,
7325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7326,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7327,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7329,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7332,1,1.0,1,1.0,1,1.0,0,,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0
7334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7336,13,0.6842105263157895,13,0.6842105263157895,13,0.7222222222222222,13,0.65,11,0.6875,11,0.7333333333333333,13,0.65,13,0.65,5,0.8333333333333334,5,0.7142857142857143
7337,0,0.0,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7338,1,0.25,0,0.0,0,0.0,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,0,,0,
7339,2,0.6666666666666666,2,1.0,2,1.0,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,0,,0,
7340,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
7341,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7342,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7344,6,1.0,6,1.0,6,1.0,6,1.0,0,,0,,6,1.0,6,1.0,1,1.0,1,1.0
7345,6,0.6666666666666666,6,0.6666666666666666,1,0.3333333333333333,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,6,0.6666666666666666,0,0.0,0,0.0
7347,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7348,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0
7350,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7351,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7352,10,0.47619047619047616,7,0.4375,4,0.5,10,0.47619047619047616,6,0.375,1,0.2,10,0.47619047619047616,10,0.47619047619047616,0,,3,0.3333333333333333
7353,13,0.6842105263157895,13,0.6842105263157895,13,0.7222222222222222,13,0.65,11,0.6875,11,0.7333333333333333,13,0.65,13,0.65,0,,0,
7355,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7356,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7358,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7359,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7360,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7362,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7363,3,0.42857142857142855,2,0.3333333333333333,2,0.3333333333333333,3,0.42857142857142855,3,0.42857142857142855,3,0.5,3,0.42857142857142855,3,0.42857142857142855,0,,0,
7364,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0
7365,1,1.0,0,,0,,3,1.0,3,1.0,3,1.0,3,1.0,3,1.0,0,,0,
7366,1,0.5,0,,0,,0,,0,,0,,1,0.5,1,0.5,1,1.0,1,1.0
7369,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7370,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7371,11,0.7333333333333333,11,0.7333333333333333,5,0.8333333333333334,11,0.7333333333333333,11,0.7857142857142857,10,0.7692307692307693,11,0.7333333333333333,11,0.7333333333333333,0,,0,
7372,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7373,11,0.6470588235294118,4,0.5,2,0.5,7,0.5384615384615384,7,0.5384615384615384,7,0.5384615384615384,13,0.6190476190476191,13,0.6190476190476191,1,1.0,1,1.0
7374,4,0.6666666666666666,2,0.5,2,0.6666666666666666,8,0.34782608695652173,8,0.34782608695652173,8,0.34782608695652173,8,0.34782608695652173,8,0.34782608695652173,1,0.5,1,0.5
7375,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7376,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,,1,1.0,1,1.0,0,,0,
7377,5,0.5555555555555556,3,0.6,3,0.75,15,0.4411764705882353,15,0.4411764705882353,10,0.43478260869565216,15,0.42857142857142855,15,0.42857142857142855,1,1.0,1,1.0
7378,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,,0,
7379,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7380,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7381,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7382,2,1.0,2,1.0,1,1.0,2,1.0,2,1.0,2,1.0,3,1.0,3,1.0,0,,0,
7383,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7384,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7385,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7387,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7388,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7389,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,,1,1.0,1,1.0,0,,0,
7390,6,0.4,0,,0,,6,0.42857142857142855,6,0.42857142857142855,1,0.3333333333333333,6,0.4,6,0.4,1,1.0,1,1.0
7392,4,0.5,3,0.75,2,1.0,3,0.42857142857142855,1,0.5,1,0.5,6,0.6,6,0.6,1,1.0,1,1.0
7394,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7395,2,0.5,2,0.5,1,0.3333333333333333,2,0.5,2,0.6666666666666666,2,0.6666666666666666,2,0.5,2,0.5,0,,0,
7397,8,0.7272727272727273,5,0.625,0,,8,0.7272727272727273,8,0.7272727272727273,4,0.6666666666666666,11,0.7857142857142857,11,0.7857142857142857,0,,0,
7398,7,0.6363636363636364,5,0.5555555555555556,5,0.5555555555555556,7,0.6363636363636364,7,0.6363636363636364,6,0.6,7,0.6363636363636364,7,0.6363636363636364,1,0.5,1,0.5
7399,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7401,1,1.0,1,1.0,0,,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
7402,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6666666666666666,6,0.6666666666666666,1,1.0,1,0.5
7405,1,0.25,1,0.3333333333333333,1,0.3333333333333333,1,0.25,1,0.25,1,0.25,1,0.25,1,0.25,0,,0,
7406,0,,0,,0,,4,0.3076923076923077,2,0.6666666666666666,2,0.6666666666666666,4,0.3076923076923077,4,0.3076923076923077,0,,0,
7407,5,0.25,1,0.08333333333333333,0,,5,0.25,3,0.2,3,0.2,5,0.22727272727272727,5,0.22727272727272727,0,0.0,0,0.0
7408,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7409,0,,0,,0,,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,,0,
7410,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7411,16,0.3902439024390244,0,,0,,15,0.375,14,0.4,8,0.38095238095238093,18,0.4,18,0.4,3,0.6,3,0.5
7412,1,1.0,1,1.0,0,,2,0.6666666666666666,2,0.6666666666666666,1,0.5,2,0.6666666666666666,2,0.6666666666666666,0,,0,
7413,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7414,2,0.2222222222222222,0,0.0,0,0.0,2,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222,0,,0,
7415,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,,0,
7416,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7417,6,0.5,4,0.4,0,,4,0.5714285714285714,2,0.6666666666666666,0,,6,0.5,6,0.5,0,,0,
7418,17,0.4358974358974359,15,0.40540540540540543,12,0.375,17,0.4358974358974359,17,0.4473684210526316,11,0.4230769230769231,17,0.4358974358974359,17,0.4358974358974359,4,1.0,7,0.5833333333333334
7420,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7422,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7423,11,0.4782608695652174,11,0.4782608695652174,11,0.5,11,0.4583333333333333,11,0.5,11,0.55,12,0.46153846153846156,12,0.46153846153846156,2,1.0,2,1.0
7424,2,1.0,1,1.0,1,1.0,3,1.0,1,1.0,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0
7425,2,0.5,2,0.5,2,0.5,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.5,2,0.5,0,,1,0.3333333333333333
7427,1,0.16666666666666666,1,0.2,1,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,0,0.0,1,0.16666666666666666,1,0.16666666666666666,0,,0,
7429,0,,0,,0,,7,0.875,7,0.875,3,0.75,9,0.75,9,0.75,1,0.5,3,0.75
7430,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7432,14,0.45161290322580644,11,0.44,11,0.44,14,0.4375,14,0.4375,13,0.41935483870967744,14,0.4375,14,0.4375,0,,4,0.4444444444444444
7435,10,0.9090909090909091,7,1.0,2,1.0,9,0.9,9,0.9,9,0.9,13,0.9285714285714286,13,0.9285714285714286,8,1.0,8,1.0
7436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7437,11,0.7857142857142857,11,0.7857142857142857,6,0.75,6,0.75,6,0.75,6,0.75,11,0.7333333333333333,11,0.7333333333333333,6,0.75,6,0.6666666666666666
7439,42,0.5915492957746479,40,0.5970149253731343,30,0.5769230769230769,46,0.5609756097560976,44,0.55,39,0.6290322580645161,54,0.5625,54,0.5625,4,0.4444444444444444,27,0.6585365853658537
7440,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7441,12,0.8,10,0.8333333333333334,1,0.5,8,0.7272727272727273,8,0.7272727272727273,8,0.7272727272727273,24,0.8,24,0.8,11,0.7857142857142857,11,0.7857142857142857
7442,17,0.2982456140350877,15,0.28846153846153844,6,0.2857142857142857,17,0.30357142857142855,17,0.3148148148148148,8,0.3076923076923077,17,0.2982456140350877,17,0.2982456140350877,0,0.0,4,0.16
7443,4,0.5,4,0.6666666666666666,3,0.6,6,0.5454545454545454,6,0.5454545454545454,4,0.5714285714285714,7,0.5384615384615384,7,0.5384615384615384,4,0.6666666666666666,5,0.5555555555555556
7444,12,0.6666666666666666,5,0.625,5,0.625,7,0.5833333333333334,4,0.6666666666666666,2,0.6666666666666666,19,0.6785714285714286,19,0.6785714285714286,12,0.8,13,0.65
7447,5,0.625,4,0.6666666666666666,4,0.6666666666666666,2,0.4,1,0.5,1,0.5,5,0.625,5,0.625,4,0.5714285714285714,4,0.5714285714285714
7448,6,0.6666666666666666,6,0.6666666666666666,4,0.5714285714285714,7,0.7,7,0.7,3,0.5,8,0.7272727272727273,8,0.7272727272727273,3,1.0,3,1.0
7449,4,1.0,4,1.0,0,,2,1.0,2,1.0,2,1.0,10,0.625,10,0.625,2,0.5,6,0.6
7451,11,0.6470588235294118,4,1.0,3,1.0,12,0.7058823529411765,7,0.875,6,0.8571428571428571,16,0.6956521739130435,16,0.6956521739130435,2,1.0,2,1.0
7454,3,0.75,3,0.75,2,0.6666666666666666,3,0.75,3,0.75,2,0.6666666666666666,3,0.75,3,0.75,0,,0,
7455,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
7458,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7459,4,0.3333333333333333,1,0.14285714285714285,1,0.16666666666666666,4,0.3333333333333333,4,0.3333333333333333,4,0.4,4,0.3076923076923077,4,0.3076923076923077,1,0.25,1,0.25
7460,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,,0,
7461,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7462,25,0.5319148936170213,21,0.5121951219512195,16,0.5714285714285714,24,0.5106382978723404,24,0.5106382978723404,21,0.5526315789473685,25,0.5208333333333334,25,0.5208333333333334,2,0.5,2,0.4
7463,0,0.0,0,,0,,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,,0,0.0
7464,6,0.5454545454545454,4,0.4444444444444444,3,0.375,6,0.5,6,0.5,5,0.45454545454545453,6,0.46153846153846156,6,0.46153846153846156,4,0.6666666666666666,4,0.5714285714285714
7465,19,0.5,18,0.5,16,0.5,19,0.5,19,0.5,19,0.5428571428571428,19,0.5,19,0.5,0,0.0,6,0.42857142857142855
7466,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,0,0.0,1,0.5,1,0.5,0,,0,
7469,9,0.34615384615384615,9,0.375,0,0.0,10,0.38461538461538464,10,0.4166666666666667,9,0.45,11,0.3548387096774194,11,0.3548387096774194,0,0.0,1,0.1
7470,4,0.5,2,1.0,1,1.0,3,1.0,1,1.0,1,1.0,5,0.3125,5,0.3125,0,,0,
7471,18,0.45,16,0.42105263157894735,13,0.3939393939393939,18,0.45,18,0.46153846153846156,12,0.4444444444444444,18,0.45,18,0.45,0,0.0,0,0.0
7472,26,0.5531914893617021,25,0.5434782608695652,21,0.5675675675675675,28,0.5283018867924528,28,0.56,27,0.5869565217391305,30,0.5172413793103449,30,0.5172413793103449,0,0.0,3,0.6
7473,5,0.3333333333333333,5,0.3333333333333333,5,0.3333333333333333,5,0.3333333333333333,5,0.3333333333333333,5,0.45454545454545453,5,0.3125,5,0.3125,0,0.0,0,0.0
7474,2,0.5,2,0.5,0,0.0,2,0.5,2,0.5,0,0.0,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857
7475,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,0.0
7476,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7477,9,0.6923076923076923,9,0.6923076923076923,4,0.8,8,0.6666666666666666,8,0.7272727272727273,8,0.8,10,0.7142857142857143,10,0.7142857142857143,0,0.0,0,0.0
7479,8,0.5,6,0.42857142857142855,5,0.45454545454545453,8,0.5,8,0.5,8,0.5333333333333333,8,0.47058823529411764,8,0.47058823529411764,1,1.0,1,1.0
7480,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,2,1.0,2,1.0,1,1.0,0,
7481,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7482,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7483,0,,0,,0,,0,,0,,0,,0,0.0,0,0.0,0,,0,
7484,9,0.375,8,0.34782608695652173,5,0.2631578947368421,9,0.375,9,0.391304347826087,3,0.42857142857142855,9,0.36,9,0.36,0,,0,
7485,5,0.5555555555555556,5,0.5555555555555556,4,0.6666666666666666,5,0.5555555555555556,5,0.5555555555555556,1,0.3333333333333333,5,0.5555555555555556,5,0.5555555555555556,0,,0,0.0
7486,1,0.5,1,0.5,1,1.0,1,0.5,1,0.5,0,,1,0.5,1,0.5,0,,0,
7487,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0,0,0.0,0,,0,
7488,9,0.47368421052631576,8,0.5333333333333333,8,0.5333333333333333,9,0.5,5,0.5,1,0.5,9,0.47368421052631576,9,0.47368421052631576,0,0.0,0,0.0
7489,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7491,1,0.3333333333333333,1,0.3333333333333333,0,,0,,0,,0,,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
7493,3,0.75,3,0.75,3,0.75,0,0.0,0,0.0,0,0.0,3,0.75,3,0.75,0,0.0,0,0.0
7494,2,0.6666666666666666,1,0.5,1,0.5,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,3,0.75,3,0.75,2,0.6666666666666666,2,0.6666666666666666
7495,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7496,1,0.3333333333333333,1,0.3333333333333333,1,1.0,1,0.3333333333333333,1,1.0,1,1.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
7497,3,0.25,3,0.25,2,0.18181818181818182,5,0.35714285714285715,5,0.38461538461538464,5,0.5555555555555556,5,0.35714285714285715,5,0.35714285714285715,2,0.2,2,0.2
7498,4,0.25,4,0.25,4,0.26666666666666666,3,0.25,2,0.18181818181818182,1,0.125,5,0.29411764705882354,5,0.29411764705882354,2,0.2857142857142857,2,0.2222222222222222
7499,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7500,0,,0,,0,,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,,0,0.0
7501,7,0.7777777777777778,6,0.75,5,0.7142857142857143,7,0.7777777777777778,3,0.75,3,1.0,8,0.7272727272727273,8,0.7272727272727273,3,0.6,3,0.5
7502,5,0.4166666666666667,3,0.3,3,0.42857142857142855,5,0.625,5,0.625,2,0.6666666666666666,8,0.5333333333333333,8,0.5333333333333333,0,0.0,5,0.5555555555555556
7506,4,0.5714285714285714,4,0.6666666666666666,4,0.6666666666666666,2,0.4,2,0.5,2,0.5,4,0.5714285714285714,4,0.5714285714285714,2,0.4,2,0.4
7507,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0
7508,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7509,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7510,3,0.75,2,0.6666666666666666,2,0.6666666666666666,3,0.75,0,,0,,3,0.75,3,0.75,2,0.6666666666666666,2,0.6666666666666666
7511,1,0.14285714285714285,1,0.2,1,0.3333333333333333,1,0.16666666666666666,1,0.2,1,0.3333333333333333,2,0.25,2,0.25,0,0.0,0,0.0
7513,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7514,3,1.0,3,1.0,0,,1,1.0,1,1.0,1,1.0,3,1.0,3,1.0,3,1.0,3,1.0
7516,3,1.0,1,1.0,0,,0,,0,,0,,4,0.6666666666666666,4,0.6666666666666666,0,,1,0.3333333333333333
7517,10,0.625,10,0.625,10,0.625,8,0.6153846153846154,3,0.42857142857142855,3,0.5,10,0.625,10,0.625,1,0.5,1,0.3333333333333333
7518,3,0.6,3,0.75,3,0.75,3,0.6,3,0.75,3,0.75,3,0.6,3,0.6,1,0.3333333333333333,1,0.3333333333333333
7519,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7520,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7521,3,0.5,3,0.5,3,0.6,3,0.5,3,0.5,3,0.5,3,0.5,3,0.5,2,0.5,2,0.5
7522,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7524,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7525,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7526,9,1.0,9,1.0,9,1.0,9,1.0,9,1.0,9,1.0,9,1.0,9,1.0,0,,0,
7527,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7528,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7529,0,,0,,0,,0,,0,,0,,1,1.0,1,1.0,0,,0,
7531,0,0.0,0,0.0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7532,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,0,
7534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7535,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,,0,
7540,4,0.8,3,0.75,2,0.6666666666666666,4,0.8,4,0.8,4,0.8,4,0.8,4,0.8,3,0.75,3,0.75
7541,3,0.42857142857142855,2,0.4,2,0.4,3,0.42857142857142855,3,0.42857142857142855,2,0.3333333333333333,3,0.42857142857142855,3,0.42857142857142855,0,,3,0.42857142857142855
7542,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
7543,21,0.7,21,0.7,4,0.5714285714285714,21,0.7,19,0.6785714285714286,1,0.25,22,0.6875,22,0.6875,1,0.5,2,0.5
7545,1,0.3333333333333333,1,0.3333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
7546,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,0,0.0,0,0.0
7547,5,0.625,5,0.625,5,0.625,5,0.625,5,0.625,5,0.625,5,0.625,5,0.625,0,0.0,0,0.0
7548,0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0,0,0.0,0,0.0,0,0.0
7549,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
7551,1,1.0,1,1.0,0,,0,,0,,0,,1,1.0,1,1.0,0,,0,
